DXEX v5
C:\Data\LDA\Charlie_2017\Run8_x400_fl_4hz_300secs\Run8_x400_fl_4hz_300secs.lda
14:43:16
3;400.0000 mm;0.0000 mm;40.0000 mm
Region1
"Row#"	"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
6915	164777.803	1563.3	0.09390	-0.00485
6916	164804.646	853.3	0.09442	-0.00262
6917	164830.614	1419.9	0.09273	-0.00578
6918	164840.281	1269.8	0.09147	-0.00294
6919	164850.412	1338.0	0.09337	-0.00495
6920	164882.661	1051.3	0.09452	-0.00425
6921	164901.612	860.2	0.09474	-0.00390
6922	164922.610	710.0	0.09520	-0.00516
6923	164927.198	573.4	0.09503	-0.00456
6924	164951.419	928.4	0.09508	-0.00486
6925	164958.437	983.0	0.09445	-0.00174
6926	164997.349	1017.2	0.09405	-0.00602
6927	164999.561	737.3	0.09508	-0.00443
6928	165045.763	607.6	0.09652	-0.00541
6929	165077.740	477.9	0.09850	-0.00522
6930	165079.951	730.5	0.09587	-0.00614
6931	165122.004	1228.8	0.09716	-0.00505
6932	165131.179	1010.3	0.09632	-0.00199
6933	165132.735	1119.6	0.09521	-0.00189
6934	165188.140	942.1	0.09102	0.00093
6935	165232.923	1331.2	0.09092	0.00189
6936	165269.760	641.7	0.08786	0.00179
6937	165271.508	935.3	0.08740	0.00336
6938	165291.578	1283.4	0.08845	0.00013
6939	165295.237	655.4	0.08698	0.00095
6940	165301.791	894.3	0.08815	0.00048
6941	165357.223	1297.1	0.09227	-0.00171
6942	165363.586	1085.4	0.09170	-0.00104
6943	165400.067	710.0	0.09360	0.00044
6944	165409.816	867.0	0.09609	0.00020
6945	165411.645	1406.3	0.09489	-0.00067
6946	165428.193	1010.3	0.09204	0.00016
6947	165435.238	928.4	0.09525	-0.00045
6948	165450.230	1044.5	0.09761	0.00119
6949	165454.326	710.0	0.09473	0.00001
6950	165457.985	853.3	0.09600	0.00051
6951	165480.841	1256.1	0.09834	0.00298
6952	165516.694	607.6	0.09995	0.00123
6953	165556.535	853.3	0.09749	-0.00283
6954	165599.215	450.6	0.09804	-0.00446
6955	165618.029	580.3	0.09560	-0.00670
6956	165622.699	498.3	0.09498	-0.00589
6957	165638.427	914.8	0.09629	-0.00482
6958	165650.988	1119.6	0.09135	0.00061
6959	165658.552	518.8	0.09339	-0.00056
6960	165679.442	1310.7	0.09447	0.00116
6961	165688.453	1256.1	0.09362	0.00111
6962	165771.930	723.6	0.09965	0.00930
6963	165775.398	553.0	0.09876	0.00553
6964	165790.089	1126.4	0.09897	0.00402
6965	165800.192	901.1	0.09845	0.00743
6966	165832.796	1693.0	0.10110	0.00495
6967	165835.500	1208.3	0.09991	0.00452
6968	165851.556	935.3	0.10208	0.00286
6969	165856.771	1358.5	0.10087	0.00305
6970	165859.857	682.7	0.10062	0.00287
6971	165862.260	1167.4	0.10235	0.00295
6972	165870.916	880.6	0.10184	0.00240
6973	165892.871	1065.0	0.10187	0.00277
6974	165918.566	1529.2	0.10631	-0.00114
6975	165930.909	716.8	0.10767	-0.00309
6976	165956.304	846.5	0.10853	-0.00427
6977	166004.009	935.3	0.10949	-0.00371
6978	166006.985	1850.0	0.11079	-0.00441
6979	166015.696	573.4	0.10979	-0.00243
6980	166026.346	1194.7	0.10572	0.00133
6981	166033.172	1024.0	0.10480	0.00539
6982	166060.151	805.5	0.09708	0.01323
6983	166173.338	1604.3	0.10417	-0.00517
6984	166188.001	860.2	0.10313	-0.00802
6985	166189.995	1385.8	0.10250	-0.00798
6986	166225.357	553.0	0.10823	-0.00775
6987	166267.983	628.1	0.10028	-0.00882
6988	166281.581	662.2	0.09915	-0.00483
6989	166286.606	1024.0	0.09784	-0.00594
6990	166324.070	942.1	0.09355	0.00176
6991	166397.116	853.3	0.08518	0.01099
6992	166405.990	901.1	0.08393	0.00947
6993	166414.974	710.0	0.08420	0.01101
6994	166419.480	1351.7	0.08147	0.01120
6995	166428.436	1187.8	0.08217	0.01095
6996	166449.190	764.6	0.07924	0.01540
6997	166473.028	662.2	0.07680	0.01840
6998	166480.865	812.4	0.07852	0.02183
6999	166497.713	1078.6	0.07865	0.01704
7000	166520.160	1256.1	0.08003	0.01083
7001	166528.707	928.4	0.08165	0.01121
7002	166529.826	826.0	0.08266	0.01057
7003	166558.170	689.5	0.08534	0.00824
7004	166571.605	846.5	0.08571	0.00562
7005	166584.549	1344.9	0.08583	0.00644
7006	166595.908	614.4	0.08677	0.00644
7007	166598.912	1099.1	0.08382	0.00494
7008	166622.177	259.4	0.08601	0.00741
7009	166646.453	1256.1	0.08440	0.00735
7010	166648.719	1228.8	0.08284	0.00630
7011	166765.537	1317.5	0.08140	0.01153
7012	166794.400	1290.2	0.08052	0.00900
7013	166823.264	1003.5	0.08448	0.00913
7014	166825.967	1358.5	0.08542	0.01002
7015	166832.493	1153.7	0.08777	0.01012
7016	166851.253	901.1	0.08721	0.00970
7017	166858.871	846.5	0.08398	0.00609
7018	166876.948	996.7	0.09032	-0.00207
7019	166883.639	689.5	0.09216	-0.00094
7020	166906.440	737.3	0.10005	0.00589
7021	166908.733	791.9	0.10062	0.00641
7022	166912.038	710.0	0.10067	0.00616
7023	166933.419	969.4	0.10299	0.00605
7024	166936.368	976.2	0.10311	0.00707
7025	166971.156	826.0	0.10453	0.00376
7026	166985.219	600.7	0.10647	0.00286
7027	166988.305	682.7	0.10467	0.00268
7028	167051.629	1331.2	0.10742	0.00052
7029	167060.258	450.6	0.10974	-0.00076
7030	167112.851	1338.0	0.11074	-0.00224
7031	167140.622	805.5	0.11074	-0.00240
7032	167147.994	279.9	0.10942	-0.00091
7033	167152.746	375.5	0.11215	-0.00474
7034	167154.685	778.2	0.11017	-0.00129
7035	167167.437	655.4	0.10894	-0.00251
7036	167180.626	1078.6	0.11087	-0.00155
7037	167194.470	518.8	0.11189	-0.00197
7038	167205.475	955.7	0.11245	-0.00059
7039	167207.468	682.7	0.11297	-0.00160
7040	167258.423	1065.0	0.11133	0.00034
7041	167269.673	901.1	0.11058	-0.00015
7042	167278.848	716.8	0.11199	-0.00051
7043	167287.996	928.4	0.11072	0.00009
7044	167289.033	812.4	0.11230	0.00033
7045	167333.516	648.5	0.11003	-0.00128
7046	167347.005	873.8	0.10779	-0.00151
7047	167355.634	1092.3	0.10730	-0.00268
7048	167361.696	764.6	0.10954	-0.00219
7049	167378.845	682.7	0.10668	-0.00259
7050	167419.969	1167.4	0.10692	-0.00224
7051	167440.312	948.9	0.11152	-0.00358
7052	167461.775	1365.3	0.10869	-0.00180
7053	167477.477	1351.7	0.10706	-0.00243
7054	167487.034	1153.7	0.10679	-0.00324
7055	167489.000	600.7	0.10578	-0.00559
7056	167505.220	791.9	0.10808	-0.00264
7057	167512.675	1372.2	0.10429	-0.00053
7058	167520.212	1529.2	0.10789	-0.00283
7059	167559.697	832.9	0.10637	-0.00078
7060	167568.654	655.4	0.10713	-0.00224
7061	167594.240	634.9	0.10643	-0.00187
7062	167606.364	607.6	0.10706	-0.00139
7063	167628.401	1379.0	0.10915	-0.00097
7064	167644.703	867.0	0.10891	-0.00212
7065	167670.344	723.6	0.10934	-0.00501
7066	167680.393	450.6	0.10985	-0.00145
7067	167682.031	1167.4	0.11207	-0.00236
7068	167697.241	737.3	0.11190	-0.00394
7069	167700.163	614.4	0.11088	-0.00440
7070	167709.338	573.4	0.10973	-0.00351
7071	167710.839	764.6	0.10920	-0.00616
7072	167711.932	935.3	0.10837	-0.00686
7073	167715.045	1058.1	0.11200	-0.00567
7074	167729.135	607.6	0.10863	-0.00519
7075	167736.835	771.4	0.10862	-0.00732
7076	167742.925	1024.0	0.10848	-0.00754
7077	167770.668	1030.8	0.10900	-0.00612
7078	167772.798	996.7	0.10785	-0.00612
7079	167794.507	580.3	0.10588	-0.00881
7080	167830.497	573.4	0.10568	-0.00482
7081	167840.027	546.1	0.10704	-0.00535
7082	167868.426	689.5	0.11025	-0.00605
7083	167873.423	1385.8	0.10612	-0.00651
7084	167915.121	791.9	0.10597	-0.00661
7085	167934.672	450.6	0.10311	-0.00814
7086	167935.109	157.0	0.10608	-0.00340
7087	167936.010	1583.8	0.10807	-0.00548
7088	167945.977	1201.5	0.10826	-0.01076
7089	167969.242	996.7	0.10682	-0.00657
7090	167979.264	1010.3	0.10594	-0.00730
7091	167994.010	826.0	0.10208	-0.00736
7092	168029.754	634.9	0.10416	-0.00629
7093	168033.713	744.1	0.10395	-0.00615
7094	168036.717	532.5	0.10544	-0.00525
7095	168095.017	730.5	0.10373	-0.00439
7096	168113.012	628.1	0.10487	-0.00678
7097	168119.129	1194.7	0.10182	-0.00470
7098	168124.508	1112.7	0.10463	-0.00780
7099	168137.834	894.3	0.10253	-0.00755
7100	168181.388	546.1	0.10285	-0.00735
7101	168196.789	1365.3	0.10419	-0.00795
7102	168232.096	641.7	0.10197	-0.00720
7103	168236.438	1065.0	0.10367	-0.00747
7104	168253.396	853.3	0.10544	-0.00795
7105	168282.204	2225.5	0.10377	-0.00958
7106	168310.794	1242.5	0.10310	-0.00928
7107	168312.760	484.7	0.10267	-0.01359
7108	168321.580	1051.3	0.10270	-0.00859
7109	168384.850	764.6	0.10122	-0.00674
7110	168440.364	1249.3	0.09765	-0.00099
7111	168467.371	1037.7	0.09429	-0.00248
7112	168531.077	1187.8	0.09469	-0.00188
7113	168541.290	969.4	0.09518	0.00039
7114	168543.311	873.8	0.09527	0.00054
7115	168609.884	1085.4	0.09577	0.00277
7116	168622.882	566.6	0.09147	0.00212
7117	168636.508	1146.9	0.09582	0.00314
7118	168659.910	1092.3	0.09508	0.00780
7119	168660.811	252.6	0.09576	0.00247
7120	168677.905	1256.1	0.09829	0.00513
7121	168712.475	498.3	0.10050	0.00293
7122	168765.341	682.7	0.10136	0.00074
7123	168785.466	593.9	0.10479	0.00375
7124	168802.369	764.6	0.10212	0.00112
7125	168827.737	962.6	0.10194	0.00053
7126	168829.239	430.1	0.10543	0.00164
7127	168835.929	1119.6	0.10262	0.00105
7128	168852.941	1126.4	0.10168	0.00039
7129	168964.734	532.5	0.10157	-0.00059
7130	168992.997	969.4	0.10122	0.00056
7131	168996.738	1092.3	0.10094	0.00131
7132	169041.903	634.9	0.09972	-0.00033
7133	169046.354	983.0	0.10230	-0.00205
7134	169048.238	696.3	0.09977	0.00000
7135	169072.077	710.0	0.09983	-0.00026
7136	169080.651	682.7	0.10139	-0.00109
7137	169081.689	1065.0	0.10183	-0.00068
7138	169124.069	1222.0	0.10308	-0.00162
7139	169134.773	1030.8	0.10251	-0.00217
7140	169137.367	1201.5	0.10261	-0.00206
7141	169156.400	1215.1	0.10294	-0.00328
7142	169163.663	1652.1	0.10347	-0.00214
7143	169206.617	464.2	0.10475	-0.00180
7144	169207.955	730.5	0.10310	-0.00301
7145	169217.075	1269.8	0.10475	-0.00226
7146	169219.342	921.6	0.10391	-0.00327
7147	169251.509	1017.2	0.10399	-0.00294
7148	169283.813	867.0	0.10505	-0.00241
7149	169310.628	1167.4	0.10367	-0.00410
7150	169332.801	1556.5	0.10606	-0.00307
7151	169358.196	464.2	0.10522	-0.00164
7152	169361.254	778.2	0.10406	-0.00392
7153	169370.812	662.2	0.10385	-0.00502
7154	169377.857	778.2	0.10333	-0.00200
7155	169421.193	1290.2	0.10450	-0.00301
7156	169428.238	771.4	0.10418	-0.00493
7157	169489.514	2061.7	0.10476	-0.00221
7158	169505.406	723.6	0.10332	-0.00278
7159	169522.500	894.3	0.10597	-0.00313
7160	169548.687	1303.9	0.10460	-0.00199
7161	169607.206	532.5	0.10482	-0.00035
7162	169629.406	689.5	0.10195	-0.00039
7163	169648.985	1085.4	0.10373	0.00266
7164	169692.566	129.7	0.09432	0.00002
7165	169693.194	675.8	0.09712	0.00252
7166	169700.157	593.9	0.09622	0.00349
7167	169740.107	477.9	0.09873	-0.00083
7168	169749.309	791.9	0.09737	-0.00172
7169	169772.820	1310.7	0.09781	-0.00152
7170	169799.799	1310.7	0.09707	-0.00214
7171	169815.692	546.1	0.09583	-0.00259
7172	169822.327	1276.6	0.09640	-0.00184
7173	169854.194	785.1	0.09750	-0.00250
7174	169869.650	1269.8	0.09695	-0.00108
7175	169891.550	846.5	0.09818	-0.00174
7176	169929.370	655.4	0.09623	-0.00268
7177	169955.065	655.4	0.09670	-0.00364
7178	169977.293	1447.3	0.09704	-0.00374
7179	169979.232	962.6	0.09750	-0.00260
7180	170084.799	1037.7	0.09744	-0.00374
7181	170100.255	382.3	0.09756	-0.00190
7182	170101.320	983.0	0.09566	-0.00436
7183	170120.598	1365.3	0.09455	-0.00428
7184	170136.190	1228.8	0.09647	-0.00371
7185	170140.177	710.0	0.09301	-0.00272
7186	170158.418	1283.4	0.09675	-0.00373
7187	170206.177	1276.6	0.09304	-0.00699
7188	170252.244	1146.9	0.08538	-0.00064
7189	170313.793	573.4	0.09091	0.01319
7190	170345.086	880.6	0.08903	0.00636
7191	170371.792	1024.0	0.09055	0.00275
7192	170419.415	409.6	0.09439	0.00500
7193	170419.907	361.8	0.09490	0.00531
7194	170441.042	1290.2	0.09268	0.00736
7195	170465.427	955.7	0.08977	0.00326
7196	170469.414	641.7	0.08886	0.00858
7197	170495.573	1310.7	0.08575	0.00485
7198	170510.783	491.5	0.08321	0.00748
7199	170560.809	1174.2	0.08723	0.01387
7200	170567.062	955.7	0.08975	0.01522
7201	170586.395	1413.1	0.08932	0.01168
7202	170607.012	887.5	0.09062	0.00883
7203	170609.224	935.3	0.09115	0.00615
7204	170615.887	989.9	0.08897	0.00449
7205	170626.154	873.8	0.09015	0.00334
7206	170632.625	764.6	0.08878	0.00141
7207	170637.868	989.9	0.08952	-0.00037
7208	170651.194	1740.8	0.08959	-0.00126
7209	170667.005	1269.8	0.08953	-0.00015
7210	170682.761	976.2	0.09083	0.00010
7211	170702.039	846.5	0.09355	0.00113
7212	170723.120	553.0	0.09132	-0.00082
7213	170778.935	1242.5	0.09182	0.00364
7214	170804.221	1269.8	0.09286	0.00395
7215	170836.579	634.9	0.09007	0.00616
7216	170877.129	1583.8	0.07901	0.01148
7217	170886.823	1501.9	0.08456	0.01018
7218	170960.524	764.6	0.08900	0.00426
7219	170988.732	1058.1	0.09144	0.00309
7220	171002.576	675.8	0.09079	0.00105
7221	171012.953	832.9	0.09192	0.00112
7222	171023.821	907.9	0.09361	0.00187
7223	171065.054	1945.6	0.09779	0.00061
7224	171083.158	1276.6	0.09904	0.00062
7225	171085.233	634.9	0.09708	-0.00047
7226	171102.164	955.7	0.09924	0.00077
7227	171148.339	880.6	0.09999	0.00126
7228	171170.758	1399.5	0.10121	0.00045
7229	171229.276	341.3	0.10007	-0.00168
7230	171246.561	491.5	0.10396	0.00377
7231	171297.543	655.4	0.09749	0.00992
7232	171306.527	901.1	0.09476	0.00380
7233	171316.466	826.0	0.09512	0.01182
7234	171331.840	1495.0	0.09246	0.01407
7235	171337.574	771.4	0.09190	0.00940
7236	171339.240	771.4	0.09074	0.00957
7237	171379.709	791.9	0.08849	0.00926
7238	171419.959	580.3	0.09004	0.00214
7239	171461.711	1392.6	0.09187	0.00224
7240	171501.961	1399.5	0.09263	0.00083
7241	171510.043	553.0	0.09211	0.00152
7242	171546.498	1133.2	0.09279	-0.00266
7243	171554.635	689.5	0.09196	-0.00312
7244	171571.565	989.9	0.09164	-0.00271
7245	171588.304	928.4	0.09241	-0.00224
7246	171606.600	983.0	0.09175	-0.00171
7247	171608.402	737.3	0.09159	-0.00223
7248	171635.818	334.5	0.09487	-0.00063
7249	171636.610	1030.8	0.09289	-0.00091
7250	171638.166	546.1	0.09211	-0.00306
7251	171652.366	669.0	0.09515	-0.00562
7252	171711.703	805.5	0.09884	-0.00587
7253	171720.578	880.6	0.10074	-0.00233
7254	171726.394	1208.3	0.09973	-0.00403
7255	171767.491	962.6	0.09753	0.00130
7256	171791.384	491.5	0.10101	0.00747
7257	171794.879	593.9	0.10224	0.01229
7258	171841.683	983.0	0.09867	0.00294
7259	171849.520	1051.3	0.09776	0.00026
7260	171868.744	1283.4	0.09687	-0.00294
7261	171886.520	1092.3	0.09605	-0.00732
7262	171898.563	1331.2	0.09890	-0.00576
7263	171904.106	1781.8	0.09833	-0.00751
7264	171916.612	710.0	0.09611	-0.01084
7265	171984.742	689.5	0.09935	-0.00950
7266	172024.228	710.0	0.09623	-0.00740
7267	172081.736	996.7	0.09205	-0.00324
7268	172105.984	1242.5	0.09086	-0.00090
7269	172110.817	505.2	0.09303	-0.00151
7270	172119.583	1338.0	0.09164	-0.00137
7271	172148.610	962.6	0.09144	0.00006
7272	172164.966	559.8	0.08964	-0.00224
7273	172222.775	600.7	0.09106	0.00049
7274	172285.853	1071.8	0.08626	0.01740
7275	172363.267	1167.4	0.10275	0.00844
7276	172380.279	901.1	0.10568	0.00588
7277	172408.187	1235.6	0.10864	0.00504
7278	172416.024	1276.6	0.10620	0.00273
7279	172431.343	1276.6	0.10894	0.00310
7280	172533.634	450.6	0.10219	0.00328
7281	172539.068	1085.4	0.10579	0.00190
7282	172541.007	894.3	0.10370	0.00264
7283	172544.939	1174.2	0.10328	0.00236
7284	172575.549	1146.9	0.09765	0.00201
7285	172596.330	1447.3	0.10139	0.00140
7286	172599.415	976.2	0.09817	0.00260
7287	172655.640	873.8	0.09848	-0.00191
7288	172778.656	737.3	0.09727	-0.00341
7289	172791.545	996.7	0.10114	-0.00264
7290	172829.665	587.1	0.09474	-0.00229
7291	172832.287	853.3	0.09716	-0.00182
7292	172849.626	484.7	0.09533	-0.00158
7293	172852.603	1474.6	0.09611	-0.00216
7294	172890.040	785.1	0.09575	-0.00332
7295	172917.675	382.3	0.09908	-0.00103
7296	172920.323	696.3	0.09792	0.00218
7297	172959.973	983.0	0.09787	0.00434
7298	172961.393	921.6	0.09594	0.00345
7299	172974.199	819.2	0.09650	0.00430
7300	173006.749	1071.8	0.09430	0.00117
7301	173018.873	757.8	0.09731	-0.00071
7302	173032.581	1317.5	0.09296	-0.00371
7303	173034.056	1440.4	0.09187	-0.00275
7304	173043.750	1065.0	0.08544	-0.00312
7305	173070.155	764.6	0.09257	-0.00726
7306	173146.723	1727.1	0.08971	-0.01411
7307	173184.679	573.4	0.08235	-0.00441
7308	173225.885	962.6	0.08952	-0.00114
7309	173227.168	846.5	0.08946	-0.00117
7310	173232.548	737.3	0.08898	0.00098
7311	173294.725	873.8	0.08503	0.00253
7312	173369.518	1133.2	0.08776	0.01762
7313	173378.065	102.4	0.08909	0.01724
7314	173388.797	812.4	0.09055	0.02094
7315	173407.365	1269.8	0.08673	0.01036
7316	173422.793	573.4	0.08805	0.01144
7317	173441.908	1365.3	0.08702	0.00797
7318	173454.469	1119.6	0.08835	0.00969
7319	173469.324	689.5	0.08595	0.01028
7320	173480.137	1099.1	0.09005	0.01399
7321	173495.129	723.6	0.08952	0.01415
7322	173501.437	1133.2	0.08815	0.01689
7323	173502.420	614.4	0.09011	0.01664
7324	173536.963	907.9	0.08880	0.01563
7325	173559.518	730.5	0.09704	0.01783
7326	173600.014	887.5	0.09835	0.00833
7327	173613.940	1460.9	0.09941	0.00639
7328	173649.248	764.6	0.10133	0.00198
7329	173653.071	1276.6	0.10005	0.00213
7330	173670.847	1338.0	0.09927	-0.00015
7331	173688.596	1256.1	0.09813	-0.00051
7332	173734.881	791.9	0.09991	-0.00230
7333	173739.824	983.0	0.09888	-0.00044
7334	173760.495	1030.8	0.09869	-0.00096
7335	173773.247	703.1	0.10131	0.00159
7336	173782.477	1119.6	0.10204	-0.00205
7337	173784.061	798.7	0.10321	-0.00264
7338	173793.673	1529.2	0.10188	-0.00140
7339	173805.524	689.5	0.10165	-0.00093
7340	173818.249	737.3	0.10079	0.00044
7341	173841.132	1317.5	0.10166	0.00222
7342	173875.647	791.9	0.10435	0.00510
7343	173886.624	710.0	0.10268	0.00287
7344	173904.538	1351.7	0.10531	0.00322
7345	173908.169	484.7	0.10411	0.00273
7346	173948.365	1024.0	0.10820	0.00270
7347	173951.778	436.9	0.10819	0.00200
7348	173957.376	1372.2	0.10668	0.00239
7349	173965.814	1085.4	0.10790	0.00290
7350	174009.095	600.7	0.11138	0.00269
7351	174046.887	566.6	0.11212	0.00228
7352	174056.144	867.0	0.11373	0.00285
7353	174080.038	764.6	0.11538	-0.00166
7354	174143.034	716.8	0.11314	-0.00720
7355	174156.578	737.3	0.11083	-0.00819
7356	174159.008	587.1	0.10999	-0.00524
7357	174159.991	252.6	0.11142	-0.00693
7358	174165.016	791.9	0.10973	-0.00702
7359	174173.099	634.9	0.11081	-0.00710
7360	174225.801	580.3	0.10830	-0.00394
7361	174271.730	512.0	0.11166	0.00162
7362	174272.713	785.1	0.10925	-0.00128
7363	174283.226	764.6	0.10882	-0.00108
7364	174287.869	1406.3	0.11068	-0.00035
7365	174296.306	634.9	0.11006	0.00051
7366	174310.342	634.9	0.11121	0.00082
7367	174312.281	710.0	0.11083	-0.00005
7368	174332.570	976.2	0.11014	-0.00075
7369	174418.968	1256.1	0.11686	-0.00583
7370	174429.563	853.3	0.11912	-0.00278
7371	174467.546	907.9	0.11943	-0.00468
7372	174470.659	805.5	0.11803	-0.00616
7373	174486.197	710.0	0.11981	-0.00548
7374	174537.370	710.0	0.11652	-0.00480
7375	174575.189	232.1	0.11865	-0.00191
7376	174628.110	546.1	0.11832	-0.00109
7377	174646.487	512.0	0.11417	-0.00208
7378	174675.732	675.8	0.11166	-0.00252
7379	174703.230	395.9	0.11556	-0.00174
7380	174717.184	819.2	0.11207	-0.00249
7381	174751.290	1474.6	0.11240	-0.00310
7382	174765.326	1235.6	0.10708	0.00134
7383	174770.159	703.1	0.10665	0.00109
7384	174800.524	873.8	0.10460	-0.00169
7385	174828.759	655.4	0.10551	-0.00620
7386	174831.845	573.4	0.10683	-0.00635
7387	174871.084	662.2	0.10973	-0.00665
7388	174911.635	628.1	0.11421	-0.00233
7389	174952.649	1024.0	0.11489	-0.00356
7390	174960.814	518.8	0.11608	-0.00279
7391	174970.371	1024.0	0.11481	-0.00258
7392	174976.379	553.0	0.11276	-0.00429
7393	174992.872	1303.9	0.11282	-0.00178
7394	175022.145	853.3	0.11111	-0.00305
7395	175025.913	1474.6	0.11099	-0.00197
7396	175045.356	593.9	0.10806	0.00051
7397	175053.903	737.3	0.11009	-0.00118
7398	175066.982	1720.3	0.10790	-0.00228
7399	175068.812	662.2	0.10853	-0.00316
7400	175080.991	1065.0	0.10753	-0.00221
7401	175101.088	832.9	0.10659	-0.00328
7402	175150.131	696.3	0.10418	-0.00532
7403	175152.480	1030.8	0.10360	-0.00463
7404	175168.427	942.1	0.10349	-0.00485
7405	175169.765	812.4	0.10483	-0.00497
7406	175187.459	894.3	0.10665	-0.00456
7407	175231.041	1010.3	0.10676	-0.00589
7408	175259.276	819.2	0.10785	-0.00626
7409	175297.150	559.8	0.10716	-0.00602
7410	175304.441	587.1	0.10771	-0.00643
7411	175328.444	914.8	0.10946	-0.00456
7412	175368.585	1112.7	0.10820	-0.00722
7413	175415.525	279.9	0.10383	-0.00732
7414	175426.666	1092.3	0.10499	-0.00664
7415	175442.886	791.9	0.10487	-0.00516
7416	175494.223	723.6	0.10327	-0.00264
7417	175494.851	293.5	0.10213	-0.00183
7418	175584.580	1092.3	0.10434	-0.00102
7419	175604.405	778.2	0.10458	-0.00228
7420	175624.612	1146.9	0.10601	-0.00078
7421	175654.185	1194.7	0.10282	-0.00236
7422	175664.015	607.6	0.10463	-0.00230
7423	175707.324	901.1	0.10610	-0.00411
7424	175727.094	839.7	0.11046	-0.00248
7425	175729.715	1099.1	0.11065	-0.00380
7426	175799.484	600.7	0.10903	0.00074
7427	175833.289	826.0	0.11046	-0.00096
7428	175859.668	880.6	0.11035	-0.00307
7429	175872.147	1399.5	0.11037	-0.00175
7430	175874.468	955.7	0.10866	-0.00425
7431	175889.814	525.7	0.10730	0.00014
7432	175925.695	860.2	0.10286	0.00616
7433	175934.543	798.7	0.10002	0.00449
7434	175987.818	771.4	0.09890	0.00184
7435	176065.997	723.6	0.09936	-0.00497
7436	176069.820	764.6	0.09885	-0.00786
7437	176133.144	1037.7	0.09562	-0.00570
7438	176144.531	955.7	0.09475	-0.00326
7439	176157.638	785.1	0.09069	-0.00332
7440	176160.669	1993.4	0.09316	-0.00369
7441	176212.388	744.1	0.08446	-0.00166
7442	176236.882	395.9	0.09521	0.00097
7443	176260.311	819.2	0.10416	0.00651
7444	176304.739	1037.7	0.10399	0.00457
7445	176311.183	1679.4	0.10435	0.00437
7446	176317.955	1140.1	0.10380	0.00349
7447	176344.170	723.6	0.10688	0.00151
7448	176408.832	901.1	0.11035	-0.00257
7449	176417.324	546.1	0.10882	-0.00378
7450	176496.678	901.1	0.11135	-0.00796
7451	176515.164	764.6	0.11116	0.00062
7452	176529.882	641.7	0.10263	0.00210
7453	176536.627	587.1	0.10526	0.00209
7454	176555.305	723.6	0.10452	0.00007
7455	176566.583	894.3	0.10383	-0.00498
7456	176613.932	1037.7	0.10826	-0.00286
7457	176643.533	1194.7	0.10543	0.00209
7458	176650.988	491.5	0.10270	0.00535
7459	176662.429	962.6	0.10619	0.00591
7460	176663.330	471.0	0.09806	0.00617
7461	176672.915	675.8	0.10597	0.00812
7462	176715.677	477.9	0.10224	0.01080
7463	176738.178	880.6	0.10023	0.01012
7464	176745.769	436.9	0.09962	0.00939
7465	176794.621	1010.3	0.10532	0.00255
7466	176804.724	1065.0	0.10570	0.00121
7467	176807.455	682.7	0.10782	0.00076
7468	176836.782	989.9	0.10818	0.00129
7469	176849.999	1065.0	0.10746	0.00328
7470	176863.843	935.3	0.11075	-0.00003
7471	176899.615	716.8	0.10932	0.01043
7472	176902.755	546.1	0.10734	0.01043
7473	176912.394	641.7	0.10680	0.01148
7474	176921.324	1829.5	0.10818	0.01463
7475	176931.618	580.3	0.10699	0.01388
7476	176955.648	750.9	0.10440	0.01152
7477	176974.872	1105.9	0.10387	0.01307
7478	177020.392	1092.3	0.10430	0.00359
7479	177032.107	1222.0	0.10538	0.00347
7480	177055.508	887.5	0.10687	0.00562
7481	177093.219	710.0	0.11070	0.00705
7482	177111.405	355.0	0.10471	0.00724
7483	177116.921	1331.2	0.10969	0.00642
7484	177126.915	1597.4	0.10819	0.00361
7485	177129.728	402.8	0.10948	0.00501
7486	177145.648	1126.4	0.10875	0.00357
7487	177190.431	1010.3	0.11011	-0.00092
7488	177202.063	464.2	0.10980	-0.00285
7489	177205.859	532.5	0.11047	-0.00057
7490	177230.599	798.7	0.10934	-0.00107
7491	177238.054	1044.5	0.10900	-0.00203
7492	177264.896	1665.7	0.11089	-0.00380
7493	177281.143	846.5	0.10937	-0.00497
7494	177304.300	1262.9	0.10793	-0.00608
7495	177311.508	662.2	0.11169	-0.00685
7496	177337.532	846.5	0.10704	-0.00843
7497	177359.841	559.8	0.10738	-0.00952
7498	177365.166	1153.7	0.10896	-0.00703
7499	177367.951	648.5	0.11074	-0.00671
7500	177373.194	805.5	0.11022	-0.00622
7501	177402.822	491.5	0.10950	-0.00843
7502	177435.180	1529.2	0.10699	-0.00841
7503	177469.068	928.4	0.10476	-0.01272
7504	177476.960	1256.1	0.10536	-0.01326
7505	177510.820	232.1	0.10257	-0.01168
7506	177511.339	634.9	0.10371	-0.01308
7507	177584.247	798.7	0.10544	-0.01131
7508	177586.760	553.0	0.10388	-0.01079
7509	177589.791	921.6	0.10805	-0.01171
7510	177593.723	1228.8	0.10765	-0.01258
7511	177611.254	867.0	0.10509	-0.00983
7512	177627.720	771.4	0.10494	-0.00937
7513	177666.987	955.7	0.10305	-0.00685
7514	177690.033	1112.7	0.10196	-0.00768
7515	177744.292	989.9	0.09988	-0.00974
7516	177765.728	648.5	0.10151	-0.01016
7517	177771.735	409.6	0.09873	-0.01061
