DXEX v5
C:\Data\LDA\Charlie_2017\Run8_x400_fl_4hz_300secs\Run8_x400_fl_4hz_300secs.lda
14:38:11
2;400.0000 mm;0.0000 mm;15.0000 mm
Region1
"Row#"	"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
6628	175520.847	764.6	0.09741	0.00634
6629	175578.955	867.0	0.10366	-0.00299
6630	175587.393	791.9	0.10310	-0.00262
6631	175590.451	1208.3	0.10509	-0.00294
6632	175607.682	737.3	0.10628	-0.00120
6633	175631.084	846.5	0.10568	-0.00030
6634	175648.177	744.1	0.10498	-0.00083
6635	175727.066	791.9	0.09964	0.00007
6636	175756.721	436.9	0.09838	-0.00064
6637	175766.252	1024.0	0.09871	-0.00083
6638	175776.737	1256.1	0.09783	-0.00056
6639	175796.016	914.8	0.09598	-0.00125
6640	175802.214	853.3	0.09598	-0.00068
6641	175820.892	819.2	0.09964	-0.00183
6642	175826.272	218.5	0.11087	-0.00235
6643	175845.932	880.6	0.09621	-0.00159
6644	175858.138	1331.2	0.09685	-0.00206
6645	175863.054	955.7	0.09801	-0.00253
6646	175867.313	757.8	0.09944	-0.00458
6647	175869.990	1017.2	0.10110	-0.00407
6648	175886.592	1112.7	0.09537	-0.00737
6649	175903.877	669.0	0.09984	-0.00719
6650	175908.519	703.1	0.10364	-0.00698
6651	175977.987	819.2	0.10593	-0.00400
6652	175979.380	737.3	0.10588	-0.00274
6653	175986.261	477.9	0.10264	-0.00393
6654	176016.162	491.5	0.10227	-0.00068
6655	176049.940	505.2	0.09771	0.00025
6656	176122.440	1734.0	0.09575	-0.00409
6657	176153.078	921.6	0.09423	-0.00745
6658	176188.849	1208.3	0.09155	-0.00667
6659	176255.095	710.0	0.08711	-0.00192
6660	176259.574	614.4	0.08992	-0.00028
6661	176342.340	826.0	0.09527	0.01008
6662	176344.525	1119.6	0.09550	0.00662
6663	176349.222	1030.8	0.09450	0.01081
6664	176350.860	983.0	0.09482	0.00810
6665	176429.039	716.8	0.10834	0.00854
6666	176430.104	1194.7	0.11223	0.00842
6667	176435.674	812.4	0.10493	0.00555
6668	176441.382	750.9	0.10534	0.01047
6669	176477.317	744.1	0.10075	0.00196
6670	176522.592	791.9	0.10373	0.00326
6671	176529.937	1570.1	0.09665	0.00168
6672	176565.408	703.1	0.09827	-0.00382
6673	176576.550	1167.4	0.09430	-0.00587
6674	176586.080	1071.8	0.09395	-0.00639
6675	176612.649	1481.4	0.09613	-0.00999
6676	176643.232	1290.2	0.09725	-0.00639
6677	176661.746	887.5	0.09279	-0.00434
6678	176666.361	634.9	0.09950	-0.00614
6679	176667.426	1078.6	0.09785	-0.00537
6680	176677.557	648.5	0.09704	-0.00471
6681	176699.976	1228.8	0.08987	0.00121
6682	176734.819	969.4	0.09562	0.00691
6683	176736.703	1713.5	0.09782	-0.00159
6684	176755.244	716.8	0.09046	0.00215
6685	176792.272	655.4	0.09207	-0.00091
6686	176817.094	730.5	0.09148	-0.00197
6687	176840.632	873.8	0.09250	-0.00225
6688	176896.775	669.0	0.09011	-0.00344
6689	176899.942	1331.2	0.09642	-0.00247
6690	176904.011	1201.5	0.09646	-0.00203
6691	176905.376	750.9	0.09470	-0.00286
6692	176980.716	457.4	0.10319	0.00055
6693	177005.428	901.1	0.10587	-0.00280
6694	177012.774	737.3	0.10856	-0.00267
6695	177022.358	1140.1	0.10868	-0.00268
6696	177046.716	805.5	0.11277	0.00234
6697	177076.644	887.5	0.11205	0.00755
6698	177086.228	778.2	0.11131	0.00910
6699	177101.766	669.0	0.10738	0.01064
6700	177110.368	1495.0	0.10805	0.00949
6701	177113.945	600.7	0.10677	0.00984
6702	177115.064	1235.6	0.11025	0.00976
6703	177149.225	744.1	0.10537	0.00591
6704	177159.956	1058.1	0.10378	0.00320
6705	177173.910	730.5	0.10492	0.00244
6706	177241.139	450.6	0.10636	-0.00191
6707	177249.604	928.4	0.10494	-0.00253
6708	177283.628	805.5	0.10602	-0.00461
6709	177295.452	1181.0	0.10339	-0.00301
6710	177308.696	566.6	0.10510	-0.00382
6711	177312.573	948.9	0.10665	-0.00409
6712	177314.075	648.5	0.10543	-0.00521
6713	177371.447	935.3	0.10448	-0.00631
6714	177380.403	696.3	0.10485	-0.00582
6715	177393.073	682.7	0.10343	-0.00646
6716	177396.077	675.8	0.10330	-0.00521
6717	177397.497	546.1	0.10366	-0.00532
6718	177417.049	750.9	0.10456	-0.00337
6719	177460.712	710.0	0.09897	-0.00196
6720	177477.041	600.7	0.09939	-0.00097
6721	177500.225	1051.3	0.09871	-0.00467
6722	177618.026	1324.4	0.09624	-0.00330
6723	177626.327	935.3	0.09372	-0.00097
6724	177635.557	921.6	0.09604	-0.00341
6725	177647.845	1167.4	0.09879	-0.00506
6726	177705.079	389.1	0.09944	0.00070
6727	177728.727	812.4	0.09886	0.00352
6728	177730.038	1331.2	0.09785	0.00356
6729	177765.400	696.3	0.09680	0.00358
6730	177797.731	989.9	0.09859	-0.00061
6731	177816.327	1303.9	0.09944	-0.00339
6732	177826.731	935.3	0.10069	-0.00395
6733	177856.823	1617.9	0.09853	-0.00545
6734	177860.891	539.3	0.09739	-0.00202
6735	177896.718	846.5	0.09967	-0.00550
6736	177898.383	1208.3	0.09835	-0.00624
6737	177912.064	546.1	0.09948	-0.00764
6738	177948.409	655.4	0.10288	-0.01050
6739	177981.150	662.2	0.10119	-0.01071
6740	177993.847	580.3	0.10018	-0.01282
6741	178023.776	1686.2	0.09667	-0.00990
6742	178037.456	689.5	0.09652	-0.01321
6743	178100.726	935.3	0.09506	-0.00721
6744	178110.583	942.1	0.09664	-0.00779
6745	178140.075	1542.8	0.09736	-0.01343
6746	178160.527	744.1	0.09982	-0.00762
6747	178333.870	546.1	0.09052	0.00001
6748	178342.581	778.2	0.08953	0.00060
6749	178350.828	1809.1	0.08849	0.00063
6750	178353.968	1652.1	0.08658	0.00194
6751	178388.811	1092.3	0.09127	0.00341
6752	178406.479	710.0	0.09285	0.00330
6753	178416.254	955.7	0.09413	0.00247
6754	178458.115	573.4	0.09491	0.00201
6755	178459.262	1522.3	0.09424	0.00128
6756	178483.238	1768.1	0.09635	0.00134
6757	178545.060	532.5	0.08993	-0.00556
6758	178557.621	1174.2	0.08593	-0.00286
6759	178578.811	1856.9	0.08684	0.00336
6760	178595.031	976.2	0.08909	0.00376
6761	178599.264	798.7	0.09241	0.00893
6762	178601.312	942.1	0.09188	0.00774
6763	178611.961	621.2	0.09165	0.00805
6764	178616.603	1174.2	0.09377	0.00700
6765	178619.607	764.6	0.09458	0.00685
6766	178631.513	750.9	0.09722	0.00345
6767	178651.255	737.3	0.09927	0.00241
6768	178655.788	819.2	0.10028	0.00480
6769	178664.581	614.4	0.10147	-0.00309
6770	178670.343	1010.3	0.10111	-0.00251
6771	178683.641	1058.1	0.10287	-0.00491
6772	178694.646	1024.0	0.10216	-0.00516
6773	178727.386	928.4	0.10333	-0.00623
6774	178729.298	1085.4	0.10433	-0.00617
6775	178836.395	723.6	0.10228	-0.00664
6776	178847.536	1058.1	0.10298	-0.00732
6777	178850.430	682.7	0.10382	-0.00660
6778	178871.948	1679.4	0.10311	-0.00728
6779	178890.025	1419.9	0.10336	-0.00753
6780	178907.638	955.7	0.10116	-0.00716
6781	178936.774	757.8	0.10087	-0.00708
6782	178939.942	1112.7	0.09914	-0.00694
6783	178940.706	150.2	0.10011	-0.00607
6784	178959.056	1262.9	0.10027	-0.00700
6785	178961.841	983.0	0.09991	-0.00748
6786	178969.542	1454.1	0.10007	-0.00690
6787	178974.102	641.7	0.09819	-0.00649
6788	178984.042	1406.3	0.10316	-0.00603
6789	178991.360	1174.2	0.10033	-0.00626
6790	178999.142	901.1	0.10136	-0.00703
6791	179012.523	505.2	0.09852	-0.00644
6792	179020.496	1146.9	0.10184	-0.00601
6793	179022.053	894.3	0.09973	-0.00685
6794	179040.294	1065.0	0.10099	-0.00678
6795	179052.554	477.9	0.10097	-0.00806
6796	179106.731	696.3	0.09942	-0.00826
6797	179110.608	580.3	0.09745	-0.00705
6798	179173.823	553.0	0.09562	-0.00412
6799	179182.944	942.1	0.09496	-0.00537
6800	179190.808	907.9	0.09502	-0.00590
6801	179202.768	150.2	0.09480	-0.01081
6802	179203.205	546.1	0.09475	-0.00724
6803	179230.539	744.1	0.09758	-0.01037
6804	179296.703	785.1	0.09989	-0.00705
6805	179299.625	559.8	0.09810	-0.00510
6806	179301.482	1201.5	0.09761	-0.00176
6807	179428.185	1065.0	0.08678	0.00016
6808	179483.617	791.9	0.08960	-0.00194
6809	179484.873	1105.9	0.09203	-0.00033
6810	179491.536	846.5	0.08908	0.00135
6811	179499.919	1037.7	0.09084	0.00033
6812	179516.495	1542.8	0.09112	-0.00176
6813	179522.475	846.5	0.09343	-0.00499
6814	179572.364	1577.0	0.08331	0.00961
6815	179576.214	832.9	0.08657	0.01156
6816	179586.017	744.1	0.08681	0.01206
6817	179775.444	880.6	0.07811	-0.00234
6818	179805.781	1884.2	0.07743	-0.00198
6819	179809.932	300.4	0.08347	-0.00983
6820	179827.436	587.1	0.08048	-0.00506
6821	179835.682	1256.1	0.07903	-0.00255
6822	179838.440	634.9	0.08115	-0.00186
6823	179884.834	2628.3	0.07883	0.00172
6824	179927.788	1768.1	0.07909	-0.00106
6825	179941.577	1256.1	0.07885	0.00043
6826	179955.586	628.1	0.07952	0.00093
6827	179962.412	1310.7	0.07740	0.00078
6828	179976.830	546.1	0.07674	0.00052
6829	180025.682	921.6	0.07911	0.00499
6830	180032.099	853.3	0.07986	0.00585
6831	180036.987	935.3	0.07985	0.00687
6832	180082.016	1488.2	0.07577	0.00457
6833	180143.128	1338.0	0.06945	0.00492
6834	180146.268	580.3	0.07187	0.00945
6835	180245.746	1529.2	0.08661	-0.00027
6836	180285.887	1269.8	0.09383	-0.00885
6837	180295.991	1338.0	0.09624	-0.01164
6838	180297.520	1406.3	0.09475	-0.01055
6839	180364.585	1536.0	0.08565	0.00962
6840	180405.135	1529.2	0.08381	0.00922
6841	180407.566	1017.2	0.08580	0.00824
6842	180440.607	600.7	0.08260	-0.00103
6843	180466.657	846.5	0.09152	-0.00357
6844	180477.389	764.6	0.09542	-0.00167
6845	180481.321	1194.7	0.09480	-0.00401
6846	180516.137	614.4	0.09423	-0.00051
6847	180559.418	1065.0	0.09230	0.00472
6848	180620.121	778.2	0.09194	-0.00040
6849	180643.768	928.4	0.09247	0.00044
6850	180667.989	1160.5	0.09219	-0.00079
6851	180716.677	716.8	0.08906	-0.00159
6852	180748.599	1249.3	0.08421	0.00582
6853	180772.055	1276.6	0.08205	0.00630
6854	180816.920	600.7	0.08582	0.00904
6855	180821.289	791.9	0.08386	0.00935
6856	180825.713	669.0	0.08929	0.00914
6857	180837.646	1474.6	0.08929	0.01099
6858	180852.637	361.8	0.08601	0.01049
6859	180866.017	791.9	0.09133	0.01066
6860	180892.942	1249.3	0.09141	0.00775
6861	180919.402	948.9	0.08993	0.00544
6862	180920.658	634.9	0.09016	0.00599
6863	180953.207	942.1	0.08901	0.00149
6864	180965.769	1092.3	0.08856	0.00106
6865	180988.215	1044.5	0.08806	-0.00026
6866	180991.027	1037.7	0.08942	-0.00006
6867	181010.770	436.9	0.08735	-0.00161
6868	181036.083	1529.2	0.08950	-0.00229
6869	181127.724	853.3	0.08729	-0.00318
6870	181132.394	600.7	0.08691	-0.00293
6871	181134.660	1065.0	0.08713	-0.00235
6872	181147.139	1146.9	0.08797	-0.00228
6873	181250.959	1099.1	0.08971	0.00479
6874	181258.742	1037.7	0.09079	0.00485
6875	181283.263	1140.1	0.09478	0.00397
6876	181313.683	471.0	0.09679	0.00239
6877	181338.941	1392.6	0.09491	0.00299
6878	181340.607	710.0	0.09502	-0.00072
6879	181350.519	901.1	0.09573	0.00036
6880	181353.933	1153.7	0.09636	0.00016
6881	181379.901	791.9	0.09578	-0.00138
6882	181389.978	491.5	0.09697	-0.00194
6883	181404.341	150.2	0.09676	-0.00060
6884	181409.502	1201.5	0.09821	-0.00155
6885	181410.266	259.4	0.09670	-0.00237
6886	181439.157	1228.8	0.09852	-0.00345
6887	181443.034	1222.0	0.09755	-0.00365
6888	181444.646	710.0	0.10048	-0.00397
6889	181538.826	805.5	0.09589	-0.00544
6890	181541.475	1174.2	0.09972	-0.00448
6891	181544.096	559.8	0.09704	-0.00456
6892	181554.009	682.7	0.09521	-0.00472
6893	181618.398	703.1	0.10067	-0.00280
6894	181623.422	846.5	0.10050	-0.00364
6895	181686.665	703.1	0.09857	0.00078
6896	181697.096	948.9	0.09531	-0.00021
6897	181831.253	471.0	0.09887	-0.00064
6898	181840.237	710.0	0.10059	0.00139
6899	181851.187	655.4	0.09892	-0.00107
6900	181936.630	1146.9	0.09221	-0.00611
6901	181944.439	1665.7	0.09404	-0.00584
6902	181949.245	600.7	0.09236	-0.00547
6903	181967.923	894.3	0.09167	-0.00632
6904	182067.101	655.4	0.09176	-0.00413
6905	182089.465	819.2	0.08712	-0.00475
6906	182091.786	587.1	0.08927	-0.00614
6907	182103.965	1065.0	0.09129	-0.00371
6908	182121.196	1283.4	0.08909	-0.00184
6909	182192.220	989.9	0.08295	0.00443
6910	182223.022	1556.5	0.08567	0.00644
6911	182314.581	1201.5	0.08685	0.00507
6912	182333.232	826.0	0.08953	0.00234
6913	182375.257	1331.2	0.08666	0.00063
6914	182426.976	1105.9	0.08257	0.00447
6915	182447.892	573.4	0.08246	0.00763
6916	182448.684	983.0	0.08194	0.00752
6917	182469.519	1406.3	0.08198	0.00502
6918	182480.606	1065.0	0.08171	0.00541
6919	182512.800	1488.2	0.08368	0.00183
6920	182517.989	921.6	0.08434	-0.00159
6921	182563.236	1658.9	0.08214	-0.00328
6922	182591.717	1331.2	0.08166	-0.00306
6923	182593.300	1262.9	0.08086	-0.00319
6924	182659.492	614.4	0.08218	-0.00072
6925	182678.961	860.2	0.08020	-0.00001
6926	182711.893	1099.1	0.08543	0.00108
6927	182761.619	1092.3	0.08300	-0.00044
6928	182781.170	1447.3	0.08394	-0.00155
6929	182901.784	1044.5	0.07591	0.00678
6930	182909.184	819.2	0.07646	0.00768
6931	182922.510	2498.6	0.08009	0.00861
6932	182988.756	2020.7	0.08233	0.00272
6933	182998.996	880.6	0.08565	0.00904
6934	183021.879	689.5	0.08706	0.01084
6935	183025.647	409.6	0.08753	0.01195
6936	183042.359	798.7	0.08752	0.01289
6937	183070.157	1201.5	0.08050	0.00925
6938	183074.007	587.1	0.08250	0.01034
6939	183088.125	1856.9	0.08295	0.01293
6940	183130.723	914.8	0.08418	0.01192
6941	183144.567	1829.5	0.08445	0.01154
6942	183198.444	744.1	0.08875	0.00276
6943	183237.929	1419.9	0.08123	-0.00159
6944	183255.733	921.6	0.07772	-0.00122
6945	183282.603	778.2	0.07789	-0.00053
6946	183283.886	1379.0	0.07587	-0.00061
6947	183338.363	2607.8	0.07279	0.00629
6948	183446.770	983.0	0.06717	0.00706
6949	183461.953	593.9	0.06848	0.00526
6950	183462.581	232.1	0.06740	0.00641
6951	183463.072	587.1	0.06944	0.00543
6952	183504.469	1788.6	0.07511	0.00137
6953	183544.992	983.0	0.08267	0.00079
6954	183546.385	1078.6	0.07970	0.00262
6955	183551.928	1611.1	0.08234	-0.00183
6956	183586.362	1208.3	0.09449	-0.00497
6957	183621.806	1133.2	0.09509	-0.00706
6958	183647.720	1290.2	0.09585	-0.00714
6959	183657.004	778.2	0.09649	-0.00809
6960	183659.052	518.8	0.09531	-0.00800
6961	183733.190	1112.7	0.09753	-0.00598
6962	183742.638	771.4	0.09573	-0.00711
6963	183752.550	737.3	0.09327	-0.00840
6964	183757.575	955.7	0.09255	-0.00733
6965	183765.030	600.7	0.09370	-0.00795
6966	183795.586	791.9	0.09252	-0.00698
6967	183804.679	1570.1	0.09229	-0.00603
6968	183856.916	778.2	0.09160	-0.00420
6969	183875.267	395.9	0.09240	-0.00362
6970	183875.922	641.7	0.09275	-0.00383
6971	183914.807	928.4	0.09419	-0.00420
6972	183967.099	921.6	0.09552	-0.00462
6973	183981.735	730.5	0.09538	-0.00389
6974	184014.421	1652.1	0.09084	0.00258
6975	184055.354	1222.0	0.08809	0.00264
6976	184080.804	1303.9	0.08669	0.00286
6977	184092.054	1037.7	0.08720	0.00166
6978	184141.807	655.4	0.08835	-0.00242
6979	184149.507	621.2	0.08758	-0.00359
6980	184167.803	1044.5	0.08932	-0.00231
6981	184186.808	1488.2	0.08896	-0.00436
6982	184192.761	1768.1	0.08770	-0.00378
6983	184246.856	935.3	0.08689	-0.01095
6984	184264.851	1140.1	0.08595	-0.01382
6985	184270.449	1338.0	0.08572	-0.01314
6986	184280.880	791.9	0.08742	-0.01283
6987	184305.401	846.5	0.08647	-0.01203
6988	184308.432	750.9	0.08599	-0.01034
6989	184312.310	867.0	0.08318	-0.00752
6990	184380.385	1658.9	0.08400	0.01078
6991	184430.356	1399.5	0.08786	0.01513
6992	184451.110	853.3	0.08657	0.01128
6993	184473.801	1160.5	0.08337	0.00348
6994	184555.667	962.6	0.09038	0.00680
6995	184561.592	600.7	0.08884	0.00480
6996	184598.101	798.7	0.09051	-0.00462
6997	184618.199	750.9	0.09289	-0.00593
6998	184642.857	839.7	0.09355	0.00518
6999	184648.100	757.8	0.09359	0.00146
7000	184654.135	921.6	0.09120	0.00652
7001	184675.516	436.9	0.09396	0.00372
7002	184689.388	1385.8	0.10022	-0.00467
7003	184786.982	675.8	0.09178	-0.00648
7004	184825.702	696.3	0.08468	-0.00197
7005	184838.892	1836.4	0.08272	0.00149
7006	184851.698	1153.7	0.08119	0.00265
7007	184881.381	1310.7	0.08295	0.00478
7008	184886.023	1379.0	0.08275	0.00458
7009	184889.764	1768.1	0.08251	0.00763
7010	184967.287	907.9	0.07876	0.00190
7011	184980.995	1570.1	0.07734	0.00299
7012	185007.947	1153.7	0.07631	0.00344
7013	185022.693	498.3	0.06647	0.01093
7014	185038.449	846.5	0.06804	0.00559
7015	185047.487	1051.3	0.06547	0.01075
7016	185071.599	1228.8	0.06174	0.01265
7017	185165.343	2095.8	0.07924	0.00005
7018	185217.799	962.6	0.08719	0.00490
7019	185226.428	907.9	0.08730	0.00295
7020	185228.503	710.0	0.08547	0.00210
7021	185251.058	1297.1	0.08999	0.00085
7022	185293.984	1208.3	0.08741	0.00218
7023	185316.977	839.7	0.08538	0.00486
7024	185410.748	648.5	0.09257	-0.00353
7025	185447.912	1003.5	0.09235	-0.00025
7026	185498.402	873.8	0.09297	-0.00591
7027	185563.010	894.3	0.09147	-0.00359
7028	185567.952	996.7	0.09193	-0.00298
7029	185575.926	901.1	0.09133	-0.00122
7030	185634.935	798.7	0.09622	0.00125
7031	185651.374	791.9	0.09668	0.00280
7032	185724.638	1501.9	0.08290	0.00509
7033	185744.299	846.5	0.08554	0.00512
7034	185756.969	1249.3	0.08136	0.00985
7035	185814.859	778.2	0.08101	0.00794
7036	185831.380	546.1	0.07867	0.00449
7037	185858.277	1358.5	0.07720	0.00185
7038	185872.968	402.8	0.08246	-0.00262
7039	185879.521	880.6	0.08405	-0.00400
7040	185914.692	1522.3	0.08088	-0.00240
7041	185916.194	1146.9	0.08044	-0.00272
7042	185917.833	1836.4	0.08067	-0.00157
7043	185939.432	1358.5	0.08136	-0.00332
7044	185996.121	1187.8	0.07825	-0.00506
7045	186003.985	1699.8	0.07720	-0.00348
7046	186005.705	1611.1	0.07559	-0.00093
7047	186019.058	1181.0	0.07609	-0.00394
7048	186028.588	1536.0	0.07478	-0.00125
7049	186065.999	710.0	0.07033	0.00125
7050	186083.966	764.6	0.07117	0.00517
7051	186119.547	1454.1	0.07346	0.00855
7052	186126.128	710.0	0.07470	0.00806
7053	186131.999	662.2	0.07403	0.00807
7054	186170.993	928.4	0.08103	0.00898
7055	186205.617	1925.1	0.08277	0.00899
7056	186224.486	1617.9	0.08244	0.01038
7057	186239.150	1597.4	0.08275	0.01136
7058	186270.826	832.9	0.07896	0.00252
7059	186311.759	423.3	0.08535	0.00160
7060	186332.539	1242.5	0.08744	0.00474
7061	186396.191	832.9	0.08311	0.00158
7062	186441.547	1153.7	0.08197	0.00482
7063	186459.078	1085.4	0.08182	0.00770
7064	186525.078	1262.9	0.07570	0.00998
7065	186541.216	1542.8	0.07420	0.01156
7066	186568.878	901.1	0.07462	0.01249
7067	186617.293	1201.5	0.07696	0.01293
7068	186653.447	723.6	0.07420	0.01511
7069	186686.897	266.2	0.07087	0.00690
7070	186895.329	901.1	0.08843	0.00135
7071	186900.108	887.5	0.08649	0.00580
7072	186912.123	491.5	0.08783	0.00141
7073	186912.614	225.3	0.09239	0.00760
7074	186943.171	1126.4	0.08959	-0.00861
7075	186947.813	1030.8	0.08758	-0.00674
7076	186960.510	1344.9	0.08906	-0.00997
7077	186972.034	505.2	0.08815	-0.00912
7078	187098.191	1385.8	0.08511	-0.00883
7079	187101.030	1297.1	0.08826	-0.00666
7080	187197.505	1276.6	0.08712	-0.00848
7081	187238.874	771.4	0.08997	-0.01141
7082	187298.922	948.9	0.09469	-0.00456
7083	187313.012	771.4	0.09693	-0.00363
7084	187322.406	1945.6	0.10088	0.00162
7085	187334.257	710.0	0.09564	0.00712
7086	187348.456	819.2	0.09747	0.01123
7087	187387.177	341.3	0.09479	0.01330
7088	187410.196	641.7	0.09444	0.00799
7089	187413.746	382.3	0.09558	0.00449
7090	187430.185	989.9	0.09308	0.00278
7091	187449.136	1290.2	0.09358	0.00056
7092	187483.105	791.9	0.09053	-0.00436
7093	187490.724	1249.3	0.09016	-0.00442
7094	187590.939	778.2	0.09897	-0.00238
7095	187649.321	819.2	0.09634	-0.00642
7096	187682.335	757.8	0.09200	-0.00668
7097	187686.786	928.4	0.09376	-0.00812
7098	187702.241	791.9	0.09210	-0.00572
7099	187752.567	1495.0	0.08893	-0.00669
7100	187825.995	1331.2	0.08634	-0.00718
7101	187856.442	662.2	0.08183	-0.00452
7102	187882.984	819.2	0.08587	0.00044
7103	187892.678	1201.5	0.09293	0.00016
7104	187901.143	1010.3	0.09352	-0.00213
7105	187919.029	505.2	0.09341	-0.00347
7106	187962.255	1331.2	0.08931	-0.00593
7107	187985.329	1283.4	0.08820	-0.00814
7108	188014.493	812.4	0.08847	-0.00749
7109	188057.337	744.1	0.09508	-0.00511
7110	188070.171	1112.7	0.09493	-0.00816
7111	188111.295	1433.6	0.08587	0.00268
7112	188162.604	764.6	0.08348	-0.00306
7113	188170.578	846.5	0.08982	-0.00390
7114	188206.213	1228.8	0.09678	-0.00268
7115	188253.891	907.9	0.09710	-0.00119
7116	188267.571	1419.9	0.10029	-0.00657
7117	188304.162	614.4	0.09045	-0.00755
7118	188320.246	1549.7	0.09086	-0.00359
7119	188330.759	1119.6	0.08954	-0.00187
7120	188337.640	559.8	0.08998	-0.00201
7121	188370.135	730.5	0.08790	-0.00086
7122	188387.092	764.6	0.09198	-0.00458
7123	188406.125	996.7	0.09104	0.00743
7124	188413.007	662.2	0.08878	0.00933
7125	188419.860	1146.9	0.09159	0.00690
7126	188453.912	812.4	0.09515	0.00814
7127	188464.480	1508.7	0.09020	0.01100
7128	188476.495	812.4	0.09521	0.00436
7129	188503.501	846.5	0.09599	0.00002
7130	188527.886	689.5	0.09627	0.00037
7131	188537.661	1276.6	0.09675	0.00214
7132	188544.406	744.1	0.09514	0.00141
7133	188594.214	867.0	0.08935	-0.00566
7134	188607.594	1597.4	0.09108	-0.00560
7135	188609.369	921.6	0.09046	-0.00539
7136	188646.451	1454.1	0.08986	-0.00649
7137	188666.494	1754.5	0.08884	-0.00586
7138	188677.663	1051.3	0.08732	-0.00307
7139	188750.380	1467.7	0.08858	0.00193
7140	188766.082	1174.2	0.08841	-0.00016
7141	188852.698	682.7	0.08003	0.00172
7142	188855.429	819.2	0.08336	-0.00156
7143	188868.454	1617.9	0.08392	-0.00312
7144	188872.223	716.8	0.08301	-0.00280
7145	188888.852	1262.9	0.08278	-0.00393
7146	188899.639	1577.0	0.08245	-0.00364
7147	188917.661	948.9	0.08319	-0.00327
7148	188938.578	853.3	0.07822	-0.00383
7149	188963.946	682.7	0.07724	-0.00193
7150	188997.151	1140.1	0.07615	-0.00384
7151	189004.305	771.4	0.07671	-0.00155
7152	189072.463	901.1	0.06519	0.00316
7153	189096.383	696.3	0.06267	0.00513
7154	189108.507	1283.4	0.06615	-0.00008
7155	189147.556	1215.1	0.06316	0.00478
7156	189148.894	826.0	0.06272	0.00584
7157	189201.896	2239.1	0.06316	0.00135
7158	189240.972	1699.8	0.06769	-0.00083
7159	189267.814	1119.6	0.06665	-0.00067
7160	189325.896	1665.7	0.06584	0.00329
7161	189330.401	1174.2	0.06881	0.00371
7162	189424.855	1310.7	0.08148	0.00244
7163	189459.889	1208.3	0.07799	0.00423
7164	189470.621	1174.2	0.07819	0.00626
7165	189496.044	655.4	0.07301	0.01093
7166	189511.936	969.4	0.07079	0.01517
7167	189516.960	1638.4	0.06791	0.01390
7168	189540.417	1235.6	0.07078	0.01266
7169	189606.417	1501.9	0.07707	0.00710
7170	189643.254	662.2	0.08437	0.00433
7171	189690.795	1372.2	0.09073	-0.00028
7172	189697.922	853.3	0.09152	0.00022
7173	189727.686	614.4	0.09172	-0.00034
7174	189738.035	1529.2	0.09268	-0.00027
7175	189765.424	682.7	0.09253	0.00160
7176	189857.256	791.9	0.09378	-0.00362
7177	189864.192	1010.3	0.09336	-0.00372
7178	189881.859	669.0	0.09330	-0.00498
7179	189890.707	1740.8	0.09309	-0.00448
7180	189978.552	1426.8	0.09173	0.00193
7181	189986.690	955.7	0.09175	0.00556
7182	189988.902	1372.2	0.09188	0.00391
7183	190018.475	901.1	0.08967	0.00487
7184	190119.837	286.7	0.08188	0.14804
7185	190174.860	1276.6	0.08530	0.01447
7186	190188.650	1399.5	0.07951	0.00835
7187	190195.722	1856.9	0.07922	0.01028
7188	190210.331	1269.8	0.08009	0.00958
7189	190224.531	832.9	0.08111	0.01032
7190	190233.269	436.9	0.08586	0.00550
7191	190288.237	1262.9	0.08197	0.01122
7192	190299.788	1815.9	0.08164	0.01054
7193	190303.010	1235.6	0.08050	0.01043
7194	190336.297	1617.9	0.07783	0.00759
7195	190396.481	1344.9	0.08364	0.01556
7196	190438.943	1051.3	0.07963	0.01187
7197	190456.883	1242.5	0.07991	0.01189
7198	190471.274	983.0	0.08085	0.00995
7199	190484.108	1112.7	0.08017	0.00929
7200	190500.437	1338.0	0.07763	0.00766
7201	190539.349	634.9	0.07888	0.00417
7202	190656.550	1611.1	0.08936	0.00456
7203	190666.871	1365.3	0.08673	0.00147
7204	190672.114	935.3	0.08593	0.00075
7205	190704.992	2375.7	0.08446	0.00106
7206	190725.581	928.4	0.08421	-0.00052
7207	190735.439	1522.3	0.08397	-0.00235
7208	190744.695	1338.0	0.08345	-0.00417
7209	190779.539	1303.9	0.08400	-0.00147
7210	190794.039	1153.7	0.08424	-0.00336
7211	190802.749	873.8	0.08010	-0.00075
7212	190825.032	675.8	0.08392	-0.00329
7213	190842.781	1146.9	0.08462	-0.00316
7214	190855.178	942.1	0.08672	-0.00225
7215	190862.387	573.4	0.08639	-0.00267
7216	190953.673	1338.0	0.08538	-0.00139
7217	190962.220	1228.8	0.08544	-0.00205
7218	191032.317	1344.9	0.08455	-0.00156
7219	191044.004	1092.3	0.08391	-0.00175
7220	191078.629	1372.2	0.08275	-0.00145
7221	191079.885	839.7	0.08140	-0.00234
7222	191105.935	710.0	0.08307	-0.00200
7223	191164.372	436.9	0.08145	-0.00245
7224	191240.585	894.3	0.08075	-0.00360
7225	191247.766	846.5	0.08017	-0.00375
7226	191277.421	819.2	0.07943	-0.00441
7227	191283.975	907.9	0.07939	-0.00447
7228	191288.426	682.7	0.08180	-0.00447
7229	191324.853	1406.3	0.07831	-0.00427
