DXEX v5
C:\Data\LDA\Charlie_2017\Run8_x400_fl_4hz_300secs\Run8_x400_fl_4hz_300secs.lda
14:33:06
1;400.0000 mm;0.0000 mm;1.0000 mm
Region1
"Row#"	"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
612	47229.894	2758.0	0.02455	0.00112
613	47505.391	4096.0	0.02918	-0.00015
614	47524.943	1338.0	0.02881	-0.00085
615	47549.054	1317.5	0.02506	-0.00130
616	47567.432	2068.5	0.02927	-0.00024
617	47631.247	3215.4	0.02953	-0.00158
618	47690.230	2723.8	0.03269	-0.00044
619	47702.709	2048.0	0.03013	-0.00069
620	47792.302	2321.1	0.03010	-0.00034
621	47835.092	3652.3	0.02864	-0.00021
622	47890.333	1454.1	0.02466	-0.00045
623	47908.683	3741.0	0.02686	-0.00063
624	47955.323	628.1	0.02467	-0.00168
625	47956.579	873.8	0.02470	-0.00225
626	48215.910	3700.1	0.03010	-0.00047
627	48389.526	2703.4	0.04757	-0.00164
628	48421.775	1010.3	0.04919	-0.00209
629	48476.908	1774.9	0.04836	-0.00121
630	48532.968	2846.7	0.04648	-0.00135
631	48669.884	2027.5	0.04144	0.00063
632	48704.454	1611.1	0.04039	0.00084
633	48777.062	1645.2	0.04357	0.00040
634	48813.735	2655.6	0.03813	0.00167
635	48923.126	3631.8	0.03819	0.00198
636	48926.949	2327.9	0.03247	0.00107
637	48928.806	764.6	0.03421	0.00186
638	48976.975	1549.7	0.03999	0.00070
639	48997.782	2867.2	0.04689	-0.00124
640	49017.006	361.8	0.02878	0.00138
641	49018.071	1665.7	0.02571	0.00117
642	49027.983	1536.0	0.03692	-0.00039
643	49092.099	1884.2	0.02702	0.00185
644	49116.512	4034.6	0.02428	0.00128
645	49185.679	819.2	0.02674	0.00013
646	49422.128	245.8	0.01994	0.00137
647	49422.865	348.2	0.02184	0.00140
648	49441.898	3665.9	0.01855	0.00049
649	49699.509	1153.7	0.01600	-0.00048
650	49700.492	580.3	0.01652	-0.00010
651	49709.339	6758.4	0.01419	-0.00017
652	49713.326	1153.7	0.01485	0.00010
653	49789.757	3140.3	0.01460	0.00002
654	49887.188	6335.1	0.01461	-0.00003
655	49891.639	395.9	0.01433	-0.00121
656	49931.779	573.4	0.01462	0.00041
657	49932.872	1119.6	0.01444	0.00008
658	49933.882	819.2	0.01457	-0.00074
659	49988.195	1706.7	0.01483	0.00003
660	50331.139	3065.2	0.01669	0.00045
661	50368.331	4614.8	0.01530	0.00028
662	50431.491	8710.8	0.01429	0.00048
663	50555.791	4580.7	0.01459	0.00017
664	50948.461	3467.9	0.02332	-0.00075
665	50980.738	1515.5	0.02598	-0.00044
666	51025.794	2573.7	0.03132	-0.00074
667	51036.662	2041.2	0.02554	-0.00051
668	51310.411	1338.0	0.03976	0.00020
669	51313.661	1474.6	0.03104	0.00106
670	51334.823	143.4	0.02375	0.00046
671	51335.451	320.9	0.03327	0.00153
672	51337.090	2027.5	0.03107	0.00122
673	51381.572	2471.3	0.03461	0.00048
674	51417.098	3133.4	0.03468	0.00040
675	51491.536	1092.3	0.04396	-0.00023
676	51510.187	2839.9	0.03957	-0.00043
677	51517.450	1590.6	0.04477	-0.00063
678	51534.872	2327.9	0.04306	-0.00047
679	51572.637	1645.2	0.04503	-0.00020
680	51580.856	2512.2	0.04054	-0.00032
681	51672.361	1099.1	0.04496	-0.00092
682	51753.243	1583.8	0.04391	-0.00032
683	51866.948	2109.4	0.03731	0.00025
684	51898.269	2170.9	0.03588	-0.00005
685	51908.454	532.5	0.03127	-0.00166
686	51909.984	2430.3	0.03211	-0.00005
687	52007.523	2430.3	0.03003	-0.00043
688	52061.153	771.4	0.02787	-0.00091
689	52071.584	1911.5	0.02851	-0.00023
690	52094.959	2102.6	0.03028	-0.00076
691	52158.857	3304.1	0.03241	0.00034
692	52332.773	1338.0	0.04316	-0.00261
693	52335.995	1720.3	0.04367	-0.00221
694	52353.034	2048.0	0.04331	-0.00256
695	52695.023	969.4	0.03133	-0.00091
696	52708.130	382.3	0.03788	-0.00184
697	52708.949	1010.3	0.03807	-0.00098
698	52710.014	546.1	0.03756	0.00270
699	52742.564	6854.0	0.03264	-0.00012
700	52789.286	2266.5	0.03131	0.00007
701	52826.750	2785.3	0.02899	-0.00002
702	52859.546	3242.7	0.02689	0.00003
703	52871.779	1310.7	0.02606	0.00028
704	53004.489	2020.7	0.02171	0.00020
705	53033.926	2901.3	0.02443	-0.00047
706	53156.260	4171.1	0.01644	0.00025
707	53158.581	184.3	0.01805	0.00116
708	53217.427	5352.1	0.01707	0.00016
709	53428.562	819.2	0.02222	0.00111
710	53454.312	5085.9	0.02275	0.00021
711	53615.503	1174.2	0.02165	-0.00011
712	53628.447	2013.9	0.02220	-0.00021
713	53687.429	4451.0	0.02325	0.00006
714	53702.748	1658.9	0.02361	-0.00038
715	53739.776	4785.5	0.02222	0.00025
716	53815.388	3986.8	0.02546	0.00008
717	53940.617	1549.7	0.02626	-0.00088
718	53954.024	887.5	0.02936	0.00050
719	53972.784	4341.8	0.02986	-0.00036
720	54019.205	2573.7	0.03365	-0.00057
721	54023.902	1877.3	0.03121	-0.00029
722	54147.847	826.0	0.03137	0.00043
723	54233.644	5768.5	0.02309	0.00059
724	54241.345	1809.1	0.02261	-0.00003
725	54243.120	1713.5	0.02199	-0.00034
726	54398.740	6717.4	0.02344	-0.00005
727	54464.195	3386.0	0.01915	0.00018
728	54597.205	4116.5	0.01703	0.00001
729	54711.921	3413.3	0.01752	-0.00002
730	54778.631	8942.9	0.01444	0.00011
731	54847.034	3939.0	0.01446	0.00030
732	54874.040	2437.1	0.01360	0.00009
733	54944.382	4642.1	0.01420	0.00021
734	54985.588	5713.9	0.01388	0.00018
735	55024.828	6116.7	0.01354	0.00015
736	55137.359	245.8	0.01283	-0.00042
737	55137.795	245.8	0.01507	0.00084
738	55138.287	518.8	0.01592	-0.00076
739	55170.427	4799.1	0.01592	0.00026
740	55228.208	6963.2	0.01671	-0.00042
741	55270.287	1774.9	0.01844	-0.00130
742	55272.554	1665.7	0.01782	-0.00034
743	55424.488	1037.7	0.02221	0.00033
744	55455.863	1187.8	0.02177	0.00024
745	55659.872	2696.5	0.03462	-0.00222
746	55671.204	2484.9	0.03302	-0.00166
747	55857.545	491.5	0.04279	-0.00132
748	55865.054	1440.4	0.04327	-0.00186
749	56029.140	177.5	0.03678	0.00069
750	56030.560	2430.3	0.03714	0.00041
751	56120.753	1590.6	0.03687	0.00053
752	56123.020	669.0	0.03367	0.00135
753	56129.355	3795.6	0.03493	0.00090
754	56149.644	1802.2	0.02766	0.00111
755	56160.703	1583.8	0.03561	0.00071
756	56173.155	2587.3	0.03522	0.00072
757	56376.453	4744.5	0.02347	0.00116
758	56379.184	334.5	0.02409	-0.00239
759	56413.372	2239.1	0.02371	0.00025
760	56484.096	2819.4	0.01976	-0.00195
761	56538.409	2450.8	0.02039	0.00103
762	56566.644	4061.9	0.01974	0.00093
763	56806.533	3911.7	0.01766	-0.00011
764	56941.701	2983.3	0.01842	0.00005
765	56954.644	3604.5	0.01999	-0.00029
766	56958.604	2116.3	0.01854	0.00012
767	57178.095	4294.0	0.02071	-0.00031
768	57186.314	2655.6	0.01851	0.00007
769	57310.068	3932.2	0.02142	-0.00053
770	57360.285	3597.7	0.01659	-0.00022
771	57391.060	2928.6	0.01949	-0.00034
772	57809.370	11605.3	0.01366	0.00046
773	57944.020	7686.8	0.01220	0.00040
774	57991.615	4662.6	0.01749	-0.00052
775	58022.417	750.9	0.01377	-0.00050
776	58106.112	5242.9	0.01438	-0.00051
777	58313.015	6915.4	0.01474	0.00016
778	58338.847	3788.8	0.01505	0.00034
779	58478.875	2505.4	0.01199	-0.00070
780	58497.007	6881.3	0.01179	-0.00049
781	58706.886	7714.1	0.01385	0.00009
782	59167.167	2321.1	0.01469	0.00014
783	59272.789	4089.2	0.01443	0.00099
784	59678.348	3003.7	0.02377	-0.00039
785	59723.213	4587.5	0.02532	-0.00130
786	59814.362	293.5	0.02112	-0.00144
787	59814.827	307.2	0.02600	0.00093
788	59815.291	307.2	0.02361	0.00091
789	59958.323	1256.1	0.02538	0.00070
790	60080.821	593.9	0.02663	0.00037
791	60084.371	3242.7	0.02543	-0.00046
792	60293.840	1522.3	0.03924	-0.00137
793	60307.685	1153.7	0.04310	-0.00070
794	60329.148	2594.1	0.04391	-0.00067
795	60354.898	1399.5	0.04549	-0.00136
796	60356.482	1051.3	0.04792	0.00001
797	60390.752	382.3	0.03794	-0.10774
798	60409.757	2491.7	0.04058	-0.00065
799	60431.357	1419.9	0.04037	0.00005
800	60472.480	1276.6	0.03869	-0.00043
801	60577.693	1761.3	0.03621	0.00125
802	60579.031	443.7	0.03463	0.00148
803	60648.881	846.5	0.03823	0.00160
804	60677.335	3665.9	0.03629	0.00061
805	60692.381	832.9	0.03378	-0.00021
806	60718.404	580.3	0.03867	0.00147
807	60727.388	4123.3	0.03256	0.00094
808	60884.183	1863.7	0.03725	-0.00005
809	60900.321	3413.3	0.03612	-0.00018
810	61003.131	2348.4	0.04310	0.00026
811	61044.255	307.2	0.03251	0.00043
812	61045.511	1986.6	0.03068	0.00005
813	61075.357	1734.0	0.03881	-0.00043
814	61118.665	204.8	0.03475	-0.00117
815	61165.633	826.0	0.04425	-0.00074
816	61256.537	1501.9	0.04571	0.00035
817	61261.670	750.9	0.04571	0.00072
818	61265.357	2976.4	0.03983	0.00111
819	61289.551	1331.2	0.04473	-0.00005
820	61361.613	1215.1	0.04723	-0.00048
821	61388.865	1645.2	0.04865	-0.00134
822	61391.104	2102.6	0.04689	-0.00078
823	61421.414	1181.0	0.04926	-0.00173
824	61429.716	1897.8	0.03406	0.00006
825	61508.332	1822.7	0.05440	-0.00109
826	61548.336	1338.0	0.05380	-0.00201
827	61553.824	1167.4	0.05188	-0.00187
828	61558.275	1597.4	0.05388	-0.00163
829	61600.082	1358.5	0.05286	-0.00290
830	61698.659	1037.7	0.04494	-0.00432
831	61768.974	1911.5	0.03964	-0.00211
832	61850.621	1283.4	0.02827	-0.00005
833	61851.740	757.8	0.02858	0.00233
834	61955.533	1372.2	0.02616	-0.00087
835	61962.004	2007.0	0.02258	-0.00039
836	62106.621	3188.1	0.02930	-0.00028
837	62140.426	2730.7	0.02910	-0.00037
838	62224.695	5038.1	0.02838	-0.00040
839	62297.658	3884.4	0.02558	0.00021
840	62394.624	2321.1	0.02487	-0.00038
841	62549.398	2423.5	0.02417	-0.00014
842	62751.413	1679.4	0.02706	0.00077
843	62939.501	1645.2	0.02606	-0.00030
844	62967.163	2621.4	0.02781	-0.00042
845	63020.820	6656.0	0.02387	0.00010
846	63024.725	1058.1	0.02621	-0.00037
847	63199.433	3631.8	0.02667	-0.00009
848	63300.659	2717.0	0.02445	0.00006
849	63312.319	4498.8	0.02184	-0.00005
850	63373.049	3659.1	0.02537	0.00047
851	63380.722	901.1	0.02353	-0.00091
852	63474.275	1611.1	0.02311	0.00095
853	63824.237	5488.6	0.02058	0.00009
854	63957.057	1672.5	0.02776	0.00009
855	64022.347	4423.7	0.02650	0.00046
856	64045.667	880.6	0.02581	-0.00011
857	64057.463	3502.1	0.02447	-0.00011
858	64095.829	3829.8	0.02494	-0.00041
859	64130.454	3782.0	0.02503	0.00009
860	64156.559	484.7	0.02878	-0.00143
861	64159.618	3904.9	0.02873	-0.00034
862	64202.871	1788.6	0.02597	-0.00035
863	64247.873	3181.2	0.02846	0.00012
864	64303.142	1754.5	0.02921	0.00036
865	64313.655	1590.6	0.02753	0.00028
866	64357.564	3454.3	0.02920	0.00070
867	64412.914	3215.4	0.02464	0.00101
868	64755.121	1331.2	0.02149	-0.00023
869	64874.233	2491.7	0.02380	-0.00072
870	65004.923	1262.9	0.03097	-0.00023
871	65034.059	1187.8	0.03384	-0.00087
872	65118.983	3119.8	0.04111	-0.00072
873	65147.846	1201.5	0.04210	-0.00046
874	65175.671	2587.3	0.04210	-0.00109
875	65213.955	2519.0	0.04025	-0.00140
876	65216.659	450.6	0.04218	0.00072
877	65235.364	2252.8	0.04016	-0.00036
878	65318.431	675.8	0.03479	0.00170
879	65319.250	293.5	0.03108	-0.00016
880	65338.283	1699.8	0.03102	0.00022
881	65340.576	2177.7	0.03367	0.00022
882	65449.967	3645.4	0.02861	-0.00033
883	65494.750	2423.5	0.03017	0.00029
884	65564.518	2389.3	0.03599	-0.00094
885	65782.344	1256.1	0.04321	-0.00035
886	65896.267	2703.4	0.04260	0.00059
887	65918.522	1829.5	0.04182	-0.00002
888	65993.233	1426.8	0.04035	0.00140
889	66002.353	1604.3	0.03760	0.00026
890	66045.935	1863.7	0.03926	0.00043
891	66072.286	3891.2	0.03697	0.00058
892	66093.257	5673.0	0.03490	-0.00044
893	66187.028	1460.9	0.03205	0.00025
894	66264.334	3986.8	0.02969	-0.00013
895	66300.133	505.2	0.03196	0.00065
896	66301.389	750.9	0.03047	-0.00057
897	66397.945	3167.6	0.02930	-0.00015
898	66404.717	2969.6	0.02725	-0.00026
899	66439.615	4171.1	0.02622	-0.00020
900	66508.073	1815.9	0.02857	-0.00027
901	66531.584	1665.7	0.02986	-0.00044
902	66532.867	498.3	0.02827	-0.00071
903	66548.268	928.4	0.03018	-0.00052
904	66705.992	2621.4	0.02635	0.00003
905	66763.964	1774.9	0.03150	-0.00023
906	66765.957	1262.9	0.03052	-0.00089
907	66838.429	3802.5	0.02948	-0.00026
908	66876.604	2007.0	0.03113	0.00008
909	66888.100	4061.9	0.03116	-0.00026
910	67050.848	2341.5	0.03162	-0.00036
911	67070.536	491.5	0.03109	-0.00118
912	67099.781	1290.2	0.03356	-0.00120
913	67140.113	1747.6	0.02789	0.00044
914	67341.718	2211.8	0.02978	-0.00013
915	67427.598	1556.5	0.03103	-0.00021
916	67523.963	3898.0	0.02554	0.00019
917	67573.333	1262.9	0.03011	0.00058
918	67613.037	5133.7	0.02800	0.00054
919	67633.954	1829.5	0.02655	0.00025
920	67776.741	2573.7	0.02927	0.00045
921	67906.557	2976.4	0.02032	0.00109
922	68060.785	3358.7	0.02128	0.00095
923	68066.847	716.8	0.02803	0.00080
924	68144.480	1515.5	0.01845	0.00059
925	68192.922	4485.1	0.01891	0.00094
926	68322.164	8738.1	0.02287	-0.00153
927	68494.060	1740.8	0.03276	0.00127
928	68579.447	4649.0	0.03514	0.00071
929	68587.885	1665.7	0.03633	0.00003
930	68594.794	450.6	0.03954	-0.00154
931	68677.915	2170.9	0.03377	-0.00135
932	68787.142	1508.7	0.04012	-0.00048
933	68830.969	2792.1	0.04522	-0.00144
934	68869.936	1720.3	0.03687	0.00272
935	68925.123	1365.3	0.03727	-0.00010
936	68964.471	1085.4	0.03492	0.00040
937	69005.131	1638.4	0.03381	0.00038
938	69012.395	2368.9	0.02966	0.00037
939	69271.699	3467.9	0.03859	-0.00083
940	69386.605	1774.9	0.04573	-0.00113
941	69446.653	1809.1	0.04545	-0.00051
942	69572.673	1276.6	0.04425	-0.00029
943	69635.970	4553.4	0.03884	0.00005
944	69699.895	2198.2	0.03607	-0.00195
945	69756.092	2758.0	0.03216	0.00005
946	69846.149	6799.4	0.02956	0.00024
947	69908.627	2553.2	0.02756	-0.00013
948	69925.748	2532.7	0.02844	-0.00039
949	69980.880	252.6	0.02801	0.00016
950	69981.536	607.6	0.02600	0.00003
951	69987.297	6908.6	0.02650	0.00015
952	69997.510	4546.6	0.02657	0.00009
953	70061.189	4683.1	0.02626	0.00011
954	70069.217	5399.9	0.02723	0.00042
955	70087.595	955.7	0.02557	-0.00008
956	70252.991	2239.1	0.02612	-0.00003
957	70319.101	3522.6	0.02187	-0.00033
958	70369.290	2177.7	0.02275	-0.00027
959	70446.705	5481.8	0.02458	-0.00033
960	70466.284	3440.6	0.02394	-0.00006
961	70793.199	1406.3	0.02583	-0.00155
962	70808.190	1768.1	0.02862	-0.00043
963	70821.106	1556.5	0.03078	-0.00053
964	70915.014	1966.1	0.02936	0.00003
965	70932.736	1379.0	0.02584	0.00033
966	70971.238	1747.6	0.02681	0.00053
967	71039.969	2198.2	0.02652	-0.00100
968	71092.507	1747.6	0.02710	-0.00051
969	71111.567	607.6	0.02624	0.00056
970	71127.815	3024.2	0.02677	-0.00027
971	71137.700	2635.1	0.02302	-0.00043
972	71207.905	2676.1	0.02563	-0.00011
973	71253.862	5563.7	0.02832	-0.00056
974	71292.064	498.3	0.02681	0.00085
975	71370.298	3904.9	0.02517	-0.00042
976	71422.700	1419.9	0.01811	-0.00029
977	71424.229	1181.0	0.01879	-0.00044
978	71438.292	3058.3	0.02347	-0.00048
979	71443.944	1194.7	0.02400	-0.00063
980	71445.555	983.0	0.02535	-0.00049
981	71736.235	1604.3	0.01988	-0.00052
982	71816.680	2696.5	0.01885	-0.00022
983	71818.237	245.8	0.01719	0.00106
984	71818.537	95.6	0.01551	-0.00080
985	71856.220	2880.9	0.01591	0.00033
986	71949.827	1972.9	0.01610	0.00041
987	72104.547	2785.3	0.02254	0.00087
988	72110.172	2935.5	0.03216	-0.00011
989	72551.694	2833.1	0.02896	0.00027
990	72571.464	1583.8	0.03013	0.00016
991	72647.759	2280.1	0.02839	-0.00070
992	72656.142	1720.3	0.02943	0.00031
993	72665.180	2205.0	0.02959	-0.00029
994	72707.615	3631.8	0.02386	0.00032
995	72709.827	593.9	0.03296	0.00016
996	72723.398	2184.5	0.03258	-0.00038
997	72752.343	3222.2	0.02860	0.00100
998	72772.632	1235.6	0.02923	-0.00074
999	72773.970	1235.6	0.03075	0.00062
1000	72791.337	2362.0	0.03291	-0.00081
1001	72796.607	4027.7	0.02912	0.00005
1002	73040.811	3270.0	0.02754	-0.00045
1003	73125.816	1720.3	0.01823	-0.00014
1004	73236.818	2068.5	0.01729	0.00060
1005	73273.027	5768.5	0.01992	0.00023
1006	73319.639	2621.4	0.02009	0.00070
1007	73330.261	7304.5	0.01827	0.00073
1008	73397.408	1665.7	0.01954	0.00157
1009	73418.080	607.6	0.01976	0.00099
1010	73504.341	3072.0	0.01795	0.00109
1011	73705.018	1501.9	0.02016	0.00075
1012	73892.369	1918.3	0.02103	0.00057
1013	73949.085	2020.7	0.01858	-0.00109
1014	74060.059	2082.1	0.02043	0.00026
1015	74129.855	6342.0	0.01874	-0.00005
1016	74204.730	1617.9	0.01951	0.00063
1017	74224.937	2034.3	0.01974	-0.00004
1018	74235.068	2880.9	0.01793	0.00056
1019	74238.891	3713.7	0.01963	0.00060
1020	74258.360	3720.5	0.02032	-0.00004
1021	74457.890	3072.0	0.02018	0.00014
1022	74634.373	750.9	0.02264	0.00095
1023	74650.348	3809.3	0.02263	-0.00018
1024	74773.391	1556.5	0.02434	0.00059
1025	75055.387	1283.4	0.03493	-0.00159
1026	75133.484	2484.9	0.04042	-0.00110
1027	75213.466	2020.7	0.04262	-0.00184
1028	75228.621	1856.9	0.04458	-0.00070
1029	75316.849	1754.5	0.04651	-0.00138
1030	75335.417	1153.7	0.04385	-0.00052
1031	75373.128	2478.1	0.04519	-0.00024
1032	75432.383	1419.9	0.04525	-0.00085
1033	75475.009	3003.7	0.04418	-0.00093
1034	75542.129	1836.4	0.04443	-0.00131
1035	75772.515	1556.5	0.03742	-0.00084
1036	75787.151	2327.9	0.03955	-0.00166
1037	75846.352	1693.0	0.05076	-0.00088
1038	75905.253	1638.4	0.07093	-0.00278
1039	75908.475	1235.6	0.07071	-0.00554
1040	75918.005	1365.3	0.07278	-0.00420
1041	75944.383	1501.9	0.06976	-0.00685
1042	75962.160	846.5	0.06690	-0.00664
1043	75989.794	873.8	0.06502	-0.00539
1044	76009.318	1761.3	0.05375	-0.00563
1045	76069.666	1611.1	0.03201	0.00050
1046	76091.075	2641.9	0.03639	-0.00063
1047	76153.033	880.6	0.03448	0.00034
1048	76167.533	5188.3	0.03165	0.00006
1049	76360.864	3959.5	0.02538	0.00129
1050	76385.440	2095.8	0.03430	0.00034
1051	76401.196	1822.7	0.03611	0.00011
1052	76476.344	1952.4	0.03119	0.00011
1053	76748.100	1037.7	0.02992	-0.00013
1054	76818.633	1467.7	0.03741	-0.00020
1055	76886.217	3386.0	0.03733	-0.00099
1056	76983.866	1392.6	0.03976	-0.00432
1057	76986.105	184.3	0.04206	0.00045
1058	76988.399	3222.2	0.03871	-0.00081
1059	77001.315	3276.8	0.04193	-0.00164
1060	77116.495	1174.2	0.04665	-0.00226
1061	77167.421	1044.5	0.05111	-0.00170
1062	77198.660	1065.0	0.05263	-0.00276
1063	77238.583	839.7	0.05095	-0.00524
1064	77267.309	757.8	0.04863	-0.00156
1065	77333.309	2375.7	0.04607	-0.00068
1066	77411.871	1918.3	0.04037	-0.00099
1067	77428.309	1338.0	0.04303	-0.00104
1068	77442.099	2935.5	0.03983	-0.00029
1069	77485.626	1884.2	0.03947	0.00059
1070	77583.493	907.9	0.03804	-0.00195
1071	77621.641	1256.1	0.04048	-0.00245
1072	77660.607	2764.8	0.03879	-0.00099
1073	77713.391	901.1	0.03894	-0.00033
1074	77845.446	1215.1	0.03350	-0.00053
1075	77934.602	3174.4	0.03539	-0.00046
1076	77941.757	2921.8	0.03262	0.00006
1077	77982.717	1099.1	0.03156	0.00048
1078	78018.188	2867.2	0.04149	0.00031
1079	78028.619	211.6	0.04603	0.00274
1080	78029.793	1986.6	0.03916	0.00040
1081	78031.432	1071.8	0.03914	-0.00061
1082	78074.795	2512.2	0.04035	0.00090
1083	78130.746	1679.4	0.05219	-0.00140
1084	78146.420	2512.2	0.03515	0.00196
1085	78272.140	2833.1	0.04672	-0.00138
1086	78286.476	1501.9	0.05024	-0.00175
1087	78298.764	2669.2	0.04905	-0.00070
1088	78304.963	2382.5	0.04600	-0.00055
1089	78311.871	1911.5	0.04862	-0.00088
1090	78473.964	1181.0	0.04538	-0.00048
1091	78547.719	1256.1	0.05128	0.00016
1092	78615.439	880.6	0.04740	-0.00038
1093	78634.827	1556.5	0.04563	-0.00071
1094	78640.616	2375.7	0.04864	-0.00116
1095	78691.843	1146.9	0.04551	-0.00164
1096	78863.329	1488.2	0.03738	-0.00045
1097	78868.408	2614.6	0.04007	0.00001
1098	78877.010	1911.5	0.03691	0.00014
1099	78991.097	1324.4	0.03126	0.00074
1100	79070.095	778.2	0.02628	0.00133
1101	79102.426	4444.2	0.02428	0.00047
1102	79178.093	3044.7	0.02224	0.00074
1103	79209.141	4594.3	0.02409	-0.00072
1104	79300.400	2225.5	0.02517	-0.00022
1105	79382.757	5959.7	0.02241	0.00013
1106	79545.423	4157.4	0.02895	-0.00050
1107	79551.512	2655.6	0.03139	-0.00037
1108	79655.305	2054.8	0.04287	-0.00086
1109	79744.406	935.3	0.04952	-0.00146
1110	79840.171	2491.7	0.04875	-0.00159
1111	79962.177	1795.4	0.04199	0.00061
1112	80130.167	2362.0	0.04265	-0.00225
1113	80163.536	2730.7	0.03943	-0.00103
1114	80165.885	1693.0	0.04011	-0.00118
1115	80203.076	2601.0	0.03479	-0.00085
1116	80209.166	1815.9	0.03579	-0.00136
1117	80210.176	163.8	0.03588	-0.00048
1118	80210.476	355.0	0.03480	-0.00166
1119	80365.879	136.5	0.01839	-0.00356
1120	80367.927	293.5	0.02815	-0.00102
1121	80369.510	2758.0	0.02704	-0.00066
1122	80376.474	3427.0	0.02915	-0.00077
1123	80386.359	1652.1	0.02930	-0.00034
1124	80547.086	3973.1	0.02541	-0.00050
1125	80579.034	5693.4	0.02474	-0.00048
1126	80662.374	1583.8	0.02255	0.00023
1127	80784.108	5242.9	0.02244	0.00028
1128	80804.287	436.9	0.02117	0.00093
1129	80806.554	3659.1	0.02089	0.00018
1130	81025.608	3024.2	0.02044	-0.00018
1131	81107.145	4942.5	0.02106	-0.00074
1132	81343.130	3495.3	0.01689	-0.00001
1133	81356.674	9598.3	0.01614	-0.00024
1134	81371.501	2962.8	0.01774	-0.00020
1135	81384.090	2184.5	0.01707	0.00025
1136	81394.220	245.8	0.01559	-0.00004
1137	81397.634	6328.3	0.01723	-0.00002
1138	81586.159	9509.5	0.01616	0.00090
1139	81661.198	348.2	0.01448	0.00128
1140	81664.174	4218.9	0.01588	0.00230
1141	81696.041	5318.0	0.01582	0.00008
1142	81843.497	5003.9	0.01539	-0.00141
1143	81851.634	279.9	0.01608	-0.00360
1144	81879.433	1836.4	0.01534	-0.00034
1145	81907.504	238.9	0.01254	0.00047
1146	81932.462	935.3	0.01524	0.00078
1147	82027.462	9134.1	0.01677	0.00149
1148	82176.010	3467.9	0.01190	0.00104
1149	82179.205	355.0	0.01421	0.00105
1150	82469.366	6567.3	0.01964	-0.00103
1151	82587.658	6778.9	0.02031	0.00072
1152	82592.655	3058.3	0.02201	-0.00006
1153	82741.941	3447.5	0.02281	0.00124
1154	82762.612	1877.3	0.01837	0.00095
1155	82785.113	6874.5	0.02181	0.00156
1156	82993.162	6034.8	0.02039	0.00033
1157	83000.125	3891.2	0.01780	0.00006
1158	83290.286	2273.3	0.04446	-0.00217
1159	83362.649	1788.6	0.04256	-0.00217
1160	83369.066	1966.1	0.03903	-0.00213
1161	83411.746	1454.1	0.03807	-0.00125
1162	83423.816	3215.4	0.03879	-0.00148
1163	83432.909	1508.7	0.04276	-0.00230
1164	83533.452	1187.8	0.03913	-0.00212
1165	83549.918	1774.9	0.04040	-0.00143
1166	83587.956	1829.5	0.03349	-0.00071
1167	83600.053	1727.1	0.03605	0.00064
1168	83616.055	1774.9	0.03725	0.00005
1169	83654.284	4908.4	0.02101	0.00291
1170	83686.424	3174.4	0.02515	0.00183
1171	83798.627	4444.2	0.01774	0.00139
1172	83899.798	5331.6	0.01713	-0.00098
1173	83950.916	819.2	0.01589	0.00067
1174	83952.527	2129.9	0.01571	0.00028
1175	84006.458	5079.0	0.01592	-0.00120
1176	84018.910	5625.2	0.02052	-0.00095
1177	84023.306	710.0	0.01547	-0.00014
1178	84024.972	2560.0	0.01439	-0.00029
1179	84098.127	1563.3	0.02361	-0.00072
1180	84133.707	4983.5	0.02195	0.00112
1181	84177.971	737.3	0.02025	0.00193
1182	84181.466	1938.8	0.01769	0.00020
1183	84273.435	3263.1	0.02034	0.00059
1184	84373.268	5399.9	0.01863	-0.00001
1185	84387.249	3686.4	0.01885	-0.00028
1186	84471.654	3181.2	0.01877	0.00064
1187	84486.537	873.8	0.01792	0.00051
1188	84488.093	1897.8	0.01868	0.00074
1189	84525.230	1747.6	0.02098	-0.00003
1190	84558.189	4355.4	0.02058	0.00003
1191	84619.602	5120.0	0.02180	-0.00140
1192	84774.185	1529.2	0.01532	0.00167
1193	84776.342	2239.1	0.01638	0.00152
1194	85108.227	600.7	0.01646	0.00120
1195	85109.456	1153.7	0.01532	0.00271
1196	85110.767	634.9	0.01586	0.00048
1197	85111.668	320.9	0.01463	0.00002
1198	85112.269	341.3	0.01330	0.00226
1199	85204.156	238.9	0.02109	0.00201
1200	85207.433	4696.7	0.02874	0.00243
1201	85360.404	3058.3	0.02600	-0.00114
1202	85408.792	1338.0	0.02824	-0.00143
1203	85540.656	3741.0	0.03425	-0.00084
1204	85778.524	4287.1	0.03027	-0.00087
1205	85852.853	1774.9	0.02428	-0.00060
1206	85990.642	1174.2	0.02063	-0.00086
1207	85993.346	3672.7	0.02052	0.00082
1208	86020.434	3065.2	0.02280	-0.00018
1209	86108.634	2949.1	0.01719	0.00022
1210	86232.689	2894.5	0.01526	0.00066
1211	86360.347	8192.0	0.01485	0.00044
1212	86439.728	1720.3	0.01496	-0.00016
1213	86535.984	6908.6	0.01494	-0.00066
1214	86641.333	10984.1	0.01234	-0.00043
1215	86969.805	1358.5	0.01333	-0.00074
1216	86972.017	1003.5	0.01381	0.00048
1217	86986.544	3563.5	0.01076	0.00049
1218	86990.421	4048.2	0.01097	0.00091
1219	86994.517	839.7	0.01027	-0.00125
