DXEX v5
C:\Data\LDA\Charlie_2017\Run9_x400_fl_8hz_300secs\Run9_x400_fl_8hz_300secs.lda
14:57:16
1;400.0000 mm;0.0000 mm;1.0000 mm
Region1
"Row#"	"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
7649	180517.748	1802.2	0.05970	-0.00160
7650	180592.049	2969.6	0.05103	0.00017
7651	180856.678	4594.3	0.02771	0.00227
7652	180871.806	791.9	0.04346	0.00476
7653	180886.552	3597.7	0.04045	0.00656
7654	180896.492	1556.5	0.02725	0.00226
7655	180907.960	3454.3	0.03501	0.00388
7656	180943.650	5939.2	0.03408	0.00459
7657	180954.545	1693.0	0.02792	0.00162
7658	180997.690	170.7	0.04246	0.00323
7659	180998.455	1140.1	0.04851	0.00342
7660	181034.117	402.8	0.04220	0.00000
7661	181035.701	1966.1	0.04144	-0.00037
7662	181056.208	1815.9	0.07198	-0.00248
7663	181121.389	1460.9	0.06000	-0.00228
7664	181187.499	1024.0	0.07981	-0.00263
7665	181245.525	1092.3	0.08377	-0.00091
7666	181248.119	662.2	0.08757	-0.00179
7667	181250.195	1904.6	0.09072	-0.00211
7668	181293.175	1590.6	0.08800	-0.00252
7669	181303.989	696.3	0.09156	-0.00093
7670	181348.390	1467.7	0.10956	-0.00366
7671	181368.323	826.0	0.12272	-0.00320
7672	181372.037	1037.7	0.11731	-0.00156
7673	181394.183	948.9	0.11160	0.00005
7674	181395.357	314.0	0.12610	-0.00343
7675	181396.559	600.7	0.12797	-0.00417
7676	181414.199	163.8	0.13428	-0.00413
7677	181424.302	723.6	0.12746	-0.00743
7678	181429.381	798.7	0.12866	-0.00507
7679	181464.088	703.1	0.10726	-0.00891
7680	181517.145	1290.2	0.08609	-0.00184
7681	181538.007	341.3	0.07176	-0.00001
7682	181538.854	805.5	0.06933	0.00131
7683	181552.561	791.9	0.08554	0.00001
7684	181573.533	1413.1	0.08747	0.00128
7685	181635.574	471.0	0.08159	-0.00012
7686	181640.899	942.1	0.08472	-0.00116
7687	181662.416	1181.0	0.07381	0.00189
7688	181668.069	355.0	0.09112	0.00144
7689	181743.517	2751.1	0.06439	0.00105
7690	181745.838	1167.4	0.10290	-0.00322
7691	181756.242	600.7	0.09953	0.00247
7692	181795.263	634.9	0.07733	0.00010
7693	181811.319	1051.3	0.07889	-0.00180
7694	181827.540	1119.6	0.08678	-0.00345
7695	181838.735	1433.6	0.07711	-0.00139
7696	181850.668	327.7	0.07447	-0.00032
7697	181885.102	846.5	0.07999	0.00114
7698	181934.281	935.3	0.08168	-0.00078
7699	181946.952	710.0	0.08325	0.00085
7700	181980.020	607.6	0.08660	-0.00143
7701	182023.574	1222.0	0.08124	0.00124
7702	182031.602	1385.8	0.08724	0.00029
7703	182043.017	1133.2	0.07657	0.00286
7704	182044.273	471.0	0.09913	0.00163
7705	182050.225	457.4	0.08016	0.00080
7706	182064.889	798.7	0.08458	-0.00003
7707	182085.560	819.2	0.09158	0.00097
7708	182103.091	682.7	0.08992	0.00024
7709	182107.979	989.9	0.08091	0.00305
7710	182112.812	764.6	0.08294	0.00188
7711	182147.519	259.4	0.08199	0.00335
7712	182156.121	1065.0	0.08552	0.00122
7713	182163.930	723.6	0.08723	0.00034
7714	182188.861	2894.5	0.05277	0.00179
7715	182202.105	1235.6	0.06923	0.00064
7716	182207.212	2286.9	0.06896	-0.00001
7717	182213.847	559.8	0.08667	-0.00166
7718	182228.047	846.5	0.06106	0.00032
7719	182238.478	1488.2	0.07625	0.00048
7720	182259.176	573.4	0.08570	0.00099
7721	182262.480	1665.7	0.07846	0.00056
7722	182283.670	2034.3	0.07728	-0.00025
7723	182291.152	1583.8	0.07739	0.00055
7724	182375.175	1385.8	0.06730	0.00111
7725	182408.325	894.3	0.07810	-0.00021
7726	182411.302	1665.7	0.06439	0.00194
7727	182418.565	750.9	0.08032	-0.00051
7728	182470.202	819.2	0.08908	-0.00213
7729	182483.610	901.1	0.09450	-0.00191
7730	182492.375	737.3	0.09418	0.00029
7731	182560.587	1283.4	0.10968	-0.00167
7732	182562.389	1092.3	0.11465	-0.00341
7733	182566.240	873.8	0.10977	-0.00145
7734	182598.598	983.0	0.12317	-0.00191
7735	182600.482	532.5	0.12724	-0.00218
7736	182611.459	525.7	0.12562	-0.00050
7737	182613.398	1297.1	0.10693	-0.00252
7738	182632.021	962.6	0.13009	-0.00164
7739	182633.250	600.7	0.13031	-0.00267
7740	182637.920	546.1	0.12915	-0.00114
7741	182641.715	546.1	0.13765	-0.00491
7742	182688.819	696.3	0.12447	0.00184
7743	182714.378	628.1	0.11686	0.00148
7744	182733.274	320.9	0.11379	0.00007
7745	182776.119	798.7	0.08941	0.00076
7746	182782.290	518.8	0.08766	0.00028
7747	182806.238	1181.0	0.07599	0.00229
7748	182831.715	1549.7	0.08685	0.00000
7749	182837.613	1181.0	0.08898	0.00044
7750	182846.324	812.4	0.09395	-0.00018
7751	182847.252	778.2	0.07765	-0.00066
7752	182857.520	1276.6	0.08849	-0.00003
7753	182872.784	730.5	0.09104	-0.00083
7754	182879.502	566.6	0.08187	-0.00101
7755	182880.649	1174.2	0.08151	-0.00189
7756	182904.979	962.6	0.08679	0.00025
7757	182941.133	921.6	0.07859	0.00171
7758	182965.873	1542.8	0.07987	0.00090
7759	183009.673	566.6	0.08085	0.00110
7760	183012.758	1146.9	0.09684	0.00068
7761	183041.867	928.4	0.08197	0.00060
7762	183061.364	1795.4	0.07696	0.00097
7763	183105.929	232.1	0.08652	0.00184
7764	183106.420	518.8	0.08317	-0.00013
7765	183128.320	355.0	0.09239	-0.00022
7766	183153.142	1181.0	0.08345	0.00041
7767	183158.521	382.3	0.07457	-0.00123
7768	183170.400	1140.1	0.07597	-0.00051
7769	183208.247	607.6	0.10769	0.00009
7770	183241.752	430.1	0.09153	0.00206
7771	183255.596	996.7	0.09550	0.00199
7772	183256.880	600.7	0.10091	0.00226
7773	183284.268	641.7	0.10842	0.00319
7774	183322.935	1167.4	0.07439	0.00833
7775	183331.154	764.6	0.08560	0.00953
7776	183360.864	2457.6	0.04952	0.00359
7777	183368.346	471.0	0.10583	0.00784
7778	183393.222	655.4	0.11234	0.01137
7779	183439.725	355.0	0.08163	0.01028
7780	183440.189	498.3	0.08135	0.01027
7781	183442.784	177.5	0.09332	0.00911
7782	183443.330	846.5	0.09349	0.00860
7783	183458.976	2129.9	0.04252	0.00747
7784	183540.596	1385.8	0.04611	0.00251
7785	183565.855	2403.0	0.05023	0.00234
7786	183659.708	1017.2	0.04767	0.00224
7787	183681.772	1481.4	0.04333	0.00223
7788	183712.928	2894.5	0.03922	0.00214
7789	183749.792	750.9	0.06382	0.00152
7790	183772.402	1850.0	0.06587	0.00335
7791	183787.749	1665.7	0.04653	0.00296
7792	183866.829	2587.3	0.04825	-0.00019
7793	183981.817	675.8	0.04429	0.00450
7794	184092.655	2198.2	0.05337	-0.00129
7795	184096.724	443.7	0.05787	-0.00015
7796	184123.976	2048.0	0.05436	-0.00172
7797	184183.613	1017.2	0.07041	0.00085
7798	184188.119	976.2	0.06804	0.00158
7799	184214.443	989.9	0.06342	0.00480
7800	184217.310	2553.2	0.06055	0.00446
7801	184221.515	1590.6	0.05911	0.00495
7802	184252.617	382.3	0.07502	0.00039
7803	184269.329	935.3	0.08824	0.00374
7804	184272.415	1276.6	0.08528	0.00159
7805	184280.716	942.1	0.10617	0.00011
7806	184281.754	641.7	0.09785	0.00086
7807	184318.891	689.5	0.12256	-0.00438
7808	184358.622	307.2	0.10462	0.00980
7809	184368.561	436.9	0.06876	0.01271
7810	184369.326	546.1	0.06957	0.01180
7811	184401.739	682.7	0.07901	0.00808
7812	184433.524	3454.3	0.04542	-0.00029
7813	184465.637	703.1	0.04656	0.00446
7814	184470.880	1501.9	0.04052	0.00482
7815	184480.710	3372.4	0.04019	0.00563
7816	184507.361	1501.9	0.07520	0.00329
7817	184521.097	1761.3	0.03578	0.00453
7818	184557.169	4451.0	0.03785	0.00224
7819	184578.550	880.6	0.07885	-0.00325
7820	184617.052	2969.6	0.04708	-0.00201
7821	184619.701	1699.8	0.04785	-0.00226
7822	184639.553	901.1	0.05194	-0.00135
7823	184649.684	1303.9	0.06876	-0.00209
7824	184718.742	778.2	0.09704	-0.00047
7825	184730.648	832.9	0.08678	0.00011
7826	184746.732	662.2	0.09561	-0.00110
7827	184755.415	279.9	0.09198	0.00009
7828	184781.302	737.3	0.09975	0.00001
7829	184782.285	1153.7	0.08889	-0.00107
7830	184801.399	867.0	0.08740	0.00005
7831	184816.009	757.8	0.07997	-0.00018
7832	184816.637	300.4	0.09133	0.00022
7833	184907.704	2157.2	0.06284	0.00139
7834	184910.189	996.7	0.06164	0.00049
7835	184978.975	1010.3	0.07488	-0.00232
7836	185027.226	553.0	0.08803	0.00264
7837	185044.128	853.3	0.08855	-0.00128
7838	185121.597	1351.7	0.07605	0.00002
7839	185124.055	1140.1	0.07553	0.00084
7840	185127.305	539.3	0.07955	-0.00280
7841	185134.404	191.1	0.08203	0.00040
7842	185134.677	218.5	0.08507	0.00121
7843	185134.950	198.0	0.08291	-0.00065
7844	185186.942	907.9	0.07108	0.00026
7845	185191.776	873.8	0.07930	-0.00048
7846	185201.278	1153.7	0.07539	-0.00064
7847	185347.533	1160.5	0.07370	0.00111
7848	185376.778	1522.3	0.07974	0.00112
7849	185401.491	942.1	0.06998	0.00176
7850	185410.993	1447.3	0.06701	0.00364
7851	185413.724	573.4	0.08380	0.00236
7852	185439.911	962.6	0.08234	0.00224
7853	185457.169	498.3	0.09320	0.00257
7854	185457.661	300.4	0.09590	0.00176
7855	185491.220	334.5	0.10567	0.00188
7856	185514.131	791.9	0.09468	0.00022
7857	185547.609	1624.7	0.08967	-0.00233
7858	185583.899	464.2	0.05738	-0.00055
7859	185599.874	1945.6	0.06708	0.00073
7860	185608.639	955.7	0.08412	-0.00171
7861	185618.524	757.8	0.07909	-0.00255
7862	185640.124	2307.4	0.06693	-0.00062
7863	185651.019	1126.4	0.07417	-0.00525
7864	185684.415	935.3	0.09364	-0.00491
7865	185739.684	819.2	0.11495	-0.00206
7866	185740.776	914.8	0.12985	-0.00712
7867	185798.584	1419.9	0.07251	0.00284
7868	185842.685	655.4	0.14136	-0.00566
7869	185870.374	1044.5	0.14531	-0.00576
7870	185887.877	355.0	0.13094	-0.00409
7871	185900.711	471.0	0.12709	0.00100
7872	185917.013	894.3	0.13531	-0.00806
7873	185923.594	464.2	0.13535	-0.00886
7874	185933.343	566.6	0.12812	-0.00903
7875	185934.872	955.7	0.12453	-0.00750
7876	185971.982	655.4	0.11826	0.00449
7877	185983.396	498.3	0.10991	-0.00628
7878	186036.316	1010.3	0.07031	0.00279
7879	186072.088	307.2	0.06190	0.01101
7880	186147.372	1481.4	0.03462	0.00716
7881	186158.404	1501.9	0.05809	0.00481
7882	186169.655	1146.9	0.09057	-0.00153
7883	186175.362	1897.8	0.03899	0.00363
7884	186198.572	1979.7	0.06652	-0.00137
7885	186235.382	894.3	0.07916	-0.00178
7886	186237.512	95.6	0.08517	-0.00047
7887	186278.253	546.1	0.09462	0.00089
7888	186386.770	204.8	0.07974	-0.00231
7889	186387.371	928.4	0.10257	-0.00640
7890	186392.368	907.9	0.09313	-0.00060
7891	186471.229	655.4	0.06801	-0.00132
7892	186516.122	580.3	0.08709	0.00088
7893	186522.621	1010.3	0.08632	0.00219
7894	186584.825	395.9	0.08475	-0.00037
7895	186625.703	798.7	0.10619	0.00008
7896	186638.210	798.7	0.09362	-0.00085
7897	186645.419	327.7	0.10431	-0.00029
7898	186664.533	430.1	0.10397	-0.00037
7899	186675.593	600.7	0.09688	-0.00057
7900	186680.426	327.7	0.11097	-0.00304
7901	186682.064	628.1	0.10406	-0.00028
7902	186695.472	648.5	0.10664	-0.00153
7903	186708.224	764.6	0.10174	-0.00029
7904	186709.180	1099.1	0.09988	-0.00008
7905	186717.754	873.8	0.10113	0.00114
7906	186720.430	593.9	0.09315	0.00027
7907	186727.148	1269.8	0.09056	0.00152
7908	186733.592	832.9	0.09136	0.00048
7909	186740.582	607.6	0.09888	-0.00119
7910	186758.769	928.4	0.09550	0.00062
7911	186771.821	764.6	0.09621	-0.00160
7912	186789.134	826.0	0.07625	-0.00197
7913	186820.291	628.1	0.09319	-0.00133
7914	186844.812	634.9	0.09152	-0.00228
7915	186857.646	525.7	0.08957	-0.00107
7916	186911.304	1133.2	0.07943	-0.00084
7917	186963.077	1024.0	0.07693	0.00005
7918	186973.508	204.8	0.07400	0.00265
7919	186974.109	641.7	0.07442	0.00114
7920	187010.946	1856.9	0.07838	0.00131
7921	187016.352	1310.7	0.06856	0.00221
7922	187033.610	1215.1	0.05642	0.00229
7923	187069.546	1904.6	0.07373	-0.00109
7924	187099.201	1256.1	0.06798	-0.00053
7925	187135.409	791.9	0.08679	0.00054
7926	187226.887	1017.2	0.05111	0.00283
7927	187287.071	785.1	0.07462	-0.00133
7928	187300.833	873.8	0.08920	0.00378
7929	187318.938	1815.9	0.07600	0.00746
7930	187329.178	730.5	0.08458	0.00471
7931	187340.783	300.4	0.09834	-0.00067
7932	187354.791	1133.2	0.07787	-0.00210
7933	187362.710	327.7	0.11182	0.00031
7934	187366.342	464.2	0.13430	-0.01198
7935	187376.227	163.8	0.10210	-0.00133
7936	187378.848	498.3	0.11092	-0.00153
7937	187393.239	1051.3	0.12853	-0.00375
7938	187412.736	491.5	0.11840	-0.00728
7939	187432.970	1426.8	0.10730	-0.00969
7940	187471.582	1010.3	0.08391	0.00103
7941	187546.484	996.7	0.10977	-0.00184
7942	187557.188	819.2	0.10807	-0.00051
7943	187566.554	846.5	0.11112	-0.00116
7944	187575.402	675.8	0.10491	-0.00625
7945	187592.032	942.1	0.09453	-0.00121
7946	187601.862	696.3	0.09362	0.00035
7947	187619.338	723.6	0.08677	0.00191
7948	187645.553	1105.9	0.08140	-0.00018
7949	187695.142	798.7	0.08000	0.00059
7950	187702.323	689.5	0.07889	-0.00075
7951	187709.314	873.8	0.07565	0.00064
7952	187729.848	1290.2	0.08017	0.00004
7953	187766.303	1556.5	0.07890	-0.00187
7954	187854.176	1085.4	0.09262	0.00174
7955	187860.128	238.9	0.08530	0.00162
7956	187900.652	628.1	0.06378	-0.00022
7957	187901.935	1372.2	0.06374	0.00311
7958	187924.763	723.6	0.05903	-0.00374
7959	187925.664	778.2	0.05878	-0.00143
7960	187967.007	1276.6	0.06779	0.00034
7961	187969.355	1515.5	0.07400	-0.00299
7962	188007.830	341.3	0.11843	0.00100
7963	188031.423	327.7	0.12812	-0.00476
7964	188082.350	907.9	0.13573	-0.01396
7965	188119.460	928.4	0.12696	-0.00689
7966	188121.999	628.1	0.12822	-0.00909
7967	188124.539	996.7	0.10934	0.00470
7968	188134.724	621.2	0.11390	0.00179
7969	188138.383	655.4	0.12472	-0.00327
7970	188142.316	1058.1	0.11956	-0.00174
7971	188181.419	860.2	0.13287	-0.00459
7972	188182.948	655.4	0.09812	0.00073
7973	188198.540	532.5	0.12252	-0.00326
7974	188200.206	573.4	0.11619	-0.00356
7975	188213.094	607.6	0.10848	-0.00168
7976	188236.059	355.0	0.12110	-0.00271
7977	188236.496	327.7	0.11573	-0.00364
7978	188278.521	1215.1	0.07185	0.00279
7979	188283.764	1037.7	0.08352	-0.00301
7980	188337.722	1351.7	0.08130	-0.00599
7981	188371.227	1590.6	0.04203	0.00432
7982	188393.428	723.6	0.06751	0.00551
7983	188407.600	750.9	0.04519	0.00024
7984	188411.450	2102.6	0.03925	0.00272
7985	188413.716	566.6	0.04105	0.00149
7986	188414.809	1283.4	0.04062	0.00402
7987	188418.905	2054.8	0.05436	0.00082
7988	188457.735	1105.9	0.08617	-0.00326
7989	188459.537	928.4	0.07651	-0.00339
7990	188463.469	1788.6	0.09914	-0.00376
7991	188469.804	1447.3	0.06643	-0.00236
7992	188490.257	907.9	0.09434	-0.00417
7993	188512.785	1385.8	0.09658	0.00070
7994	188533.019	1269.8	0.07877	0.00140
7995	188552.325	641.7	0.08120	0.00274
7996	188576.546	232.1	0.07444	0.00385
7997	188655.299	122.9	0.07660	-0.00341
7998	188718.650	1010.3	0.06639	0.00094
7999	188807.916	1017.2	0.05600	0.00516
8000	188845.708	491.5	0.08422	-0.00724
8001	188998.844	1501.9	0.07141	0.00528
8002	189020.225	2048.0	0.04845	0.00674
8003	189030.765	2075.3	0.05277	0.00524
8004	189032.158	225.3	0.04585	0.00695
8005	189045.101	689.5	0.04682	0.00473
8006	189045.675	245.8	0.05474	0.00089
8007	189052.829	1597.4	0.06276	0.00156
8008	189054.740	996.7	0.06684	-0.00024
8009	189107.279	723.6	0.08237	-0.00151
8010	189115.716	873.8	0.12324	-0.00304
8011	189138.490	744.1	0.13965	-0.00276
8012	189145.508	703.1	0.14339	-0.00249
8013	189152.799	512.0	0.14845	-0.00187
8014	189186.850	935.3	0.14610	-0.00789
8015	189191.738	669.0	0.14026	-0.00251
8016	189194.578	505.2	0.13939	-0.00214
8017	189196.189	546.1	0.14011	-0.00501
8018	189210.170	819.2	0.13044	0.00349
8019	189238.678	662.2	0.12477	-0.00167
8020	189250.830	764.6	0.11386	-0.00068
8021	189272.975	607.6	0.11806	0.00232
8022	189282.478	757.8	0.12421	0.00386
8023	189323.110	655.4	0.12212	0.00740
8024	189326.141	764.6	0.14913	0.00177
8025	189331.903	839.7	0.12979	0.00799
8026	189381.574	450.6	0.13491	-0.00098
8027	189431.190	1303.9	0.06035	0.00938
8028	189436.542	737.3	0.08509	0.00195
8029	189513.411	402.8	0.13314	-0.00091
8030	189522.394	689.5	0.12895	-0.00409
8031	189524.688	1310.7	0.13409	-0.00197
8032	189537.031	559.8	0.13748	-0.00247
8033	189541.973	600.7	0.13577	-0.00279
8034	189547.353	812.4	0.14405	-0.00018
8035	189567.287	819.2	0.14963	-0.00307
8036	189591.781	1317.5	0.09230	0.00549
8037	189597.734	491.5	0.13530	-0.00453
8038	189605.707	914.8	0.12852	-0.00372
8039	189715.398	1774.9	0.07021	0.00144
8040	189735.714	819.2	0.08875	-0.00332
8041	189743.715	129.7	0.08391	-0.00179
8042	189773.233	320.9	0.08149	-0.00316
8043	189837.841	245.8	0.11111	0.00220
8044	189868.670	402.8	0.13871	-0.00030
8045	189871.155	867.0	0.14388	-0.00709
8046	189893.465	901.1	0.13316	-0.00098
8047	189919.106	430.1	0.14402	-0.00375
8048	189920.908	573.4	0.14331	-0.00334
8049	189932.623	839.7	0.14050	0.00017
8050	189980.600	628.1	0.12293	-0.00337
8051	189997.858	662.2	0.12706	-0.00209
8052	189999.524	853.3	0.12807	-0.00134
8053	190006.815	1085.4	0.13728	-0.00285
8054	190035.132	518.8	0.13586	-0.01124
8055	190047.829	641.7	0.12403	-0.01171
8056	190069.565	907.9	0.11299	-0.00261
8057	190084.557	839.7	0.11285	-0.00318
8058	190086.113	1201.5	0.11346	-0.00162
8059	190091.438	703.1	0.12097	-0.00251
8060	190104.545	1256.1	0.12919	-0.00517
8061	190116.342	1167.4	0.12589	-0.00128
8062	190121.803	655.4	0.12366	-0.00097
8063	190139.088	1010.3	0.11895	-0.00274
8064	190153.834	1065.0	0.10817	-0.00137
8065	190187.667	587.1	0.10920	0.00176
8066	190188.541	819.2	0.10744	0.00244
8067	190198.289	382.3	0.09285	0.00396
8068	190215.083	1024.0	0.08700	0.00355
8069	190227.480	1638.4	0.08416	0.00082
8070	190230.729	395.9	0.08976	-0.00211
8071	190283.950	655.4	0.06225	0.00564
8072	190344.134	819.2	0.12227	-0.00212
8073	190351.698	723.6	0.12496	-0.00309
8074	190393.177	600.7	0.12831	-0.01060
8075	190393.805	450.6	0.13153	-0.01016
8076	190454.508	846.5	0.13170	-0.00671
8077	190462.700	662.2	0.09572	0.00793
8078	190490.716	450.6	0.11230	0.00401
8079	190521.382	1085.4	0.10048	-0.00475
8080	190539.158	266.2	0.09759	-0.00678
8081	190542.599	962.6	0.11701	-0.00676
8082	190550.955	1474.6	0.11464	-0.00535
8083	190570.534	1146.9	0.10726	-0.00281
8084	190603.493	771.4	0.09086	-0.00332
8085	190625.502	1174.2	0.07270	-0.00217
8086	190639.128	914.8	0.06565	-0.00184
8087	190693.250	867.0	0.11173	-0.00095
8088	190749.174	1024.0	0.08799	0.00451
8089	190752.314	1699.8	0.08325	0.00535
8090	190780.740	1242.5	0.08117	0.00635
8091	190797.916	914.8	0.12467	0.00627
8092	190803.541	826.0	0.12351	0.00913
8093	190824.595	334.5	0.14196	0.01302
8094	190825.469	976.2	0.15381	0.01464
8095	190870.388	600.7	0.13419	-0.01398
8096	190900.999	1017.2	0.11568	-0.00228
8097	190941.276	532.5	0.11391	-0.00247
8098	190943.160	505.2	0.12431	-0.00218
8099	190953.236	580.3	0.12370	-0.00177
8100	190960.664	518.8	0.13116	-0.00154
8101	190975.027	907.9	0.13696	-0.00198
8102	191001.706	942.1	0.15691	-0.01062
8103	191010.253	662.2	0.12685	0.00299
8104	191010.717	157.0	0.11994	0.00497
8105	191014.376	1030.8	0.14036	-0.00888
8106	191019.401	812.4	0.10204	-0.00212
8107	191020.602	1003.5	0.14501	-0.01251
8108	191054.353	355.0	0.13689	-0.01041
8109	191071.720	1099.1	0.13279	-0.00257
8110	191099.655	1112.7	0.13449	-0.00195
8111	191125.105	600.7	0.14037	-0.00536
8112	191126.961	286.7	0.12263	-0.00313
8113	191127.590	750.9	0.13215	-0.00452
8114	191186.190	177.5	0.11068	-0.00244
8115	191202.383	744.1	0.10451	-0.00114
8116	191234.413	791.9	0.11469	0.00026
8117	191235.123	436.9	0.11105	-0.00183
8118	191238.919	532.5	0.10702	-0.00152
8119	191260.655	989.9	0.10412	0.00061
8120	191320.648	662.2	0.09581	0.00221
8121	191323.488	1249.3	0.09739	0.00003
8122	191341.892	901.1	0.08990	0.00087
8123	191350.576	1119.6	0.08835	0.00074
8124	191379.275	2758.0	0.07971	-0.00040
8125	191386.293	873.8	0.09318	-0.00010
8126	191408.657	716.8	0.08839	-0.00054
8127	191450.081	948.9	0.07381	0.00134
8128	191458.273	1638.4	0.07571	-0.00036
8129	191513.324	423.3	0.08814	0.00328
8130	191549.723	1850.0	0.06538	-0.00033
8131	191646.389	2157.2	0.05434	-0.00060
8132	191664.411	1242.5	0.07140	-0.00118
8133	191707.610	655.4	0.10196	0.00197
8134	191715.420	675.8	0.09489	0.00015
8135	191733.279	1208.3	0.07820	0.00318
8136	191737.975	655.4	0.11089	-0.00153
8137	191784.288	1624.7	0.08385	0.00312
8138	191792.589	901.1	0.05575	0.00199
8139	191834.204	682.7	0.08524	-0.00121
8140	191841.577	955.7	0.05377	0.00220
8141	191858.971	737.3	0.07631	-0.00041
8142	191938.543	1365.3	0.08990	-0.00307
8143	191952.579	675.8	0.08415	-0.00406
8144	191960.416	962.6	0.08694	-0.00157
8145	191991.190	1037.7	0.09284	-0.00218
8146	192022.129	819.2	0.09291	-0.00253
8147	192068.741	737.3	0.08758	0.00035
8148	192072.045	628.1	0.08325	-0.00066
8149	192097.522	1993.4	0.07233	0.00132
8150	192133.649	2164.1	0.06447	0.00072
8151	192168.847	983.0	0.06860	0.00025
8152	192177.231	1153.7	0.08770	-0.00156
8153	192191.184	1583.8	0.11760	-0.00574
8154	192224.280	634.9	0.09066	-0.00301
8155	192249.047	1856.9	0.08941	0.00159
8156	192250.849	1460.9	0.07032	0.00555
8157	192267.424	983.0	0.10856	-0.00357
8158	192278.156	2218.7	0.05455	0.00365
8159	192284.791	1174.2	0.07377	0.00772
8160	192301.476	1310.7	0.05148	0.00487
8161	192302.814	1044.5	0.05060	0.00348
8162	192381.812	628.1	0.11246	-0.00034
8163	192410.812	1133.2	0.08594	0.00159
8164	192425.885	942.1	0.10637	-0.00110
8165	192436.371	744.1	0.11512	-0.00130
8166	192445.491	518.8	0.10207	-0.00047
8167	192478.587	1153.7	0.12785	-0.00172
8168	192492.186	860.2	0.12190	-0.00196
8169	192547.454	600.7	0.12177	-0.00031
8170	192596.497	935.3	0.11109	-0.00465
8171	192635.163	1208.3	0.12963	-0.00836
8172	192642.236	648.5	0.12335	-0.00774
8173	192689.585	600.7	0.12355	0.00054
8174	192779.916	846.5	0.10230	-0.00046
8175	192784.285	628.1	0.11598	-0.00329
8176	192788.299	580.3	0.11114	-0.00247
8177	192794.279	1501.9	0.11151	-0.00134
8178	192830.543	293.5	0.12321	-0.00020
8179	192842.148	471.0	0.15039	-0.00523
8180	192889.470	819.2	0.11235	-0.00557
8181	192900.939	791.9	0.11709	-0.00589
8182	192914.292	1433.6	0.11731	-0.00665
8183	192919.835	901.1	0.10966	-0.00493
8184	192923.494	1310.7	0.13054	-0.00512
8185	192937.448	744.1	0.12196	-0.00487
8186	192943.319	1133.2	0.08399	-0.00095
8187	192998.806	539.3	0.07731	-0.00136
8188	193018.276	1249.3	0.07758	-0.00055
8189	193054.020	948.9	0.05872	0.00170
8190	193078.050	1058.1	0.05932	0.00038
8191	193180.559	1611.1	0.06030	-0.00183
8192	193193.148	512.0	0.06722	-0.00034
8193	193202.951	1863.7	0.06529	0.00084
8194	193216.058	1262.9	0.07324	-0.00132
8195	193258.793	614.4	0.10597	-0.00102
8196	193263.135	723.6	0.09728	-0.00055
8197	193308.355	587.1	0.10617	-0.00229
8198	193309.065	566.6	0.10482	0.00096
8199	193364.552	655.4	0.09914	0.00007
8200	193371.897	587.1	0.10588	-0.00059
8201	193374.054	983.0	0.10024	0.00093
8202	193434.375	464.2	0.11787	-0.00163
8203	193459.224	655.4	0.10779	0.00052
8204	193462.310	1631.6	0.09178	0.00036
8205	193525.989	600.7	0.11938	-0.00232
8206	193531.969	764.6	0.12479	-0.00195
8207	193569.625	1044.5	0.11203	-0.00097
8208	193603.840	730.5	0.10465	0.00047
8209	193615.309	471.0	0.10292	0.00139
8210	193617.603	1570.1	0.09667	0.00067
8211	193649.114	1044.5	0.11998	-0.00175
8212	193661.321	791.9	0.09841	-0.00029
8213	193673.745	771.4	0.12618	-0.00153
8214	193775.599	764.6	0.11245	-0.00383
8215	193780.186	682.7	0.11008	-0.00259
8216	193782.480	703.1	0.10659	-0.00579
8217	193920.079	1215.1	0.07165	0.00088
8218	193928.434	1604.3	0.07131	0.00190
8219	194068.463	1044.5	0.06202	-0.00543
8220	194098.364	2839.9	0.04800	-0.00202
8221	194154.479	1754.5	0.04557	0.00422
8222	194159.285	2266.5	0.04160	0.00512
8223	194188.721	1201.5	0.03661	0.00398
8224	194195.876	1699.8	0.04599	-0.00344
8225	194215.072	163.8	0.04815	-0.00225
8226	194279.298	2082.1	0.04327	0.00301
8227	194290.248	1324.4	0.03373	0.00236
8228	194291.476	907.9	0.03613	0.00208
8229	194338.089	2164.1	0.03949	0.00008
8230	194412.827	2136.7	0.05362	-0.00050
8231	194471.018	2239.1	0.04909	0.00185
8232	194507.063	1201.5	0.06096	0.00257
8233	194526.423	1228.8	0.05980	0.00115
8234	194532.212	1754.5	0.05833	0.00195
8235	194556.706	1310.7	0.05773	-0.00164
8236	194559.218	1542.8	0.06544	-0.00031
8237	194569.021	1174.2	0.06004	0.00028
8238	194572.844	983.0	0.05949	-0.00045
8239	194579.125	1133.2	0.06546	-0.00104
8240	194665.605	846.5	0.10453	-0.00521
8241	194672.787	655.4	0.09126	-0.00103
8242	194696.844	744.1	0.09060	-0.00245
8243	194711.043	1099.1	0.09358	-0.00318
8244	194724.506	907.9	0.09152	-0.00276
8245	194741.108	907.9	0.08652	-0.00200
8246	194828.762	1222.0	0.07391	0.00126
8247	194855.113	1590.6	0.05781	0.00018
8248	194863.606	914.8	0.05786	-0.00145
8249	194866.091	1488.2	0.05895	0.00082
8250	194945.034	1160.5	0.07167	-0.00072
8251	195024.688	1392.6	0.06041	-0.00034
8252	195047.079	935.3	0.05957	0.00101
