DXEX v5
C:\Data\LDA\Skin_Friction_2017\Charlie_Z\20170815_CharlieZ.lda
17:04:23
7;400.0000 mm;0.0000 mm;-90.0000 mm
Region1
"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
44537.784	300.4	0.43509	0.01976
44539.040	232.1	0.43144	0.02226
44545.567	279.9	0.43214	0.01248
44547.833	238.9	0.42688	-0.00090
44551.110	170.7	0.41502	-0.00075
44554.523	341.3	0.42098	-0.00153
44564.599	238.9	0.44359	0.00211
44566.292	348.2	0.45091	0.01054
44572.819	273.1	0.44498	0.01333
44573.693	218.5	0.44531	0.00837
44589.394	314.0	0.43556	0.00275
44593.080	293.5	0.44061	0.01367
44597.286	307.2	0.43362	0.00791
44627.104	191.1	0.45257	0.01731
44632.784	225.3	0.45690	0.00327
44635.023	266.2	0.46012	0.00386
44638.136	300.4	0.45730	-0.00256
44661.702	320.9	0.45179	-0.00741
44673.963	416.4	0.44346	-0.02110
44688.654	300.4	0.44078	-0.00752
44695.180	252.6	0.44902	-0.00056
44738.707	259.4	0.43195	-0.00225
44749.138	191.1	0.43327	-0.00078
44764.293	273.1	0.43803	-0.00400
44771.065	293.5	0.43923	-0.02161
44784.937	163.8	0.44819	-0.01156
44786.084	293.5	0.44098	-0.02518
44889.549	245.8	0.42235	-0.02211
44902.738	273.1	0.40662	-0.02443
44926.222	211.6	0.41145	-0.02917
44926.740	307.2	0.42082	-0.02791
44931.437	293.5	0.41042	-0.03544
44966.062	198.0	0.45371	-0.00252
44968.984	348.2	0.45216	0.00022
45000.714	252.6	0.44401	-0.00865
45009.452	191.1	0.45048	0.00223
45015.187	191.1	0.45225	0.00161
45036.322	163.8	0.44788	0.01455
45062.646	320.9	0.45537	0.02063
45063.765	238.9	0.45124	0.02017
45102.978	300.4	0.45196	0.01568
45108.630	300.4	0.44551	0.01572
45111.661	252.6	0.44430	0.00989
45122.202	170.7	0.44518	0.00267
45127.390	191.1	0.44887	0.00463
45134.462	293.5	0.43669	0.03144
45159.311	266.2	0.45833	0.03536
45184.652	375.5	0.44269	0.02108
45200.408	252.6	0.46069	-0.00033
45201.036	238.9	0.44603	0.00218
45207.508	218.5	0.44557	0.00212
45212.259	259.4	0.43242	0.00463
45213.870	232.1	0.42923	0.00257
45219.959	157.0	0.42893	-0.00026
45242.132	184.3	0.42053	0.01879
45245.792	211.6	0.43649	0.02749
45260.209	252.6	0.42388	0.02136
45262.176	361.8	0.42433	0.01621
45279.297	279.9	0.42433	0.00698
45280.280	211.6	0.42931	0.00191
45286.697	170.7	0.42711	-0.00220
45287.707	211.6	0.42409	-0.01124
45289.619	361.8	0.42030	-0.00653
45290.301	273.1	0.42205	-0.01874
45310.071	430.1	0.43029	-0.03439
45314.577	273.1	0.42688	-0.04074
45318.618	293.5	0.42082	-0.03191
45331.616	191.1	0.43077	-0.02976
45337.242	245.8	0.43516	-0.02094
45339.590	191.1	0.43354	-0.01403
45341.037	198.0	0.43523	-0.02183
45375.089	266.2	0.43967	-0.03222
45383.117	211.6	0.43331	-0.03101
45386.039	245.8	0.43665	-0.02556
45417.086	225.3	0.43766	-0.01769
45483.851	273.1	0.44814	-0.02664
45490.159	218.5	0.44500	-0.03165
45503.293	191.1	0.43071	-0.02690
45549.715	211.6	0.43952	-0.02000
45564.488	361.8	0.44689	-0.01085
45582.510	355.0	0.44363	-0.01532
45596.464	198.0	0.42980	-0.01386
45604.000	300.4	0.43058	0.00621
45614.295	471.0	0.44533	0.02179
45616.835	211.6	0.43832	0.01906
45635.785	320.9	0.44615	0.00485
45649.002	198.0	0.43396	0.00118
45649.630	266.2	0.44220	0.00704
45652.579	327.7	0.42923	0.00429
45659.215	211.6	0.43590	0.00366
45665.550	245.8	0.42431	-0.00375
45686.685	293.5	0.41634	-0.01167
45690.126	218.5	0.41663	-0.00568
45714.456	245.8	0.42022	-0.02255
45717.241	300.4	0.42096	-0.02728
45795.557	273.1	0.46587	0.00148
45809.647	198.0	0.44288	0.00844
45852.355	170.7	0.45924	0.00525
45854.102	355.0	0.46750	0.00476
45874.145	273.1	0.48931	0.00095
45874.500	163.8	0.48948	0.00169
45878.733	245.8	0.48646	-0.00964
45879.934	389.1	0.48811	-0.00071
45881.764	218.5	0.48786	-0.00145
45883.511	204.8	0.49898	-0.00274
45893.205	191.1	0.49012	-0.00030
45907.787	327.7	0.49701	-0.00436
45911.774	273.1	0.49195	-0.00489
45937.333	361.8	0.48434	0.00534
45947.218	286.7	0.44947	-0.02811
45966.251	273.1	0.47164	-0.01924
45968.189	238.9	0.46401	-0.02703
45979.085	300.4	0.46146	-0.01993
45983.754	273.1	0.46074	-0.02684
45989.352	225.3	0.45290	-0.01928
46003.470	327.7	0.46822	-0.01566
46011.771	327.7	0.45090	-0.01974
46019.635	375.5	0.44339	-0.01630
46029.220	163.8	0.44066	-0.02271
46035.200	218.5	0.43769	-0.02172
46052.594	300.4	0.43760	-0.02619
46069.989	300.4	0.44133	-0.02699
46108.546	238.9	0.44067	-0.03264
46113.406	273.1	0.43418	-0.03251
46120.970	273.1	0.44041	-0.02781
46138.665	307.2	0.43549	-0.02447
46165.644	300.4	0.42682	-0.00442
46169.986	184.3	0.42693	-0.00525
46176.867	273.1	0.43021	-0.00483
46185.632	252.6	0.42866	-0.00282
46194.043	273.1	0.42214	-0.01352
46210.973	307.2	0.41608	-0.01750
46238.034	300.4	0.40464	0.00249
46242.185	218.5	0.40318	-0.00095
46256.821	245.8	0.40341	-0.00263
46267.443	191.1	0.40828	0.00030
46300.867	416.4	0.40332	-0.02077
46302.614	191.1	0.40014	-0.02356
46312.308	252.6	0.39192	-0.01773
46326.863	375.5	0.38985	-0.00031
46364.245	382.3	0.40161	-0.01478
46365.611	218.5	0.39654	-0.01358
46385.517	232.1	0.39409	-0.00095
46411.049	286.7	0.40393	-0.01251
46416.783	232.1	0.40258	0.00281
46417.466	204.8	0.40389	0.01420
46422.627	355.0	0.40274	0.00908
46423.692	327.7	0.40111	0.00619
46450.125	300.4	0.40813	0.00191
46468.803	245.8	0.42471	-0.01666
46475.657	368.6	0.41347	-0.01423
46484.313	300.4	0.42722	-0.00145
46490.730	245.8	0.41997	-0.00600
46505.393	341.3	0.41427	-0.00518
46512.548	382.3	0.41446	-0.01950
46516.316	327.7	0.42348	-0.02860
46517.299	191.1	0.41591	-0.02044
46520.166	443.7	0.41362	-0.00970
46526.556	300.4	0.41794	-0.00743
46528.932	143.4	0.41469	-0.00961
46541.083	279.9	0.42405	0.01538
46554.982	191.1	0.43849	-0.02328
46581.060	211.6	0.40868	-0.00847
46600.230	157.0	0.39780	-0.00204
46622.129	334.5	0.44111	0.00744
46629.257	191.1	0.45013	-0.00504
46657.137	375.5	0.42067	-0.02184
46665.301	211.6	0.42742	0.00034
46669.971	334.5	0.42948	0.00583
46704.241	238.9	0.41195	-0.01315
46707.081	163.8	0.40451	-0.00284
46723.137	293.5	0.41668	-0.01641
46726.605	238.9	0.41924	-0.02857
46730.783	245.8	0.42166	-0.01987
46740.968	368.6	0.42768	-0.00277
46742.661	191.1	0.41571	0.01036
46764.452	375.5	0.40908	-0.01303
46765.380	198.0	0.39582	-0.00192
46771.633	327.7	0.40429	-0.02451
46772.398	314.0	0.40083	-0.02008
46773.354	157.0	0.39606	-0.01549
46777.532	95.6	0.39005	-0.00254
46782.256	327.7	0.39909	-0.01063
46785.696	327.7	0.41221	-0.00968
46786.789	279.9	0.39189	0.00402
46822.397	198.0	0.39780	-0.00355
46826.493	279.9	0.39957	-0.01036
46835.804	163.8	0.41136	-0.00226
46867.726	184.3	0.42373	-0.00034
46876.655	252.6	0.42960	-0.00635
46885.311	198.0	0.44013	-0.00035
46934.163	163.8	0.43814	-0.03338
46938.586	293.5	0.43984	-0.03188
46946.833	170.7	0.43677	-0.02187
46957.947	334.5	0.42024	-0.02153
46977.498	225.3	0.42193	-0.00361
47039.020	218.5	0.40775	0.00978
47047.922	273.1	0.40772	-0.01512
47058.681	198.0	0.42566	-0.00414
47067.447	286.7	0.42425	-0.00378
47123.125	238.9	0.42368	-0.02401
47158.951	361.8	0.41913	-0.01239
47172.250	266.2	0.42806	-0.01451
47175.636	232.1	0.42165	-0.01474
47178.284	259.4	0.43192	-0.00593
47179.923	225.3	0.44556	-0.00776
47189.535	170.7	0.44052	0.00294
47194.368	191.1	0.43195	0.00154
47247.725	314.0	0.45915	0.03364
47248.654	300.4	0.45534	0.02226
47265.065	191.1	0.44144	0.04052
47269.543	245.8	0.44895	0.02433
47277.626	286.7	0.44628	0.04874
47335.462	238.9	0.42582	0.02156
47339.803	348.2	0.42161	0.01741
47360.666	416.4	0.40702	-0.00036
47378.470	170.7	0.40863	-0.00411
47378.961	163.8	0.40918	-0.00197
47387.208	238.9	0.42005	-0.00204
47391.386	273.1	0.42687	-0.00192
47414.514	334.5	0.45871	0.00065
47417.600	293.5	0.44574	0.00501
47423.061	170.7	0.43401	0.00101
47454.846	198.0	0.45343	0.00161
47457.850	266.2	0.45244	0.00231
47459.106	163.8	0.45119	0.00272
47459.461	279.9	0.45409	0.01209
47469.701	314.0	0.45765	0.00262
47488.952	191.1	0.46970	0.01992
47492.202	355.0	0.46612	0.02054
47503.206	518.8	0.45346	0.00269
47519.372	382.3	0.44775	0.02081
47538.732	163.8	0.48034	-0.00205
47543.156	163.8	0.48208	0.00237
47556.618	307.2	0.48201	0.01811
47574.286	279.9	0.48410	0.00245
47616.119	266.2	0.47110	0.02933
47618.659	245.8	0.46704	0.03652
47641.706	225.3	0.44923	0.03018
47649.324	273.1	0.45553	0.02522
47660.356	184.3	0.48822	0.01809
47663.879	245.8	0.47496	0.03116
47668.821	320.9	0.45894	0.03077
47669.722	218.5	0.48399	0.01992
47676.331	163.8	0.46495	0.00377
47679.580	225.3	0.46403	0.01351
47706.505	252.6	0.43464	0.00127
47710.682	307.2	0.44214	-0.00979
47717.482	184.3	0.42944	-0.01272
47740.256	211.6	0.44821	0.00794
47741.566	293.5	0.45513	0.00061
47752.707	279.9	0.46468	-0.00315
47772.314	252.6	0.44913	-0.00142
47838.614	211.6	0.40527	-0.00007
47839.925	191.1	0.40710	-0.01262
47847.762	273.1	0.41868	-0.00213
47858.302	198.0	0.37141	0.00124
47862.289	382.3	0.38877	-0.00199
47864.091	191.1	0.36527	0.00165
47875.232	300.4	0.36288	0.01655
47881.923	300.4	0.36815	0.02830
47890.606	348.2	0.38198	0.02290
47897.679	198.0	0.37493	0.02231
47911.250	395.9	0.38929	0.00503
47922.173	204.8	0.36694	-0.00824
47923.593	266.2	0.39593	0.00096
47928.262	266.2	0.38045	0.00675
47954.203	245.8	0.42935	-0.04945
47961.685	218.5	0.41327	-0.05232
47977.933	273.1	0.39394	-0.04118
47980.145	273.1	0.40449	-0.03889
47990.030	307.2	0.38458	-0.05044
48020.941	395.9	0.41350	-0.02922
48022.552	218.5	0.41584	-0.02607
48050.787	238.9	0.42544	-0.02047
48059.580	184.3	0.42300	-0.00603
48067.690	279.9	0.42703	-0.00107
48071.922	279.9	0.43472	-0.00662
48076.592	245.8	0.44111	-0.00984
48088.197	518.8	0.43344	-0.00864
48107.885	191.1	0.42864	-0.01599
48151.712	245.8	0.40663	-0.00453
48167.851	198.0	0.41310	-0.01612
48183.689	245.8	0.42045	-0.00494
48210.067	225.3	0.41022	-0.01540
48217.276	320.9	0.40815	-0.01449
48227.379	184.3	0.40835	-0.01230
48229.646	198.0	0.40719	-0.00143
48233.632	238.9	0.40548	0.00045
48237.619	238.9	0.41394	-0.01248
48246.685	416.4	0.41375	-0.01800
48249.689	218.5	0.40704	-0.00487
48251.737	355.0	0.40987	-0.01159
48262.632	300.4	0.40580	-0.01230
48279.071	232.1	0.41053	-0.00577
48283.221	307.2	0.41169	-0.00798
48283.822	191.1	0.41153	-0.00830
48288.109	211.6	0.41286	-0.01559
48289.338	320.9	0.41697	-0.01641
48292.233	238.9	0.42247	-0.01804
48340.456	259.4	0.40251	-0.02145
48357.059	355.0	0.40238	-0.00686
48362.848	553.0	0.39443	-0.01225
48371.531	245.8	0.38798	-0.01334
48375.654	286.7	0.38398	-0.00393
48400.449	143.4	0.41005	-0.02420
48424.096	273.1	0.43563	-0.03360
48434.719	293.5	0.40393	-0.03462
48453.833	293.5	0.40304	-0.04029
48456.455	341.3	0.38431	-0.02941
48459.349	279.9	0.39497	-0.03940
48471.364	416.4	0.38697	-0.01777
48475.569	218.5	0.38620	-0.01623
48479.802	307.2	0.37913	-0.02063
48482.369	409.6	0.37749	-0.01829
48494.821	293.5	0.39552	-0.00873
48498.644	307.2	0.39689	-0.02296
48508.474	170.7	0.39760	-0.01613
48522.127	320.9	0.38636	-0.00477
48528.080	293.5	0.38276	-0.00647
48533.705	170.7	0.38702	-0.01907
48552.765	273.1	0.37747	-0.03891
48568.030	191.1	0.39471	-0.02311
48571.116	430.1	0.40291	-0.01963
48576.031	348.2	0.38586	-0.02968
48579.553	307.2	0.39375	-0.02441
48599.733	430.1	0.39239	-0.02031
48606.068	314.0	0.39376	-0.02731
48606.887	491.5	0.39463	-0.03182
48620.240	293.5	0.39232	-0.03540
48622.507	348.2	0.40160	-0.03608
48637.635	218.5	0.37726	-0.01979
48639.382	266.2	0.38225	-0.00513
48641.621	232.1	0.37932	-0.00213
48644.352	273.1	0.37398	-0.01543
48648.639	320.9	0.37621	-0.02255
48654.647	245.8	0.38073	-0.01900
48675.099	300.4	0.37677	-0.03148
48681.981	238.9	0.38910	-0.01416
48712.837	238.9	0.39626	-0.02775
48714.803	348.2	0.39563	-0.02701
48749.892	170.7	0.44809	-0.01492
48817.722	225.3	0.45886	-0.01397
48865.427	252.6	0.48111	-0.02420
48868.594	218.5	0.47188	-0.01893
48872.417	320.9	0.47995	-0.02556
48885.579	225.3	0.47479	-0.02840
48896.993	266.2	0.46113	-0.02548
48930.335	211.6	0.46693	-0.01343
48963.321	368.6	0.45422	0.02153
48968.073	225.3	0.46433	0.01372
48976.073	314.0	0.45226	0.01208
49007.858	218.5	0.44306	0.01795
49009.770	266.2	0.43964	0.02378
49019.382	355.0	0.43935	0.02133
49028.639	163.8	0.43489	0.02024
49030.468	341.3	0.43458	0.02308
49068.588	307.2	0.45580	0.00777
49085.164	218.5	0.44021	0.00053
49085.792	184.3	0.43741	0.00172
49091.772	273.1	0.43069	0.00214
49098.353	191.1	0.42320	-0.00154
49102.831	170.7	0.43523	-0.00409
49105.452	170.7	0.43981	-0.00045
49106.162	327.7	0.43158	-0.00080
49112.279	341.3	0.42694	0.00313
49122.410	163.8	0.43367	-0.00622
49142.508	238.9	0.43653	-0.01959
49168.312	245.8	0.42184	-0.01639
49171.289	191.1	0.42080	-0.01317
49180.955	436.9	0.43157	-0.03042
49193.107	382.3	0.40421	-0.06634
49201.053	211.6	0.39963	-0.07675
49210.228	293.5	0.40174	-0.06588
49211.812	334.5	0.40938	-0.06144
49215.198	191.1	0.42645	-0.06017
49223.253	327.7	0.46731	-0.05081
49226.530	198.0	0.46964	-0.04782
49260.882	409.6	0.41501	-0.00870
49283.710	307.2	0.41078	-0.01085
49290.892	218.5	0.41391	-0.02932
49296.654	436.9	0.39801	-0.02845
49297.664	252.6	0.40510	-0.02212
49299.712	279.9	0.40907	-0.02548
49329.640	300.4	0.42257	-0.01134
49331.961	293.5	0.41358	-0.00522
49334.610	225.3	0.42002	0.00025
49336.904	355.0	0.41070	0.00018
49338.351	300.4	0.41377	0.00308
49342.474	198.0	0.40983	-0.00006
49365.821	348.2	0.41550	0.04155
49403.286	293.5	0.41368	-0.01244
49424.695	307.2	0.40372	-0.00067
49426.470	245.8	0.39900	0.00476
49431.549	314.0	0.39918	0.01304
49447.878	218.5	0.42057	-0.02556
49482.039	198.0	0.44218	-0.03557
49485.534	279.9	0.44193	-0.03689
49501.645	279.9	0.42459	-0.03802
49528.433	430.1	0.40891	-0.07372
49598.447	273.1	0.43083	-0.04587
49606.666	252.6	0.43104	-0.03549
49609.643	198.0	0.42805	-0.03161
49614.367	314.0	0.42800	-0.02367
49622.968	218.5	0.43343	-0.01567
49638.888	245.8	0.42308	-0.01488
49670.455	409.6	0.44731	-0.00833
49680.203	314.0	0.42555	-0.01295
49684.845	314.0	0.42386	-0.00560
49687.549	273.1	0.42531	-0.00117
49714.883	273.1	0.42104	0.00248
49731.840	225.3	0.43140	0.00317
49747.296	293.5	0.43574	0.00133
49789.484	211.6	0.41934	-0.00283
49855.130	382.3	0.39331	-0.02253
49860.782	279.9	0.40263	-0.01890
49862.448	355.0	0.38757	-0.01647
49872.770	491.5	0.38419	-0.02222
49881.481	198.0	0.38713	-0.00308
49894.997	314.0	0.38502	-0.01018
49939.152	348.2	0.38888	0.00108
49941.391	170.7	0.39460	0.00327
49941.801	450.6	0.39234	0.01053
49953.679	245.8	0.38470	0.01662
49957.748	307.2	0.38759	0.01466
49958.403	204.8	0.38705	0.01571
49960.233	279.9	0.38937	0.00110
49961.680	273.1	0.39320	0.00443
49991.253	245.8	0.40523	-0.00184
49998.872	293.5	0.40707	-0.00045
50000.265	327.7	0.38574	-0.01637
50006.764	293.5	0.40165	-0.01529
50047.450	450.6	0.40114	0.00193
50048.215	300.4	0.40255	0.00189
50061.404	225.3	0.39110	0.00251
50063.507	225.3	0.39360	-0.00168
50069.241	211.6	0.39405	-0.00071
50073.610	327.7	0.37527	-0.00189
50090.540	198.0	0.40112	-0.00160
50115.799	198.0	0.39474	-0.00008
50121.042	191.1	0.41028	0.02079
50149.523	232.1	0.42213	0.01100
50160.691	334.5	0.41234	-0.00518
50179.505	293.5	0.41545	-0.01726
50180.570	245.8	0.42002	-0.01535
50182.646	245.8	0.42145	-0.01908
50182.973	348.2	0.40792	-0.01760
50191.602	382.3	0.40779	-0.00251
50193.022	334.5	0.41645	0.00389
50196.408	198.0	0.40845	0.00199
50217.817	382.3	0.40016	-0.00864
50226.036	163.8	0.41029	-0.01062
50240.836	218.5	0.43544	-0.00042
50247.308	266.2	0.43629	0.00166
50252.933	245.8	0.43694	0.00207
50271.611	300.4	0.44664	-0.00017
50281.851	368.6	0.44064	-0.00499
50282.615	382.3	0.43646	0.00005
50285.892	355.0	0.44111	-0.00013
50294.439	409.6	0.44094	0.00164
50323.384	238.9	0.40826	0.00521
50328.900	245.8	0.41519	0.00041
50358.637	245.8	0.42577	0.00193
50361.477	163.8	0.41927	0.00115
50371.635	293.5	0.40715	-0.00867
50375.677	307.2	0.42258	-0.01131
50393.235	116.1	0.43620	-0.01686
50394.054	300.4	0.42822	-0.01989
50423.054	355.0	0.42569	-0.00046
50423.463	259.4	0.41732	-0.00046
50436.680	361.8	0.41549	-0.01256
50470.294	266.2	0.45137	-0.00047
50485.586	238.9	0.45312	-0.00129
50489.272	225.3	0.45855	-0.01333
50496.754	204.8	0.46043	-0.00269
50500.577	286.7	0.46349	-0.01106
50505.247	191.1	0.46255	-0.00210
50530.014	252.6	0.45850	0.02144
50533.591	266.2	0.48279	0.01000
50537.578	450.6	0.47548	0.01985
50559.696	218.5	0.46449	0.00068
50563.000	191.1	0.46737	0.00346
50573.350	225.3	0.46492	0.01209
50618.952	300.4	0.46724	0.01232
50625.778	293.5	0.46649	0.03136
50627.226	320.9	0.46111	0.02721
50655.625	232.1	0.47285	-0.00028
50665.455	198.0	0.47280	-0.00166
50667.776	198.0	0.46582	-0.00671
50690.277	238.9	0.47053	-0.00936
50693.035	293.5	0.47177	-0.01282
50702.565	368.6	0.47291	-0.01711
50704.722	252.6	0.46246	-0.00516
50720.478	232.1	0.48029	-0.00277
50720.887	225.3	0.47951	-0.00195
50732.329	273.1	0.49534	-0.00259
50742.405	245.8	0.46896	-0.03062
50748.140	163.8	0.46784	-0.03962
50773.862	184.3	0.46124	-0.04614
50783.311	191.1	0.44868	-0.06117
50785.413	266.2	0.45037	-0.06020
50797.892	218.5	0.45456	-0.03608
50807.504	238.9	0.46028	-0.02842
50810.945	307.2	0.45022	-0.02836
50821.021	307.2	0.42817	-0.01391
50827.247	102.4	0.42377	0.00139
50828.803	177.5	0.43266	-0.00598
50830.906	170.7	0.43865	-0.00693
50863.865	238.9	0.42536	-0.03989
50864.876	218.5	0.42156	-0.03697
50873.149	320.9	0.40904	-0.01652
50875.716	300.4	0.42365	-0.01917
50886.666	225.3	0.43357	-0.00927
50903.296	300.4	0.42622	-0.01760
50904.334	300.4	0.44236	-0.02053
50932.651	273.1	0.42600	-0.03006
50935.545	389.1	0.45150	-0.02816
50947.915	143.4	0.44388	-0.02926
50952.858	293.5	0.43762	-0.02563
50977.297	218.5	0.44890	-0.00977
50982.513	300.4	0.45137	-0.00191
50988.493	170.7	0.45014	-0.00069
50994.691	252.6	0.44849	0.00732
50995.374	163.8	0.45507	0.00313
51011.649	163.8	0.43570	-0.01960
51023.527	191.1	0.43204	-0.02304
51023.964	266.2	0.42007	-0.01673
51029.999	355.0	0.43871	-0.01848
51033.303	300.4	0.45002	-0.01395
51049.168	389.1	0.44830	-0.01622
51069.785	211.6	0.46071	-0.02021
51071.396	409.6	0.45924	-0.02488
51090.647	273.1	0.45991	-0.02204
51099.057	279.9	0.47210	-0.03063
51104.956	279.9	0.45529	-0.04658
51115.250	170.7	0.45516	-0.07072
51126.200	293.5	0.42898	-0.09312
51184.418	279.9	0.40484	-0.02625
51202.386	245.8	0.41490	-0.00103
51206.318	286.7	0.40455	-0.00405
51214.565	327.7	0.39437	-0.01438
51219.261	191.1	0.40309	-0.00370
51220.354	198.0	0.40788	-0.00235
51225.050	375.5	0.40651	-0.00207
51225.597	218.5	0.40147	-0.00530
51231.140	300.4	0.42712	-0.00772
51237.011	177.5	0.42510	0.00103
51254.869	211.6	0.41375	0.00327
51264.700	198.0	0.43427	0.01062
51265.027	191.1	0.44607	0.00899
51289.521	293.5	0.44465	0.00874
51309.783	245.8	0.44341	-0.00133
51322.808	273.1	0.43055	-0.00090
51327.751	191.1	0.43529	0.00125
51337.663	293.5	0.42984	0.00421
51341.650	198.0	0.42645	0.00273
51344.053	355.0	0.41543	0.01144
51378.869	300.4	0.41942	0.00675
51380.808	279.9	0.42462	0.01846
51391.157	211.6	0.42591	0.00254
51404.947	286.7	0.41976	0.01636
51423.543	314.0	0.43367	0.00309
51425.345	252.6	0.42974	0.00174
51439.462	320.9	0.41816	0.02639
51443.995	252.6	0.42360	0.02274
51454.426	355.0	0.42783	0.03039
51455.874	273.1	0.42848	0.02754
51459.424	320.9	0.41827	0.02204
51477.828	191.1	0.41648	0.03631
51499.919	416.4	0.41671	0.02317
51503.770	163.8	0.41013	0.02458
51512.344	143.4	0.41536	0.00329
51529.465	218.5	0.37938	-0.00593
51606.443	191.1	0.37557	-0.05527
51630.909	300.4	0.38608	-0.00873
51646.529	198.0	0.41845	-0.02761
51674.109	266.2	0.38999	-0.01065
51685.004	300.4	0.38561	0.00427
51688.390	382.3	0.42191	0.01239
51697.237	245.8	0.42323	-0.00199
51709.798	252.6	0.39822	0.00418
51715.779	218.5	0.41382	0.01200
51724.599	300.4	0.43488	0.01380
51739.262	252.6	0.43757	0.00224
51746.362	252.6	0.42636	0.01031
51750.676	266.2	0.43413	-0.00915
51764.303	191.1	0.43521	0.00076
51765.067	307.2	0.44158	-0.00043
51774.461	273.1	0.45850	-0.00437
51783.390	252.6	0.45503	0.00161
51786.202	320.9	0.45299	0.00775
51794.285	327.7	0.44203	0.02214
51800.511	457.4	0.42792	0.01188
51831.914	457.4	0.40521	-0.02824
51833.252	307.2	0.39940	-0.02281
51858.893	327.7	0.39674	-0.01886
51873.010	191.1	0.41927	-0.03837
51878.663	218.5	0.43469	-0.04017
51908.646	320.9	0.42359	-0.02329
51960.119	184.3	0.42394	-0.02595
51989.009	238.9	0.47286	0.00013
51999.823	266.2	0.50919	0.00292
52004.874	245.8	0.49810	0.00686
52018.418	355.0	0.48126	0.02043
52024.672	238.9	0.47736	0.01682
52040.182	218.5	0.46406	0.01066
52063.010	314.0	0.47297	0.00243
52075.025	307.2	0.46832	0.00944
52102.823	252.6	0.47165	0.02583
52134.062	157.0	0.46616	0.00567
52142.118	198.0	0.46852	-0.00021
52145.749	184.3	0.46467	-0.00223
52155.525	286.7	0.46429	0.01443
52183.760	368.6	0.47492	0.02050
52186.272	450.6	0.47078	0.01649
52205.551	273.1	0.48823	0.01655
52207.080	307.2	0.49870	0.02299
52216.201	225.3	0.48597	-0.00372
52220.979	218.5	0.49375	-0.01038
52226.495	163.8	0.47861	-0.02449
52234.196	252.6	0.48208	-0.02300
52239.439	245.8	0.48542	-0.02761
52241.132	245.8	0.47348	-0.02926
52245.009	273.1	0.47482	-0.00744
52258.608	157.0	0.46274	-0.01705
52260.219	191.1	0.47058	-0.01970
52261.011	355.0	0.47632	-0.02373
52279.006	314.0	0.46860	-0.01974
52288.181	320.9	0.45948	-0.02683
52298.940	293.5	0.44871	-0.01414
52320.922	245.8	0.47092	-0.00840
52331.025	245.8	0.46135	-0.03136
52348.993	273.1	0.46113	-0.02507
52356.912	361.8	0.45657	-0.02041
52389.571	211.6	0.45192	-0.00056
52394.950	266.2	0.45274	-0.01777
52410.515	252.6	0.45028	-0.00133
52414.993	273.1	0.44839	-0.00079
52415.403	266.2	0.45339	-0.00152
52434.845	266.2	0.44596	0.00264
52438.122	252.6	0.45047	0.00107
52441.262	293.5	0.45031	0.00973
52447.106	245.8	0.45403	0.02489
52458.001	136.5	0.46021	0.01715
52476.597	225.3	0.43275	0.00878
52483.260	361.8	0.43154	0.01818
52490.305	163.8	0.42876	0.03076
52525.722	259.4	0.42506	0.01513
52538.092	320.9	0.41431	-0.00005
52589.373	170.7	0.42137	0.01573
52595.490	293.5	0.41876	0.01719
52600.624	355.0	0.41913	0.02095
52613.376	293.5	0.40893	0.02611
52631.098	252.6	0.41076	0.01427
52631.398	191.1	0.42173	0.01511
52635.604	355.0	0.41421	0.02137
52640.519	198.0	0.39869	0.01636
52679.540	225.3	0.39513	-0.00962
52711.325	157.0	0.41768	-0.01309
52722.302	218.5	0.41650	-0.00923
52745.786	245.8	0.41318	-0.00873
52751.275	218.5	0.41383	-0.00098
52757.173	266.2	0.42744	-0.00424
52758.320	211.6	0.41324	-0.00518
52771.536	327.7	0.41192	-0.01705
52773.530	341.3	0.41247	-0.02057
52785.545	191.1	0.40866	-0.02475
52828.607	170.7	0.42418	-0.01480
52865.389	184.3	0.42689	-0.01307
52867.792	198.0	0.42960	-0.01284
52888.218	300.4	0.43211	-0.00746
52890.102	245.8	0.43480	-0.00437
52909.271	245.8	0.42477	-0.01508
52912.602	361.8	0.43086	-0.00476
52919.156	245.8	0.43138	-0.00670
52941.165	218.5	0.43277	-0.00526
52943.322	225.3	0.42703	0.00009
52945.698	266.2	0.42350	-0.01099
52959.078	355.0	0.42617	-0.01393
52984.392	225.3	0.43524	-0.02212
52999.984	279.9	0.43464	-0.01795
53036.302	198.0	0.44296	-0.03077
53038.677	218.5	0.44127	-0.02996
53091.570	491.5	0.44817	-0.05087
53117.539	355.0	0.43284	0.02495
53141.105	252.6	0.41859	0.01863
53146.621	191.1	0.42313	0.02497
53172.835	491.5	0.40524	0.02583
53179.279	143.4	0.40492	0.02202
53184.850	293.5	0.40320	0.02684
53191.704	245.8	0.41619	0.03101
53193.943	252.6	0.42371	0.02164
53195.090	170.7	0.42546	0.01362
53204.838	198.0	0.42516	0.00095
53225.564	225.3	0.43437	0.01459
53233.620	136.5	0.44109	-0.00010
53293.913	266.2	0.42910	-0.00296
53313.300	163.8	0.45168	-0.01983
53322.175	211.6	0.45696	-0.03511
53345.031	279.9	0.42545	-0.01357
53361.469	355.0	0.42771	-0.02131
53365.757	273.1	0.42411	-0.00659
53380.448	211.6	0.43727	-0.00006
53394.483	184.3	0.44460	-0.00288
53431.975	286.7	0.46512	0.00432
53458.681	211.6	0.47440	0.01938
