DXEX v5
C:\Data\LDA\Skin_Friction_2017\Charlie_Z\20170815_CharlieZ.lda
16:44:02
3;400.0000 mm;0.0000 mm;-1.0000 mm
Region1
"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
45128.946	607.6	0.15352	0.01260
45142.436	716.8	0.10973	0.00800
45178.481	587.1	0.23630	-0.00099
45192.789	300.4	0.26230	0.00110
45209.965	286.7	0.32473	-0.00997
45221.024	307.2	0.31121	-0.00193
45229.872	436.9	0.29988	-0.03573
45261.793	744.1	0.14352	0.02382
45269.494	245.8	0.26146	-0.03926
45269.985	341.3	0.24967	-0.02770
45277.522	238.9	0.23463	-0.03274
45282.437	457.4	0.22411	-0.00464
45304.009	409.6	0.16658	0.00620
45325.800	348.2	0.25492	-0.01048
45326.756	334.5	0.25152	-0.00795
45339.399	361.8	0.20667	-0.01557
45371.648	259.4	0.26055	0.00642
45395.186	587.1	0.24465	-0.02429
45435.791	252.6	0.28538	-0.00127
45448.161	355.0	0.21176	-0.02215
45460.504	518.8	0.18968	0.00306
45469.952	402.8	0.22629	-0.00509
45479.072	232.1	0.26825	0.01750
45506.570	252.6	0.28211	-0.00001
45510.366	464.2	0.23414	0.00418
45516.646	436.9	0.25333	-0.00158
45528.661	491.5	0.21244	0.00795
45538.847	498.3	0.18484	0.01275
45554.166	566.6	0.16725	0.01333
45589.828	525.7	0.22888	0.00538
45634.229	443.7	0.28692	0.00080
45655.719	238.9	0.28072	0.00123
45675.735	361.8	0.27967	-0.00283
45683.190	232.1	0.25729	0.01149
45708.039	580.3	0.23824	0.00943
45717.323	839.7	0.18746	0.02247
45747.715	491.5	0.20558	-0.01022
45770.871	1092.3	0.12201	0.00621
45810.876	628.1	0.09634	0.02425
45830.455	464.2	0.31174	-0.00261
45857.352	395.9	0.28482	0.01206
45864.615	245.8	0.32072	-0.00051
45883.047	409.6	0.30671	0.00593
45948.310	737.3	0.18722	-0.00801
45970.756	498.3	0.22264	0.00328
45972.722	464.2	0.18916	0.00321
45976.928	307.2	0.22668	0.00370
45985.638	764.6	0.21023	-0.01808
46005.190	573.4	0.19285	0.01166
46019.034	675.8	0.16888	0.00219
46025.834	737.3	0.16414	0.00482
46034.627	505.2	0.15603	0.00291
46086.263	1017.2	0.13502	0.02027
46123.974	341.3	0.25298	0.00298
46146.611	341.3	0.23039	-0.00103
46224.681	361.8	0.27963	-0.01505
46239.618	232.1	0.23885	-0.00436
46263.784	204.8	0.18932	-0.00891
46273.696	471.0	0.19946	0.00254
46274.133	163.8	0.17915	0.00222
46274.625	327.7	0.14445	-0.00309
46279.895	600.7	0.23185	-0.00535
46287.077	648.5	0.20173	-0.00387
46290.026	546.1	0.15423	-0.00153
46299.556	546.1	0.21151	0.00850
46303.652	286.7	0.21186	0.00480
46306.819	423.3	0.16318	0.00348
46320.391	1228.8	0.11817	0.04537
46321.674	389.1	0.22887	-0.01572
46325.060	293.5	0.21061	-0.01098
46328.064	361.8	0.17939	0.00318
46365.283	471.0	0.22026	-0.00196
46387.620	361.8	0.31033	-0.02257
46398.133	300.4	0.28106	-0.00484
46408.810	273.1	0.23711	0.00359
46413.588	628.1	0.26403	0.00584
46417.684	593.9	0.23487	0.01152
46435.215	238.9	0.36691	-0.00071
46453.347	382.3	0.33485	-0.00868
46474.018	218.5	0.31453	-0.00602
46480.626	320.9	0.34416	0.01013
46495.317	307.2	0.36806	-0.00908
46505.748	402.8	0.32283	-0.01199
46509.489	300.4	0.29683	-0.01010
46520.904	327.7	0.29077	0.00370
46529.314	553.0	0.26244	0.00638
46546.190	559.8	0.23202	0.01435
46569.755	750.9	0.16949	0.01365
46575.544	395.9	0.31298	-0.01595
46591.109	198.0	0.14347	0.00909
46602.359	771.4	0.12745	0.02106
46640.889	184.3	0.31713	0.00782
46645.067	314.0	0.26397	0.01096
46651.156	252.6	0.32736	0.01185
46676.825	600.7	0.21210	0.03524
46689.004	512.0	0.20794	0.00929
46691.215	634.9	0.26387	-0.00308
46696.294	355.0	0.26855	-0.01333
46704.186	327.7	0.26764	0.00145
46704.787	450.6	0.16848	0.01733
46716.474	259.4	0.27725	0.00323
46724.611	518.8	0.22972	-0.00625
46737.200	245.8	0.22720	0.01607
46738.538	348.2	0.21908	0.01989
46740.668	600.7	0.22097	0.00986
46761.093	614.4	0.14666	0.01163
46771.470	184.3	0.33778	-0.00943
46806.804	839.7	0.16223	-0.00143
46821.031	443.7	0.19666	0.01784
46824.636	225.3	0.24957	-0.02171
46829.715	232.1	0.22770	0.02843
46854.400	553.0	0.29182	-0.00102
46864.640	771.4	0.27112	0.00650
46873.897	409.6	0.24824	0.01772
46889.407	266.2	0.25861	-0.00660
46935.419	273.1	0.32434	-0.00336
46944.649	273.1	0.34749	0.00099
46955.790	259.4	0.33986	0.00721
46962.125	320.9	0.32232	0.01680
47015.755	293.5	0.36846	-0.01608
47045.437	355.0	0.22917	0.01658
47046.393	498.3	0.31438	-0.00332
47069.331	218.5	0.28845	-0.00149
47110.236	464.2	0.17956	0.00576
47118.455	368.6	0.21880	0.00531
47161.955	573.4	0.16156	0.00077
47207.339	334.5	0.23893	-0.01309
47208.294	580.3	0.25462	-0.07001
47233.935	293.5	0.33706	-0.01629
47247.753	382.3	0.25317	-0.02340
47257.091	218.5	0.23756	0.00619
47272.902	593.9	0.21296	-0.01608
47274.185	307.2	0.24200	-0.01688
47280.630	416.4	0.24333	0.00503
47306.844	341.3	0.19631	0.02476
47309.220	436.9	0.23565	-0.01859
47332.977	293.5	0.17091	0.01338
47333.250	88.7	0.17012	0.01682
47355.232	245.8	0.33503	0.00037
47364.024	389.1	0.22984	0.01486
47366.345	314.0	0.33154	0.00418
47380.545	382.3	0.25197	-0.00442
47402.663	395.9	0.18856	0.05472
47441.084	395.9	0.32161	0.00597
47442.695	307.2	0.32685	-0.03804
47449.795	320.9	0.22684	-0.00591
47450.286	341.3	0.36751	-0.00603
47453.727	314.0	0.22882	-0.02274
47454.846	368.6	0.27359	-0.01835
47463.393	648.5	0.15354	0.00590
47465.905	307.2	0.22573	0.01319
47509.268	471.0	0.17163	0.02955
47510.033	198.0	0.33597	-0.03526
47522.239	334.5	0.21329	0.01813
47551.184	375.5	0.24617	-0.00441
47566.858	491.5	0.34309	-0.00161
47587.775	300.4	0.26714	0.00545
47618.522	389.1	0.29573	-0.00185
47620.134	593.9	0.16550	0.00316
47635.425	327.7	0.20094	-0.00177
47662.404	402.8	0.31126	0.00116
47680.727	546.1	0.33889	-0.00147
47703.610	327.7	0.25489	-0.00193
47704.457	273.1	0.33621	-0.01434
47719.120	307.2	0.31757	0.02870
47745.608	518.8	0.20579	-0.01097
47793.176	689.5	0.15266	0.02269
47804.372	259.4	0.20908	0.00637
47809.587	238.9	0.33279	-0.00674
47814.420	334.5	0.27713	-0.01031
47829.712	689.5	0.14358	0.05798
47839.188	436.9	0.20399	0.05017
47839.761	225.3	0.32987	-0.00298
47877.608	539.3	0.25492	-0.03097
47882.796	293.5	0.19468	-0.00629
47886.100	1174.2	0.14518	0.01166
47904.423	355.0	0.19242	0.00470
47955.459	785.1	0.29109	-0.00042
47965.863	300.4	0.25911	0.00207
47974.383	505.2	0.27572	0.00106
47979.407	355.0	0.25864	0.00020
47983.886	382.3	0.27823	0.00101
47987.572	273.1	0.27591	0.00250
48012.694	307.2	0.21712	0.00397
48040.602	744.1	0.19277	0.00094
48056.876	402.8	0.25768	-0.00627
48061.682	286.7	0.20320	-0.01255
48063.703	307.2	0.20846	0.00309
48072.960	293.5	0.28968	0.00209
48082.244	252.6	0.26146	0.01533
48082.954	614.4	0.30235	-0.00760
48094.532	314.0	0.27065	0.00218
48140.599	300.4	0.30155	-0.00577
48142.783	348.2	0.26141	0.00802
48143.657	327.7	0.27989	0.00747
48149.910	395.9	0.28509	0.00733
48153.023	341.3	0.27054	0.00424
48155.590	491.5	0.17688	0.00624
48165.666	737.3	0.18681	0.00152
48169.298	389.1	0.19386	0.00028
48236.254	279.9	0.32381	0.00208
48241.114	273.1	0.31472	0.01043
48246.139	409.6	0.24809	0.00715
48267.438	334.5	0.26810	0.01175
48276.012	320.9	0.26142	0.00589
48312.276	122.9	0.22954	-0.01627
48313.095	211.6	0.30962	-0.01001
48329.042	225.3	0.31570	0.00181
48339.145	621.2	0.35845	-0.00506
48366.807	348.2	0.27140	0.00878
48374.890	355.0	0.32140	-0.00557
48401.841	409.6	0.31191	0.00049
48416.232	382.3	0.33152	-0.00468
48434.036	464.2	0.20042	0.00696
48478.191	819.2	0.19081	0.00009
48481.222	307.2	0.15336	0.00201
48502.494	696.3	0.10507	0.01056
48551.782	361.8	0.19081	-0.02842
48570.597	225.3	0.32703	0.00727
48594.217	198.0	0.26059	0.00823
48596.210	409.6	0.24180	0.01146
48614.997	436.9	0.27308	-0.00113
48622.316	375.5	0.33158	-0.00392
48648.803	355.0	0.31363	-0.00428
48664.586	430.1	0.31985	-0.00063
48675.209	293.5	0.30806	-0.00652
48701.833	279.9	0.31927	0.01338
48716.879	191.1	0.39079	-0.00999
48722.340	252.6	0.36074	-0.00492
48724.388	273.1	0.37409	-0.01504
48744.649	341.3	0.30915	-0.01695
48746.752	641.7	0.29546	-0.01360
48748.718	368.6	0.32022	-0.01489
48759.887	334.5	0.21783	0.03648
48773.895	382.3	0.25940	0.03128
48822.965	505.2	0.26093	0.01863
48831.375	204.8	0.34966	-0.00633
48833.942	279.9	0.29316	0.00138
48836.482	211.6	0.33085	-0.03037
48843.199	368.6	0.30379	-0.04214
48843.882	491.5	0.18623	0.01300
48848.742	457.4	0.34745	-0.00236
48872.881	457.4	0.32102	-0.00065
48888.173	368.6	0.21641	-0.00428
48891.996	409.6	0.26240	0.00067
48894.645	580.3	0.21788	0.00577
48912.640	355.0	0.25866	0.00139
48982.982	710.0	0.19862	-0.00140
48999.366	232.1	0.20347	0.00111
49014.931	286.7	0.19410	0.00368
49020.146	505.2	0.16471	0.00366
49034.428	498.3	0.19434	0.00475
49035.602	300.4	0.23960	0.01198
49043.275	375.5	0.29416	0.00186
49061.407	252.6	0.28525	-0.00296
49074.896	491.5	0.27701	-0.00042
49078.856	273.1	0.29917	-0.00392
49082.706	600.7	0.28479	-0.00196
49086.693	355.0	0.28159	-0.00026
49107.773	518.8	0.30095	-0.00691
49147.505	764.6	0.10468	0.00934
49152.119	832.9	0.22709	-0.01189
49169.869	327.7	0.25151	-0.00487
49210.283	573.4	0.13485	0.00818
49243.023	252.6	0.28555	0.01828
49245.536	355.0	0.33887	-0.02238
49252.499	675.8	0.21159	0.00480
49262.630	355.0	0.35327	0.01332
49286.769	464.2	0.30876	-0.00060
49291.247	430.1	0.28811	0.00774
49295.643	539.3	0.26564	0.00081
49341.682	846.5	0.23548	-0.01896
49342.365	430.1	0.25420	-0.00038
49343.020	409.6	0.26547	-0.00890
49352.550	600.7	0.29664	-0.00350
49355.500	307.2	0.27457	0.00284
49393.019	389.1	0.17745	-0.00430
49416.858	300.4	0.12712	0.00256
49458.255	355.0	0.30397	0.00215
49460.931	191.1	0.33305	-0.00419
49466.638	518.8	0.34650	-0.00053
49469.068	218.5	0.35074	-0.01556
49471.280	225.3	0.31603	-0.00362
49482.312	512.0	0.17989	0.01592
49487.145	710.0	0.33582	-0.02268
49490.285	225.3	0.24777	0.01415
49498.313	682.7	0.27138	0.01047
49505.959	710.0	0.24364	0.00226
49509.782	314.0	0.25508	0.00295
49513.004	341.3	0.23837	0.00364
49525.156	259.4	0.33488	-0.00349
49528.296	436.9	0.32047	0.00161
49536.734	273.1	0.28150	0.00755
49537.580	273.1	0.29394	-0.00403
49543.943	402.8	0.25665	0.00339
49549.896	327.7	0.35957	-0.00504
49550.387	518.8	0.17455	0.00237
49574.909	252.6	0.29322	0.00016
49576.410	389.1	0.24646	-0.00433
49584.220	314.0	0.29128	-0.00018
49589.818	389.1	0.30232	-0.00094
49615.432	259.4	0.24620	0.00844
49618.272	525.7	0.20296	0.01064
49664.174	218.5	0.24103	0.00028
49667.833	457.4	0.25389	-0.00583
49672.858	334.5	0.25501	0.00048
49689.351	491.5	0.21518	0.00628
49702.431	232.1	0.26144	-0.00995
49744.319	320.9	0.16217	0.00621
49746.531	477.9	0.13531	0.04041
49771.599	532.5	0.12753	0.01234
49810.647	252.6	0.26580	-0.01135
49815.644	198.0	0.37017	-0.00825
49820.559	402.8	0.35799	-0.02493
49846.910	361.8	0.31746	-0.02076
49862.967	245.8	0.31790	-0.00519
49869.438	395.9	0.23647	0.00740
49872.497	484.7	0.32876	-0.01038
49877.030	402.8	0.31860	-0.00703
49879.378	279.9	0.29355	-0.00352
49897.591	300.4	0.24888	-0.00061
49910.098	525.7	0.21317	0.02118
49935.056	532.5	0.12700	0.01001
49937.923	518.8	0.17709	0.00421
49950.348	914.8	0.13634	0.00688
49975.661	327.7	0.26779	-0.02495
49987.703	600.7	0.13764	0.00565
49989.697	436.9	0.22625	0.01132
50034.234	757.8	0.18350	0.02481
50041.006	341.3	0.27097	0.01916
50073.911	457.4	0.22039	-0.00186
50099.907	334.5	0.33754	0.00042
50102.528	436.9	0.32058	-0.00503
50113.232	355.0	0.32193	0.00318
50119.103	409.6	0.28701	0.00149
50129.179	245.8	0.32347	0.00051
50141.085	273.1	0.30528	0.00434
50162.848	245.8	0.34250	0.00060
50170.576	361.8	0.30784	-0.00313
50208.669	389.1	0.29143	-0.00117
50213.994	430.1	0.30517	0.00829
50232.590	273.1	0.30306	0.00038
50240.317	355.0	0.30034	0.00055
50244.168	334.5	0.31064	-0.00572
50263.009	334.5	0.27690	-0.01294
50280.513	382.3	0.27542	-0.00433
50295.013	334.5	0.27815	-0.00560
50295.477	211.6	0.26815	0.00441
50323.166	307.2	0.23830	-0.00246
50330.184	341.3	0.21886	-0.00864
50334.607	505.2	0.24733	-0.01643
50347.114	471.0	0.21126	0.00104
50348.179	355.0	0.24863	0.00311
50349.735	430.1	0.22221	0.00733
50356.999	382.3	0.22216	0.01131
50372.727	368.6	0.28169	-0.00767
50377.233	512.0	0.17966	0.00886
50383.213	901.1	0.08717	0.02102
50399.215	689.5	0.22662	0.01865
50403.912	491.5	0.23556	-0.03482
50431.874	320.9	0.29124	0.00711
50451.480	273.1	0.26422	-0.01579
50465.679	320.9	0.21547	0.00033
50475.592	402.8	0.23623	-0.00728
50490.283	348.2	0.23574	-0.00565
50499.321	279.9	0.26181	-0.01613
50500.823	553.0	0.25452	-0.00972
50502.380	477.9	0.23463	-0.01488
50506.202	238.9	0.23165	0.00374
50528.457	327.7	0.25213	-0.00128
50560.461	382.3	0.21239	-0.00351
50583.753	273.1	0.19427	-0.00230
50585.747	518.8	0.20697	-0.00788
50613.436	430.1	0.17855	0.00484
50656.143	375.5	0.17934	0.01751
50661.714	928.4	0.16356	0.01742
50675.476	593.9	0.14600	0.00789
50676.678	361.8	0.21908	0.00603
50687.355	477.9	0.24888	-0.02584
50699.616	382.3	0.18786	-0.02041
50742.705	430.1	0.15556	0.00152
50743.934	477.9	0.12300	-0.00111
50751.389	307.2	0.21284	0.00012
50786.724	1024.0	0.10794	0.00950
50812.966	416.4	0.15823	0.01597
50836.258	430.1	0.23731	-0.01431
50848.792	395.9	0.09378	0.01630
50869.982	293.5	0.22078	-0.00630
50871.484	512.0	0.22619	0.00153
50888.496	553.0	0.18121	0.00941
50900.210	491.5	0.16516	0.00699
50925.469	293.5	0.20782	0.00804
50961.841	348.2	0.17385	0.00968
50971.890	375.5	0.22716	0.00922
50978.690	416.4	0.13335	0.00757
50984.178	1058.1	0.10264	0.00869
51023.527	402.8	0.27432	-0.04694
51027.377	293.5	0.26644	-0.06267
51028.279	286.7	0.27456	-0.02861
51039.747	805.5	0.14177	-0.00877
51052.800	771.4	0.10348	0.00445
51058.835	996.7	0.13630	-0.00634
51067.791	450.6	0.18401	0.00377
51071.696	307.2	0.20139	0.00696
51117.216	512.0	0.16713	0.00823
51158.504	198.0	0.27308	0.00103
51182.042	382.3	0.23811	-0.02254
51183.490	382.3	0.23552	-0.01008
51199.901	314.0	0.19660	0.00207
51206.618	307.2	0.31692	0.00215
51217.760	259.4	0.32489	-0.01076
51221.883	457.4	0.36900	-0.01251
51222.456	423.3	0.32965	-0.00352
51230.403	436.9	0.22747	-0.00379
51243.455	669.0	0.25420	0.00449
51261.013	300.4	0.35396	0.00463
51290.696	293.5	0.26128	0.00356
51351.945	471.0	0.24065	0.00100
51356.778	314.0	0.23291	-0.00443
51357.324	573.4	0.22430	0.00205
51389.491	675.8	0.17472	0.00289
51392.768	389.1	0.24364	-0.00719
51394.434	375.5	0.23609	0.00137
51449.975	491.5	0.27824	0.00011
51465.240	539.3	0.24288	0.00362
51474.360	266.2	0.24189	-0.00906
51477.255	423.3	0.23422	-0.00719
51510.569	389.1	0.16143	0.00045
51515.238	368.6	0.16893	0.00146
51617.993	1099.1	0.13030	-0.00609
51694.998	505.2	0.15724	0.00653
51756.411	484.7	0.15856	0.01964
51768.726	566.6	0.13445	0.00478
51775.935	471.0	0.15291	0.00022
51790.872	355.0	0.23899	-0.00592
51791.609	341.3	0.22795	0.00154
51796.115	293.5	0.31362	-0.00077
51806.246	300.4	0.31922	0.00329
51809.877	389.1	0.33623	0.00037
51816.404	191.1	0.33906	-0.00052
51824.787	355.0	0.33704	-0.00623
51835.218	395.9	0.28301	0.00053
51836.611	389.1	0.27251	-0.00181
51837.566	457.4	0.27575	0.00378
51881.284	532.5	0.20695	-0.00122
51884.015	498.3	0.19625	0.00103
51897.859	382.3	0.22521	-0.00057
51900.017	389.1	0.24207	-0.00379
51916.073	525.7	0.25023	0.00492
51941.850	375.5	0.22033	-0.00426
51951.654	361.8	0.26797	-0.00498
51952.609	689.5	0.25742	-0.00614
51961.020	634.9	0.24882	-0.00196
52001.652	389.1	0.26536	-0.00649
52036.332	355.0	0.28445	-0.00026
52046.298	266.2	0.25699	-0.00035
52055.364	375.5	0.24486	-0.01285
52058.778	252.6	0.27193	-0.01116
52067.761	279.9	0.19427	-0.03632
52138.322	341.3	0.33788	0.00001
52149.053	191.1	0.31123	-0.00364
52174.203	252.6	0.29268	-0.00282
52176.606	382.3	0.29310	-0.01391
52183.678	355.0	0.25030	-0.00983
52210.685	361.8	0.36738	-0.00513
52216.665	395.9	0.34480	-0.01678
52223.792	279.9	0.31216	-0.01964
52241.459	232.1	0.28668	-0.03062
52281.655	573.4	0.28934	-0.01421
52291.321	382.3	0.28972	-0.00235
52292.113	334.5	0.28886	-0.00258
52306.531	170.7	0.23792	-0.00786
52325.946	525.7	0.19906	0.00812
52363.902	368.6	0.30445	-0.00065
52402.077	245.8	0.30253	0.02385
52414.010	355.0	0.32567	-0.00232
52420.072	389.1	0.32640	-0.00126
52423.158	491.5	0.32257	0.00679
52432.442	300.4	0.31502	0.00348
52448.171	464.2	0.28232	0.00019
52469.197	245.8	0.31065	0.00277
52505.105	273.1	0.26917	0.00649
52523.810	252.6	0.31785	-0.00386
52547.376	327.7	0.24451	-0.01680
52580.635	498.3	0.25141	-0.02350
52598.767	1392.6	0.11294	0.01726
52614.359	689.5	0.17245	-0.02405
52619.356	805.5	0.15880	-0.00983
52629.705	320.9	0.22296	-0.00646
52679.267	307.2	0.24077	0.01101
52684.182	273.1	0.29242	0.01968
52692.620	266.2	0.33237	0.01564
52701.303	170.7	0.24137	0.01988
52705.263	375.5	0.24297	-0.02563
52717.387	430.1	0.18809	-0.00325
52721.374	300.4	0.17895	-0.01344
52724.241	368.6	0.22570	-0.00411
52742.700	600.7	0.29114	-0.00258
52775.141	334.5	0.26437	0.00704
52796.986	696.3	0.20364	-0.00049
52799.689	382.3	0.19047	-0.00444
52807.144	580.3	0.18716	0.00722
52812.087	505.2	0.14148	0.01263
52821.944	395.9	0.23080	0.00782
52827.133	314.0	0.18664	0.04271
52835.570	600.7	0.17914	0.00767
52844.227	279.9	0.22556	-0.01249
52845.455	348.2	0.22673	0.00747
52883.575	409.6	0.29433	-0.00327
52903.236	191.1	0.21178	-0.00188
52929.260	641.7	0.13592	0.00223
52992.638	355.0	0.23263	-0.00904
53003.179	525.7	0.21506	0.00568
53008.585	464.2	0.16367	-0.00211
53037.967	293.5	0.17224	0.01428
53058.065	737.3	0.15776	0.01363
53059.676	525.7	0.14641	0.00337
53061.779	839.7	0.15228	0.00051
53126.359	300.4	0.24750	0.00023
53128.271	436.9	0.25184	0.00047
53189.137	286.7	0.24995	0.00060
53202.299	225.3	0.26900	-0.00241
53224.144	518.8	0.17642	0.02446
53262.483	341.3	0.22510	-0.00440
53287.741	341.3	0.20243	-0.00067
53296.179	279.9	0.18982	-0.05453
53300.275	1105.9	0.18038	-0.00143
53304.672	464.2	0.18716	-0.00860
53318.188	491.5	0.13571	0.00463
53339.460	518.8	0.15268	0.00918
53365.101	484.7	0.20835	-0.00414
53368.460	341.3	0.16774	0.02856
53380.912	368.6	0.18767	0.00002
53393.746	1474.6	0.19800	-0.00288
53406.990	334.5	0.24288	-0.00565
53408.628	505.2	0.26471	-0.00064
53428.753	232.1	0.26564	0.00522
53530.552	1065.0	0.10790	0.00816
53542.513	341.3	0.31875	-0.00271
53545.516	286.7	0.34513	-0.02339
53553.299	279.9	0.27487	0.00337
53563.730	436.9	0.31322	-0.00199
53570.256	382.3	0.31868	-0.04988
53582.899	1065.0	0.12765	0.00981
53593.713	600.7	0.24983	-0.02353
53646.196	273.1	0.29202	-0.01055
53677.571	710.0	0.18341	0.00739
53681.667	320.9	0.30012	-0.00272
53682.268	498.3	0.24392	0.00575
53687.620	184.3	0.30333	0.00503
53699.335	375.5	0.29336	0.00231
53727.406	348.2	0.28041	0.00654
53738.438	484.7	0.24308	0.00677
53740.623	238.9	0.29997	-0.00306
53754.030	382.3	0.21879	0.00313
53765.199	300.4	0.28818	-0.00308
53775.193	327.7	0.24866	0.00056
53787.344	300.4	0.26970	-0.00052
53799.714	436.9	0.26403	0.00009
53812.821	348.2	0.26701	-0.00193
53849.822	402.8	0.24357	-0.00088
53853.918	225.3	0.26216	-0.00457
53886.249	136.5	0.20094	0.00170
53948.180	368.6	0.28681	0.00441
53963.063	361.8	0.21566	-0.00254
53978.354	259.4	0.23349	0.00307
53983.160	839.7	0.24747	-0.00846
54006.344	361.8	0.25305	-0.03816
54055.223	457.4	0.23846	-0.00842
54110.819	300.4	0.27174	0.00433
54124.308	389.1	0.33568	-0.00691
54232.170	430.1	0.29481	-0.00398
54281.568	430.1	0.28811	-0.00612
54335.826	395.9	0.19079	-0.00627
54378.916	204.8	0.32716	-0.00117
54391.859	361.8	0.30926	-0.00263
54395.709	587.1	0.32102	-0.00799
54404.475	293.5	0.32942	-0.03588
54428.587	477.9	0.20428	-0.02231
54449.749	341.3	0.16070	0.00405
54474.762	614.4	0.16164	0.00202
54480.169	546.1	0.15835	0.00354
54547.971	450.6	0.17511	-0.00103
54569.380	355.0	0.19245	-0.00897
54588.003	320.9	0.22822	-0.00345
54588.849	198.0	0.22148	0.00082
54613.617	566.6	0.18283	0.01948
54625.277	450.6	0.15067	0.01162
54706.050	232.1	0.29862	-0.01150
54707.142	300.4	0.33566	0.00582
54722.898	382.3	0.23493	-0.00118
54730.025	710.0	0.27149	-0.00970
54752.853	327.7	0.29803	0.00950
54757.714	355.0	0.28457	0.01015
54783.082	157.0	0.30464	-0.00983
54787.970	894.3	0.17230	-0.00170
54792.748	286.7	0.25267	0.00560
54794.004	355.0	0.26911	0.01272
54817.324	355.0	0.19007	0.02070
54849.574	355.0	0.25339	0.02177
54852.031	484.7	0.23642	0.02822
54852.687	464.2	0.16687	0.00887
54858.148	662.2	0.15142	0.00883
54866.886	682.7	0.13437	-0.00109
54906.153	416.4	0.17824	0.01111
54934.825	634.9	0.17683	0.00623
54941.870	703.1	0.15999	-0.00281
54946.676	341.3	0.23580	-0.00109
54953.748	355.0	0.26039	0.00138
54973.573	382.3	0.27445	-0.00899
54996.784	532.5	0.30321	0.00037
55016.608	348.2	0.37414	0.00039
55069.638	211.6	0.35079	-0.00381
55081.953	464.2	0.32428	-0.00309
55082.499	184.3	0.30659	0.00545
55104.945	279.9	0.30127	-0.00200
55107.212	184.3	0.28095	-0.00294
55127.992	320.9	0.31654	-0.00950
55184.080	368.6	0.24574	0.00353
55200.847	382.3	0.22668	0.00530
55214.172	614.4	0.22241	0.00188
55218.022	512.0	0.20411	0.00240
55223.866	245.8	0.20906	0.00119
55228.863	389.1	0.23132	0.00991
55289.730	532.5	0.15658	0.00859
55294.563	471.0	0.12639	0.01232
55322.498	518.8	0.27593	-0.00641
55344.125	1071.8	0.14283	0.03837
55346.609	716.8	0.10571	0.02587
55352.672	471.0	0.09455	0.02635
55401.578	170.7	0.26227	-0.03151
55437.595	225.3	0.30343	-0.00395
55443.630	389.1	0.28702	-0.00471
55444.340	218.5	0.31201	-0.00186
55450.402	361.8	0.31087	-0.00282
55461.434	300.4	0.31538	-0.00578
55467.441	327.7	0.29045	-0.00926
55475.142	464.2	0.26147	0.00392
55546.849	204.8	0.26164	-0.00300
55554.987	225.3	0.27724	-0.00177
55574.921	450.6	0.22541	0.01152
55595.401	327.7	0.30139	-0.00639
55651.215	559.8	0.17849	0.00685
55662.356	791.9	0.15005	0.02101
55702.170	355.0	0.23727	0.00863
55779.147	300.4	0.30178	0.00333
55780.403	334.5	0.32311	-0.00646
55782.233	539.3	0.34673	-0.00798
55799.327	225.3	0.29769	0.00686
55802.877	457.4	0.29262	0.00790
55803.860	341.3	0.30209	0.00109
55817.895	634.9	0.15358	0.01526
55819.889	457.4	0.20587	0.01399
55841.761	355.0	0.32425	-0.02245
55868.740	273.1	0.22887	0.01217
55878.898	286.7	0.23529	0.01805
55896.730	669.0	0.10316	0.02289
55901.235	710.0	0.12218	0.01442
55904.676	505.2	0.12368	0.01299
55924.610	1133.2	0.09490	0.02466
55926.931	382.3	0.27527	0.00294
55950.087	307.2	0.26998	-0.02319
55963.713	375.5	0.21932	0.00179
55975.236	546.1	0.24383	0.00842
55986.132	307.2	0.26742	0.00325
55991.784	314.0	0.26948	-0.00286
56034.847	518.8	0.23297	0.00327
56057.757	314.0	0.26939	0.01105
56070.537	293.5	0.26445	0.00711
56076.626	846.5	0.15011	0.00741
56086.238	505.2	0.12399	0.01653
56096.068	402.8	0.23185	0.00059
56108.848	382.3	0.26856	-0.02554
56137.383	368.6	0.23674	-0.00537
56145.903	300.4	0.25271	0.00393
56146.504	423.3	0.27795	-0.00620
56168.895	252.6	0.32379	-0.02627
56169.987	361.8	0.31529	-0.01937
56206.824	279.9	0.29389	-0.02822
56211.712	116.1	0.26502	-0.02012
56215.071	607.6	0.22116	-0.03074
56217.091	320.9	0.20874	-0.02800
56234.595	348.2	0.20753	0.02059
56245.627	238.9	0.31412	0.00278
56277.084	355.0	0.27245	0.01810
56294.642	382.3	0.24474	0.00498
56298.001	409.6	0.20387	-0.00183
56298.848	518.8	0.21633	0.00181
56299.885	512.0	0.21607	0.00968
56309.306	320.9	0.20208	0.00443
56327.956	436.9	0.20194	0.00056
56358.595	327.7	0.16326	-0.00165
56364.083	710.0	0.14982	0.00613
56374.787	525.7	0.18215	-0.00601
56385.765	389.1	0.19997	-0.00275
56390.325	184.3	0.26097	0.00026
56408.238	546.1	0.21409	-0.00041
56411.870	382.3	0.20148	-0.00197
56417.632	293.5	0.22127	-0.00177
56436.145	539.3	0.14415	0.01004
56459.110	252.6	0.30680	0.02364
56459.520	300.4	0.34033	0.01272
56462.933	293.5	0.34753	0.00088
56477.460	402.8	0.18250	-0.02420
56496.138	566.6	0.17522	0.00595
56504.084	423.3	0.19872	-0.00182
56520.687	416.4	0.28282	-0.00472
56532.292	300.4	0.23943	-0.00932
56537.317	382.3	0.25455	-0.00842
56548.704	505.2	0.24852	-0.00915
56555.749	327.7	0.18576	0.00459
