DXEX v5
C:\Data\LDA\Skin_Friction_2017\Charlie_Z\20170815_CharlieZ.lda
16:59:16
6;400.0000 mm;0.0000 mm;-50.0000 mm
Region1
"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
113184.942	232.1	0.40039	-0.00942
113194.718	198.0	0.40399	-0.01391
113196.438	293.5	0.40170	-0.00355
113209.436	252.6	0.39772	0.00009
113218.802	525.7	0.39801	0.00142
113238.654	218.5	0.42712	0.00049
113272.241	286.7	0.40477	-0.01046
113273.225	184.3	0.41049	0.00315
113273.607	225.3	0.40712	-0.00057
113313.201	361.8	0.40357	-0.00468
113353.042	238.9	0.38937	0.00859
113365.002	279.9	0.39810	0.00018
113368.579	320.9	0.40186	0.00185
113372.293	163.8	0.40792	-0.00094
113394.057	225.3	0.40979	0.00110
113400.801	191.1	0.39983	0.00054
113404.570	314.0	0.39592	-0.00387
113411.997	259.4	0.40151	-0.01217
113428.053	423.3	0.41046	-0.00806
113430.047	225.3	0.40666	-0.01504
113434.935	204.8	0.41204	-0.00353
113442.144	245.8	0.42463	-0.00115
113442.963	218.5	0.42248	-0.00156
113481.274	279.9	0.42289	-0.03912
113492.634	395.9	0.41542	-0.03456
113496.648	252.6	0.41198	-0.03923
113566.034	266.2	0.43226	-0.01889
113584.521	184.3	0.43677	0.00165
113586.896	348.2	0.43678	0.01106
113588.862	184.3	0.43515	0.00993
113669.199	170.7	0.42516	0.00176
113670.400	273.1	0.42607	0.02145
113685.692	245.8	0.42975	0.00240
113720.262	170.7	0.43387	0.02146
113774.384	184.3	0.42994	0.01183
113810.538	184.3	0.42632	0.00128
113823.181	191.1	0.42126	0.00231
113848.303	225.3	0.43551	0.05131
113854.583	259.4	0.41553	0.03720
113871.923	266.2	0.43962	0.01363
113873.179	218.5	0.45302	0.00628
113890.983	245.8	0.45185	0.00891
113904.664	218.5	0.45782	0.00544
113908.678	327.7	0.46101	0.00215
113908.978	211.6	0.44913	0.00028
113912.119	245.8	0.46145	-0.00530
113924.215	170.7	0.45237	-0.01358
113930.578	293.5	0.44447	-0.00401
113938.497	245.8	0.44839	-0.00097
113959.305	409.6	0.44293	-0.01509
113972.494	170.7	0.44288	-0.01098
113981.013	484.7	0.44550	-0.00972
113983.990	225.3	0.43959	-0.01862
113999.691	382.3	0.45152	-0.00009
114019.052	273.1	0.47630	-0.00234
114022.519	252.6	0.47410	-0.01258
114053.813	170.7	0.45450	-0.05295
114054.687	293.5	0.45552	-0.04542
114072.108	341.3	0.45110	-0.01370
114084.287	273.1	0.46272	-0.01826
114098.787	184.3	0.44381	-0.03161
114111.621	238.9	0.43945	-0.01504
114156.431	238.9	0.47646	-0.00213
114165.006	225.3	0.45575	0.00712
114174.781	218.5	0.46838	-0.01589
114176.529	218.5	0.46712	-0.00080
114181.280	211.6	0.44555	-0.00049
114187.779	163.8	0.46228	-0.00162
114202.853	273.1	0.44407	-0.01946
114210.772	361.8	0.44513	-0.01882
114242.420	218.5	0.44901	-0.01086
114243.649	279.9	0.45369	-0.00456
114249.028	191.1	0.46696	-0.00102
114255.008	177.5	0.46630	0.00628
114265.303	320.9	0.47926	0.00418
114268.935	218.5	0.46967	0.00045
114287.886	279.9	0.48934	0.01762
114289.224	307.2	0.48937	0.01745
114293.757	273.1	0.47530	0.01661
114297.907	184.3	0.48248	0.01820
114304.870	232.1	0.47736	0.01357
114332.150	300.4	0.47765	0.01654
114354.596	273.1	0.47652	0.01943
114364.672	211.6	0.46900	0.03089
114376.605	382.3	0.46176	0.00059
114377.697	191.1	0.44698	0.01232
114381.001	300.4	0.45716	0.02163
114401.754	286.7	0.46959	0.01862
114406.560	273.1	0.47127	0.01852
114446.455	259.4	0.47481	0.04517
114454.538	361.8	0.45970	0.03480
114534.902	163.8	0.43377	0.03757
114598.663	218.5	0.47183	0.03240
114603.141	293.5	0.46306	0.01575
114609.422	266.2	0.46000	0.01413
114610.787	266.2	0.46077	0.01927
114616.139	184.3	0.45905	0.00122
114637.001	191.1	0.46063	0.00077
114645.193	225.3	0.45850	0.00537
114649.808	191.1	0.45741	0.00129
114665.155	191.1	0.46856	0.01318
114674.521	170.7	0.45339	-0.00094
114697.431	314.0	0.46142	0.02529
114717.611	163.8	0.46621	0.00870
114721.789	218.5	0.46789	0.01818
114755.485	163.8	0.45319	0.01385
114768.401	191.1	0.44962	-0.00056
114769.657	293.5	0.45530	0.00863
114807.887	320.9	0.45007	0.00189
114814.194	198.0	0.45826	0.00969
114815.560	375.5	0.46680	0.00724
114817.062	382.3	0.46159	0.00551
114817.853	245.8	0.46157	0.00444
114819.738	279.9	0.46011	0.00336
114836.886	273.1	0.43917	0.00265
114840.655	245.8	0.44523	0.01075
114845.734	293.5	0.45079	0.00323
114865.749	191.1	0.45615	0.00451
114875.580	238.9	0.45505	0.00172
114878.228	252.6	0.45260	0.00449
114885.437	218.5	0.45192	-0.00741
114893.575	334.5	0.45387	-0.01138
114895.322	368.6	0.44897	-0.00556
114902.231	129.7	0.44138	0.00097
114915.092	245.8	0.44860	-0.00882
114932.705	266.2	0.46664	-0.03537
114938.549	191.1	0.45053	-0.00566
114946.031	273.1	0.45016	-0.00352
114951.301	191.1	0.43703	-0.00056
114953.185	307.2	0.44015	-0.00099
114977.324	218.5	0.42928	-0.00310
114998.869	273.1	0.43139	-0.04250
115040.239	382.3	0.43392	-0.02043
115047.857	423.3	0.45100	-0.02049
115062.248	245.8	0.43763	-0.01916
115063.286	211.6	0.45032	-0.03258
115072.160	273.1	0.43640	-0.02313
115079.615	279.9	0.44518	-0.01792
115085.431	252.6	0.42636	-0.02286
115094.661	327.7	0.44609	-0.00824
115099.522	402.8	0.45222	-0.00573
115113.393	211.6	0.45177	-0.00035
115124.808	279.9	0.44648	0.00855
115127.156	198.0	0.45008	0.00248
115130.269	238.9	0.44627	0.01164
115137.178	259.4	0.45176	0.00449
115145.424	184.3	0.45468	0.00154
115157.057	143.4	0.45150	-0.00046
115183.271	245.8	0.44374	-0.03109
115217.678	157.0	0.45051	-0.03764
115234.881	211.6	0.46220	-0.02730
115256.344	191.1	0.45783	-0.01507
115290.914	252.6	0.46358	-0.01116
115306.889	375.5	0.45705	-0.00677
115323.054	382.3	0.44958	-0.02044
115349.842	389.1	0.44032	-0.01169
115350.497	225.3	0.43729	-0.01486
115360.492	252.6	0.43969	-0.00191
115380.125	184.3	0.43932	-0.00742
115399.704	477.9	0.45266	-0.01805
115417.890	184.3	0.45387	-0.03529
115438.834	361.8	0.44948	-0.00222
115480.422	163.8	0.48945	-0.00215
115486.348	348.2	0.48457	-0.01129
115518.979	191.1	0.47201	0.00105
115553.932	266.2	0.48671	-0.02655
115554.888	273.1	0.48440	-0.02044
115565.346	245.8	0.48297	-0.01419
115589.403	320.9	0.46971	-0.01639
115590.086	334.5	0.45586	-0.01819
115597.377	191.1	0.46571	-0.01655
115611.303	198.0	0.46812	-0.00363
115632.411	225.3	0.47372	-0.00637
115636.371	238.9	0.46809	-0.01771
115649.287	232.1	0.45795	-0.00327
115660.073	238.9	0.45803	-0.01733
115726.292	252.6	0.43623	-0.01879
115733.610	170.7	0.44127	-0.00676
115735.822	327.7	0.44425	-0.01365
115751.086	245.8	0.43779	-0.00888
115776.754	320.9	0.42545	-0.01833
115777.382	218.5	0.42790	-0.01651
115794.831	245.8	0.43499	-0.00269
115836.529	245.8	0.45766	-0.02180
115841.935	416.4	0.46853	-0.02087
115848.544	238.9	0.45982	-0.02146
115849.254	279.9	0.46274	-0.02099
115851.438	245.8	0.46464	-0.02133
115883.250	163.8	0.45232	-0.00651
115909.629	300.4	0.45007	-0.00037
115947.421	211.6	0.45413	-0.02483
116021.613	252.6	0.47656	-0.01318
116025.190	191.1	0.46707	-0.00152
116028.413	225.3	0.46277	-0.00216
116036.932	211.6	0.47501	-0.00263
116037.670	163.8	0.46926	-0.00180
116059.761	218.5	0.46491	-0.00273
116073.960	348.2	0.47302	-0.02134
116084.719	273.1	0.47301	-0.02972
116087.422	293.5	0.46856	-0.03457
116089.361	245.8	0.47800	-0.03271
116101.103	279.9	0.45884	-0.01252
116155.989	218.5	0.46244	0.00203
116222.454	279.9	0.46781	-0.00857
116249.050	238.9	0.46195	0.00097
116253.201	150.2	0.43829	-0.00133
116276.139	198.0	0.44674	-0.03551
116307.978	170.7	0.44357	-0.02256
116344.515	273.1	0.43752	-0.00213
116366.879	191.1	0.44960	-0.00041
116372.395	191.1	0.45009	-0.00026
116388.069	218.5	0.44580	-0.03385
116392.902	628.1	0.45660	-0.00183
116393.475	266.2	0.45437	-0.00251
116396.834	327.7	0.45096	-0.00258
116399.592	191.1	0.45159	0.00137
116423.649	163.8	0.47495	-0.00842
116443.829	368.6	0.45445	-0.00249
116455.543	279.9	0.45472	0.00001
116506.416	355.0	0.44741	0.01029
116522.854	238.9	0.45007	0.00310
116561.329	293.5	0.44113	-0.02067
116572.662	198.0	0.44579	-0.00172
116579.980	191.1	0.44754	0.00298
116581.728	245.8	0.44535	0.00476
116582.574	163.8	0.45125	0.00952
116587.981	273.1	0.45981	0.02061
116590.793	307.2	0.44325	0.01830
116592.186	266.2	0.45254	0.02360
116604.692	238.9	0.44052	0.01887
116625.992	320.9	0.43713	-0.01238
116632.518	218.5	0.44490	-0.01353
116645.461	163.8	0.44859	-0.00235
116667.088	218.5	0.46621	-0.00118
116674.215	170.7	0.45540	-0.00180
116686.640	238.9	0.45854	-0.00262
116701.249	334.5	0.46370	-0.00901
116707.038	232.1	0.45852	-0.00931
116728.146	184.3	0.46011	0.01186
116733.389	163.8	0.45307	0.00139
116740.816	245.8	0.45002	-0.00068
116741.608	266.2	0.45460	0.01376
116757.091	211.6	0.44363	0.00006
116761.760	191.1	0.44937	0.00052
116787.538	273.1	0.45077	-0.00143
116790.432	225.3	0.45078	-0.01124
116843.080	252.6	0.45467	-0.00359
116844.855	245.8	0.46651	-0.01651
116850.780	211.6	0.45562	-0.01698
116857.197	184.3	0.46393	-0.00067
116857.907	218.5	0.46378	-0.00273
116859.983	320.9	0.46943	-0.01073
116882.784	218.5	0.46405	-0.00503
116887.781	327.7	0.46868	-0.01580
116892.778	163.8	0.45751	-0.01804
116898.103	170.7	0.46376	-0.02031
116901.734	232.1	0.46798	-0.02194
116956.593	150.2	0.47209	-0.00566
116958.068	170.7	0.47583	-0.00171
116977.128	238.9	0.46584	-0.00307
116979.395	273.1	0.47036	-0.00560
116991.573	266.2	0.48452	-0.00126
117005.363	218.5	0.47647	-0.00162
117012.709	245.8	0.47753	-0.01001
117015.030	252.6	0.46826	-0.01299
117017.542	238.9	0.46626	-0.01099
117020.901	129.7	0.43916	-0.00278
117034.390	273.1	0.46507	-0.01487
117040.725	163.8	0.46494	-0.01417
117049.108	238.9	0.46251	-0.01171
117050.392	218.5	0.46847	-0.00282
117085.153	218.5	0.48005	-0.00122
117091.461	211.6	0.47836	-0.00232
117095.994	375.5	0.48466	-0.01439
117100.363	143.4	0.47299	-0.00126
117127.670	607.6	0.49360	0.00187
117153.830	218.5	0.46290	-0.01839
117156.506	348.2	0.47079	-0.00963
117229.742	245.8	0.48635	-0.02799
117241.566	266.2	0.48668	-0.03849
117247.710	225.3	0.47615	-0.04798
117278.129	157.0	0.47388	-0.01754
117294.077	218.5	0.47202	-0.01682
117296.589	218.5	0.47545	-0.02654
117332.497	191.1	0.48187	-0.03081
117348.280	252.6	0.47308	-0.05350
117404.423	293.5	0.44250	-0.01036
117415.264	218.5	0.43478	-0.01194
117437.873	198.0	0.45671	-0.00249
117458.080	252.6	0.45410	-0.02917
117474.519	170.7	0.45387	-0.00416
117478.943	382.3	0.46105	0.00434
117481.482	389.1	0.45034	0.00673
117525.719	198.0	0.45785	-0.01285
117530.115	198.0	0.45094	-0.00025
117534.512	157.0	0.43838	-0.00162
117536.887	355.0	0.44281	0.00022
117557.176	300.4	0.43538	-0.00007
117571.458	184.3	0.43923	-0.02234
117597.372	327.7	0.43371	-0.01393
117617.715	225.3	0.45839	-0.03927
117623.177	300.4	0.45638	-0.04086
117668.642	279.9	0.39850	-0.00600
117676.780	300.4	0.39901	-0.00528
117678.991	245.8	0.39646	-0.00091
117679.865	348.2	0.40028	-0.00052
117684.152	218.5	0.39828	0.00152
117703.540	320.9	0.41408	0.00861
117705.151	273.1	0.41268	0.00211
117706.189	218.5	0.42060	0.00369
117723.419	320.9	0.40477	0.00160
117725.658	286.7	0.41953	-0.00441
117738.656	300.4	0.41312	-0.00627
117739.121	259.4	0.41776	-0.00446
117782.429	191.1	0.45316	-0.05437
117793.488	334.5	0.47262	-0.05123
117798.758	314.0	0.43189	-0.02625
117816.753	355.0	0.43753	-0.04241
117865.905	279.9	0.44936	-0.00080
117867.790	375.5	0.44241	-0.00137
117879.613	300.4	0.43075	0.03066
117927.619	505.2	0.43483	0.02850
117930.568	368.6	0.43309	0.02010
117936.193	218.5	0.43873	0.01269
117948.754	129.7	0.43161	-0.00259
117950.502	218.5	0.42866	-0.00177
117988.922	191.1	0.42108	-0.01268
117997.633	382.3	0.41450	-0.01278
118048.696	238.9	0.43653	-0.00538
118056.670	238.9	0.41445	0.00868
118078.624	273.1	0.41104	0.02863
118085.123	327.7	0.40334	0.01510
118089.738	245.8	0.41801	0.01200
118092.223	191.1	0.41885	0.02007
118094.817	389.1	0.41119	0.02113
118116.553	198.0	0.41514	0.00071
118153.581	252.6	0.41499	0.02578
118160.217	300.4	0.41598	0.03398
118166.006	245.8	0.42117	0.00308
118169.255	348.2	0.42134	0.01605
118174.853	293.5	0.42220	0.02088
118176.819	286.7	0.41896	0.01768
118179.168	293.5	0.42083	0.01766
118189.735	409.6	0.43265	0.02376
118190.118	198.0	0.43842	0.02445
118196.453	218.5	0.41974	0.03202
118258.439	273.1	0.42723	0.00381
118263.081	307.2	0.41909	-0.00023
118275.915	198.0	0.42591	0.01387
118301.228	238.9	0.41239	0.02712
118313.243	389.1	0.41835	0.03674
118318.787	300.4	0.41505	0.03685
118326.815	273.1	0.41396	0.02892
118333.669	163.8	0.41885	0.00126
118372.799	273.1	0.44180	0.01709
118406.223	225.3	0.42166	0.00108
118407.369	273.1	0.41126	0.00238
118411.411	259.4	0.43427	-0.00180
118413.732	279.9	0.43959	0.00207
118422.661	198.0	0.45432	0.01648
118424.928	218.5	0.44923	0.01958
118465.888	334.5	0.44141	-0.01511
118474.052	327.7	0.44066	-0.01749
118475.936	252.6	0.44694	-0.00250
118486.613	252.6	0.45238	-0.00997
118490.655	198.0	0.45382	-0.00152
118497.645	382.3	0.45597	0.00120
118498.000	163.8	0.45781	0.00105
118513.647	211.6	0.46501	-0.00184
118527.464	211.6	0.46599	-0.01556
118537.322	327.7	0.45232	-0.03601
118575.551	191.1	0.44805	-0.00036
118629.291	245.8	0.39915	0.00015
118646.740	184.3	0.42140	0.01513
118652.583	300.4	0.42313	0.00583
118672.681	471.0	0.41288	0.01895
118684.041	279.9	0.43441	0.02860
118686.280	245.8	0.43280	0.02988
118692.888	539.3	0.43591	0.02520
118696.574	457.4	0.44355	0.02046
118722.379	252.6	0.44404	0.05065
118753.099	191.1	0.43660	0.03702
118787.833	273.1	0.40255	0.00573
118791.793	266.2	0.40790	-0.00323
118805.282	355.0	0.40158	0.00832
118810.197	279.9	0.40510	0.00622
118815.249	218.5	0.41513	0.01332
118820.383	252.6	0.40954	0.02697
118838.760	279.9	0.43143	-0.00064
118856.509	245.8	0.42748	0.00049
118868.033	293.5	0.42606	-0.02317
118889.196	252.6	0.42453	-0.01725
118893.319	266.2	0.41370	-0.01598
118895.776	211.6	0.40984	-0.02399
118896.131	191.1	0.40874	-0.02224
118916.284	238.9	0.41034	-0.02480
118926.578	273.1	0.41331	-0.02249
118939.959	355.0	0.41451	-0.02064
118947.550	443.7	0.41682	-0.01746
119022.643	307.2	0.45621	0.00165
119028.186	477.9	0.45237	0.01119
119031.764	218.5	0.46535	-0.00167
119036.733	218.5	0.45593	0.00037
119070.703	300.4	0.46626	-0.02584
119076.110	266.2	0.46071	-0.02468
119081.789	320.9	0.46550	-0.02167
119086.240	157.0	0.46258	-0.01974
119094.432	273.1	0.47173	-0.00662
119095.006	184.3	0.47234	-0.01385
119100.522	361.8	0.48182	-0.00189
119105.847	218.5	0.48099	-0.00253
119126.327	430.1	0.47705	0.00484
119126.791	163.8	0.46961	0.00108
119133.454	225.3	0.46879	0.00089
119144.349	279.9	0.47447	-0.00086
119171.792	245.8	0.46681	0.00056
119184.271	163.8	0.47605	-0.00165
119194.211	225.3	0.48208	-0.00270
119197.433	293.5	0.48857	-0.01480
119214.036	293.5	0.50558	-0.00826
119235.253	225.3	0.49595	-0.03713
119247.241	273.1	0.49572	-0.02148
119281.783	259.4	0.50071	-0.02841
119283.176	348.2	0.49803	-0.01587
119284.323	307.2	0.50087	-0.03371
119290.904	218.5	0.49796	-0.03104
119298.796	225.3	0.49126	-0.01674
119302.564	218.5	0.49318	-0.02265
119309.254	184.3	0.49527	-0.00191
119319.685	252.6	0.49419	0.00308
119337.899	211.6	0.50127	-0.00143
119342.131	198.0	0.50158	-0.00053
119347.893	266.2	0.49419	-0.00063
119349.231	225.3	0.49654	0.00250
119352.699	184.3	0.49322	-0.00073
119362.502	143.4	0.48616	0.00084
119363.239	307.2	0.49739	-0.00155
119387.406	266.2	0.52088	-0.00656
119396.198	409.6	0.51357	-0.02033
119429.048	252.6	0.50052	-0.03171
119442.128	191.1	0.50654	-0.02266
119452.232	211.6	0.50572	-0.01940
119482.269	245.8	0.48825	-0.03324
119488.249	320.9	0.48402	-0.02362
119515.501	252.6	0.51906	-0.00099
119548.897	184.3	0.50917	-0.00655
119555.151	184.3	0.49430	-0.02210
119570.005	355.0	0.49783	-0.00720
119577.242	198.0	0.49727	-0.00861
119603.538	293.5	0.47055	0.01193
119604.657	218.5	0.48144	0.01651
119620.277	273.1	0.49477	0.03482
119627.104	307.2	0.48162	0.04786
119632.756	238.9	0.50054	0.03187
119634.968	218.5	0.49818	0.02987
119671.805	273.1	0.48250	0.02843
119678.222	409.6	0.50283	0.01760
119691.930	266.2	0.51005	0.03026
119711.235	157.0	0.51485	0.03263
119713.884	334.5	0.51168	0.03626
119720.629	279.9	0.50821	0.04213
119722.895	273.1	0.50296	0.04429
119737.204	273.1	0.50203	0.02611
119743.512	273.1	0.49461	0.02797
119754.407	238.9	0.49162	0.00292
119766.176	170.7	0.48830	-0.00034
119792.582	184.3	0.49268	0.01454
119795.313	273.1	0.49402	0.01559
119810.086	225.3	0.47914	-0.01535
119811.833	177.5	0.48189	-0.01606
119822.455	191.1	0.50782	-0.00350
119834.061	245.8	0.49847	-0.01322
119839.085	218.5	0.49160	-0.00422
119839.631	184.3	0.49641	-0.00044
119840.205	225.3	0.50120	-0.00081
119842.499	238.9	0.50389	0.00068
119851.510	198.0	0.50224	0.01927
119866.119	382.3	0.50876	-0.00060
119868.249	218.5	0.49904	-0.00176
119869.532	163.8	0.48532	-0.00199
119886.899	163.8	0.47728	0.00203
119928.870	211.6	0.45169	0.00456
119939.082	307.2	0.46660	-0.01862
119957.214	293.5	0.47026	-0.02632
119975.455	279.9	0.49540	-0.01746
120014.804	266.2	0.49523	0.01121
120027.501	252.6	0.46544	-0.01400
120049.674	273.1	0.46744	-0.01792
120056.501	279.9	0.45541	-0.02816
120059.860	170.7	0.45925	-0.02884
120080.258	266.2	0.48054	-0.04692
120081.596	238.9	0.47067	-0.04964
120097.488	300.4	0.46900	-0.02945
120108.356	334.5	0.46463	-0.03127
120117.176	245.8	0.45846	-0.02814
120167.830	266.2	0.50446	0.00866
120174.083	389.1	0.50429	0.03232
120184.433	225.3	0.49817	-0.02637
120207.916	273.1	0.48870	0.00443
120230.062	225.3	0.49670	0.01299
120260.646	170.7	0.47770	0.00186
120274.463	170.7	0.48361	-0.00012
120282.354	245.8	0.47801	0.00032
120285.140	198.0	0.47715	0.00020
120297.810	327.7	0.46807	-0.02099
120329.240	245.8	0.45188	-0.01523
120337.213	416.4	0.47207	-0.03423
120386.475	95.6	0.43861	-0.04163
120407.064	163.8	0.44364	-0.04118
120427.844	211.6	0.45288	-0.03405
120431.394	245.8	0.44859	-0.04111
120438.576	211.6	0.44668	-0.03596
120445.621	300.4	0.43460	-0.03167
120480.901	198.0	0.42859	-0.04630
120489.639	334.5	0.43586	-0.04257
120515.990	245.8	0.43543	-0.01418
120518.530	307.2	0.43194	-0.01213
120535.433	307.2	0.44963	-0.00132
120541.549	348.2	0.43901	-0.00950
120545.509	232.1	0.44805	-0.00332
120552.363	273.1	0.46048	0.00106
120564.760	184.3	0.47607	0.01424
120568.965	320.9	0.47242	0.01372
120598.593	191.1	0.47417	0.00526
120629.286	211.6	0.47362	-0.00014
120632.071	218.5	0.48172	0.00494
120637.396	184.3	0.46720	-0.01059
120646.735	218.5	0.48468	-0.00798
120657.357	218.5	0.48816	0.01459
120679.175	355.0	0.46519	0.01811
120690.125	320.9	0.45263	-0.01738
120693.757	273.1	0.46005	-0.02289
120700.802	286.7	0.47146	-0.00433
120718.633	300.4	0.48159	-0.00819
120720.326	218.5	0.48629	-0.00473
120725.077	245.8	0.47722	-0.01008
120736.819	218.5	0.46607	-0.00649
120749.599	211.6	0.45650	-0.00077
120757.272	191.1	0.45369	-0.00397
120761.204	293.5	0.46273	0.00186
120769.942	245.8	0.44934	-0.00116
120782.667	279.9	0.45273	-0.00965
120797.522	300.4	0.42051	-0.01319
120803.748	157.0	0.42105	-0.00094
120804.813	355.0	0.42935	-0.00355
120823.327	218.5	0.43386	-0.02795
120842.059	293.5	0.43061	-0.01903
120905.137	184.3	0.44748	-0.01482
120906.612	191.1	0.45024	-0.00109
120915.569	218.5	0.44778	-0.00364
120922.941	238.9	0.44207	-0.00076
120938.697	157.0	0.44946	-0.00126
120986.375	266.2	0.48972	-0.02693
120988.942	191.1	0.48631	-0.03855
120990.771	273.1	0.48310	-0.04117
120993.638	348.2	0.48763	-0.04144
121002.103	245.8	0.47358	-0.04381
121002.977	300.4	0.47588	-0.04265
121005.135	245.8	0.47024	-0.04138
121059.011	273.1	0.46810	-0.00472
121076.268	314.0	0.45520	-0.01251
121078.890	211.6	0.44340	0.12364
121082.986	218.5	0.44493	0.01258
121110.292	286.7	0.45548	-0.00420
121112.750	307.2	0.44761	-0.00231
121116.000	191.1	0.44452	-0.00262
121123.290	252.6	0.43819	0.00424
121124.110	211.6	0.45656	-0.00591
121154.420	170.7	0.44334	-0.02517
121159.581	245.8	0.44476	-0.02703
121162.476	198.0	0.45030	-0.02525
121207.968	218.5	0.44648	-0.01707
121214.686	341.3	0.44885	-0.02524
121217.171	355.0	0.45047	-0.02476
121251.413	170.7	0.48955	-0.02683
121262.227	245.8	0.47207	-0.01862
121304.743	430.1	0.44419	-0.01833
121308.075	163.8	0.44475	-0.01959
121312.717	279.9	0.43929	-0.01845
121314.219	266.2	0.44365	-0.02129
121316.431	300.4	0.43278	-0.02004
121317.769	238.9	0.43334	-0.02047
121318.697	416.4	0.44321	-0.01463
121324.104	252.6	0.43316	-0.00529
121332.541	279.9	0.45319	0.01904
121368.067	238.9	0.45512	-0.04666
121403.402	252.6	0.44175	-0.00098
121407.635	232.1	0.43054	0.00062
121415.308	389.1	0.43534	0.01308
121417.110	218.5	0.41971	0.00158
121498.238	300.4	0.43969	-0.04685
121500.259	252.6	0.44488	-0.05228
121528.904	348.2	0.43460	-0.05199
121571.311	553.0	0.42191	-0.04278
121588.815	245.8	0.42475	-0.02383
121597.416	225.3	0.42460	-0.02367
121604.079	273.1	0.41560	-0.02575
121627.508	184.3	0.42205	-0.03213
121637.038	238.9	0.40994	-0.01937
121653.012	293.5	0.42184	-0.02905
121655.470	225.3	0.40169	-0.01993
121658.064	443.7	0.41584	-0.00834
121669.069	498.3	0.42875	-0.01019
121727.614	143.4	0.43823	0.00786
121731.301	204.8	0.43026	0.01350
121732.175	266.2	0.42878	0.01660
121732.502	191.1	0.42719	0.01842
121738.155	409.6	0.43082	0.01692
121738.673	218.5	0.42988	0.01500
121740.285	279.9	0.43349	0.01030
121774.691	300.4	0.44897	0.01769
121795.007	443.7	0.44379	0.01313
121802.844	355.0	0.44487	0.01641
121808.387	211.6	0.44178	0.01872
121828.458	218.5	0.43396	0.00748
121837.251	225.3	0.43283	0.00732
121875.835	457.4	0.42515	-0.00106
121877.746	300.4	0.42975	0.00061
121886.894	293.5	0.42097	0.00670
121897.981	293.5	0.41913	-0.01086
121915.730	293.5	0.44224	-0.00849
121923.731	170.7	0.43972	-0.01898
121926.653	320.9	0.44044	-0.02063
121940.907	273.1	0.43395	-0.01661
121967.858	218.5	0.41787	0.00917
121984.379	259.4	0.43387	0.01317
121987.383	191.1	0.43105	0.00249
122000.026	293.5	0.40601	-0.00275
122007.453	279.9	0.41903	-0.00133
122013.433	211.6	0.42053	-0.00432
122023.591	286.7	0.41513	-0.00273
122043.389	198.0	0.41067	0.00271
122071.241	163.8	0.43368	0.00036
122087.243	191.1	0.43252	0.00046
122091.694	252.6	0.42905	-0.00208
122111.273	580.3	0.41307	-0.00290
122128.722	518.8	0.41421	-0.00822
122129.896	252.6	0.40205	-0.00238
122149.502	300.4	0.39124	-0.00343
122151.851	327.7	0.40074	-0.00434
122163.347	320.9	0.40252	0.01345
122169.245	211.6	0.40267	0.00236
122179.348	273.1	0.40753	0.00296
122199.064	218.5	0.42139	0.01293
122208.348	225.3	0.43614	0.01264
122218.534	238.9	0.42941	0.01461
122233.989	198.0	0.42331	0.00011
122234.918	279.9	0.42098	0.01122
122240.024	341.3	0.42965	0.00483
122245.185	163.8	0.42374	0.00060
122245.786	266.2	0.42972	0.00251
122259.220	252.6	0.42246	0.00064
122261.378	279.9	0.43100	-0.00218
122261.869	102.4	0.42189	-0.00072
122264.190	157.0	0.42749	-0.00196
122282.295	273.1	0.42163	-0.00242
122283.414	286.7	0.41417	-0.01516
122303.130	266.2	0.41950	-0.00112
122317.438	252.6	0.42173	-0.00230
122318.312	300.4	0.43305	-0.00403
122322.708	273.1	0.42660	-0.00523
122343.571	198.0	0.42560	0.01198
122348.814	273.1	0.42716	0.00744
122350.507	225.3	0.42217	0.00976
122396.191	279.9	0.42208	-0.00208
122412.711	198.0	0.43283	-0.02659
122434.775	341.3	0.41265	0.01842
122441.329	225.3	0.41566	0.01217
122465.249	225.3	0.43069	-0.00561
122471.202	348.2	0.43475	0.00001
122489.225	252.6	0.44396	0.00393
122511.916	191.1	0.43237	-0.00070
122541.489	382.3	0.43803	0.00713
122545.258	225.3	0.45067	0.00433
122545.859	273.1	0.44964	0.00543
122548.125	252.6	0.44499	-0.00393
122550.637	191.1	0.43873	-0.00285
122600.854	327.7	0.40593	-0.04036
122613.579	327.7	0.44042	-0.04421
122614.999	238.9	0.43613	-0.03789
122624.884	211.6	0.41302	-0.01828
122626.522	327.7	0.41562	-0.01299
122630.673	191.1	0.42013	-0.00158
122639.411	245.8	0.42425	-0.02365
122639.821	245.8	0.42499	-0.00127
122667.865	225.3	0.41476	-0.01900
122688.427	252.6	0.40350	-0.00288
122708.907	184.3	0.41639	0.01563
122712.675	218.5	0.40943	0.00329
122718.655	170.7	0.41522	0.00147
122731.517	252.6	0.42019	0.00506
122739.872	191.1	0.42428	0.00641
122767.124	430.1	0.41042	0.01050
122772.832	300.4	0.41150	0.02666
122779.057	218.5	0.40948	0.01275
122813.300	348.2	0.39455	0.00015
122813.901	402.8	0.38710	-0.00461
122824.359	191.1	0.39233	0.01610
122828.674	355.0	0.39442	0.03480
122831.322	245.8	0.40326	0.01948
122836.647	443.7	0.41175	-0.00283
122849.645	300.4	0.41956	-0.01293
122857.291	293.5	0.40732	-0.00794
122869.169	348.2	0.40439	0.00710
122869.989	211.6	0.40410	0.00339
122879.683	191.1	0.40450	-0.00015
122891.725	395.9	0.41092	0.00447
